ID,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,label
15232,2994,0,1238,800,0,1000,1
15233,4055,3856,3945,2338,1767,0,0
15234,3421,7728,0,5000,2600,0,0
15235,3000,3000,2000,5000,0,10000,1
15236,1993,2627,2700,2500,2300,3000,0
15237,0,3400,0,0,0,0,1
15238,2009,2569,1532,987,1002,1035,0
15239,2000,3030,5039,7000,3000,10000,0
15240,12000,0,5100,4820,3844,4500,0
15241,0,0,0,0,0,0,0
15242,2491,2540,1566,1485,1258,3600,0
15243,2195,1881,1892,1444,1490,1344,0
15244,2000,2000,2000,2000,2000,2000,0
15245,2000,4000,1300,1500,0,1300,0
15246,1378,1422,0,474,337,1394,0
15247,7000,7200,8000,6000,6500,7000,0
15248,2226,1539,2500,0,1000,1000,0
15249,3583,2768,2817,2928,37950,4303,0
15250,258,1563,21557,1000,8000,23762,0
15251,1665,1676,1223,493,511,514,0
15252,1721,2005,31,5000,1000,5000,0
15253,0,0,0,503,2343,1988,1
15254,10000,5000,15000,5000,2000,5000,0
15255,9553,7893,9241,7106,6506,6240,0
15256,0,0,2000,0,0,193,0
15257,0,0,0,45374,1113,1129,0
15258,750,2,470,0,2504,1153,0
15259,0,0,0,0,0,1313,0
15260,2000,2000,1900,1032,3000,907,0
15261,15000,2000,3000,0,0,4280,0
15262,13537,5762,29000,8093,1500,3513,0
15263,9000,10500,10000,7000,7300,7439,0
15264,3500,2600,2000,2000,2303,2300,0
15265,0,0,4872,4829,1788,1266,1
15266,30500,25000,10000,5000,5000,18000,0
15267,2911,2579,7278,6,26,2089,0
15268,3207,0,1800,1100,2000,1977,0
15269,5000,5000,5000,5000,5000,3000,0
15270,0,0,5,1360,1180,3302,0
15271,430,430,430,430,430,430,1
15272,22359,5895,0,0,0,0,0
15273,0,0,12500,25311,1500,5680,0
15274,4493,11848,7435,0,3545,5718,0
15275,4200,4300,4400,4518,4500,5000,1
15276,233,3049,700,2423,2210,1233,0
15277,1462,1559,2000,390,328,180,0
15278,5300,3500,3000,3000,4000,4000,0
15279,909,5319,757,157,157,5989,0
15280,1000,1900,1000,1000,0,8119,1
15281,3190,4195,4300,5000,3196,3231,0
15282,4739,11527,15537,4873,26348,2306,0
15283,7200,7500,6300,6000,6100,6000,0
15284,1573,11886,2485,1170,20328,375,0
15285,10000,11547,4600,2000,2000,2000,0
15286,1483,1640,1152,335,460,553,0
15287,2121,48345,1689,1516,1240,1211,0
15288,0,2294,0,1056,0,935,0
15289,1818,7217,7023,9383,3714,6546,0
15290,390,1170,0,0,390,390,1
15291,3459,4913,3929,2390,3052,6300,0
15292,1600,3000,1477,2000,1500,2500,0
15293,0,198,3532,0,0,0,0
15294,825,7609,825,1650,0,8214,0
15295,0,0,1583,1307,0,179,0
15296,1500,0,1675,0,1065,0,1
15297,5526,2000,2002,0,932,1861,0
15298,2610,9439,2493,2655,0,5682,0
15299,5700,2500,3500,5000,5000,3400,0
15300,1700,1700,1500,1100,1200,1200,0
15301,7877,8069,6708,40502,5706,4860,0
15302,7400,6100,6200,6543,6251,14614,0
15303,0,0,0,0,0,661,1
15304,10000,8000,5000,4000,4520,6000,1
15305,4200,5000,4776,2400,3000,3000,0
15306,8000,5000,0,0,0,0,0
15307,0,0,0,0,1200,0,1
15308,7000,16000,0,3000,2000,2000,0
15309,0,3200,800,0,1000,3800,0
15310,797,190,3269,32617,5000,2774,0
15311,1017,5028,5003,3012,3,3898,0
15312,0,2489,2500,580,490,177,0
15313,0,0,0,0,0,0,0
15314,1400,1352,1366,1000,1000,1000,0
15315,2230,2306,2356,2372,2456,2631,0
15316,0,0,0,150000,0,267,0
15317,16272,17029,15514,15056,13707,14128,1
15318,1596,1562,0,0,0,0,0
15319,1720,1450,1010,500,0,0,0
15320,1570,17036,73158,936,29,630,0
15321,0,0,0,0,330,1290,1
15322,10203,15908,20000,29000,22000,1821,0
15323,0,0,0,0,0,0,0
15324,1237,1354,5153,924,0,0,0
15325,5538,18987,0,1399,150,203,1
15326,7375,4908,5638,2587,4127,4942,0
15327,70000,792,1552,0,776,3676,0
15328,5530,4100,3150,2211,2270,2288,0
15329,1594,1640,1592,685,662,827,0
15330,1017,0,0,1560,4386,12000,0
15331,6000,6079,6213,12840,8500,8205,0
15332,0,316,316,316,316,316,1
15333,20000,2513,1656,5000,20000,15000,0
15334,0,0,0,0,0,3738,0
15335,4000,4600,4000,4190,6680,3500,0
15336,4500,4117,3000,0,0,0,0
15337,1086,2099,390,390,390,391,0
15338,5949,4403,1250,168459,3301,11168,0
15339,7000,3500,3000,5242,3009,4000,0
15340,0,0,0,0,0,0,1
15341,25166,1437,1451,1166,2900,600,0
15342,3458,3426,2711,1779,1940,2000,0
15343,0,3842,5000,5000,10000,5000,0
15344,1060,1182,1108,1630,0,0,0
15345,4500,25445,0,3500,6790,0,0
15346,2700,36861,10000,20055,1000,5622,0
15347,1578,2000,2000,1397,2500,3000,0
15348,2200,2100,8000,800,1000,1000,0
15349,1366,1400,1200,5000,5017,71,0
15350,6342,1228,1000,1060,23726,1084,0
15351,2300,1500,0,3400,0,1200,1
15352,2000,3037,0,1000,0,5000,0
15353,0,0,0,0,0,0,0
15354,5022,0,20000,40000,0,5000,0
15355,20415,2141,2144,5816,2144,1456,0
15356,14985,10472,39993,25356,39772,54002,0
15357,15003,30000,0,9000,788,0,0
15358,2000,3000,3000,3000,3000,3000,0
15359,10000,5000,2142,5000,4000,9500,0
15360,0,0,1000,0,1013,0,0
15361,791,173,1640,287,2426,507,0
15362,1960,0,157,0,205430,130,0
15363,6972,4989,6844,5470,5596,5577,0
15364,1323,329,9228,7776,7500,635,0
15365,0,0,12603,1250,0,420,0
15366,4,3716,2000,1000,1000,2000,1
15367,1200,1200,1200,1000,350,300,0
15368,780,0,0,390,390,87,0
15369,0,2100,2000,3000,1100,1700,1
15370,3000,3000,5000,2000,3000,2500,0
15371,5576,2525,146959,4452,4586,5497,0
15372,1197,23931,3171,0,28134,8402,0
15373,5153,10000,10000,5010,50000,5000,0
15374,1300,1300,1300,600,600,600,0
15375,3021,7000,5040,1000,7000,6000,0
15376,15000,14500,10370,11000,11000,13000,0
15377,2429,2579,2100,2000,2000,2100,0
15378,0,0,0,0,0,0,0
15379,77,1460,0,0,0,0,0
15380,10000,10000,10301,10000,10000,10000,0
15381,5000,2506,3000,2500,2000,2000,0
15382,3000,2800,3000,2100,2070,1800,0
15383,33,15287,14069,15013,15003,15000,0
15384,3400,0,900,0,3000,2000,1
15385,1996,3000,3000,3000,1790,1965,0
15386,0,432,0,0,0,0,1
15387,1200,1208,1000,176,500,0,0
15388,4000,5022,1232,820,286,237,0
15389,5200,5200,10000,4014,4057,4000,0
15390,5100,5400,6100,6000,3200,3100,0
15391,5119,1002,1336,2119,1098,757,0
15392,5400,5800,6000,7000,5000,5000,0
15393,1770,2009,2593,1000,752,1017,1
15394,15657,0,609,0,0,0,0
15395,0,316,632,0,316,816,0
15396,5357,5829,6240,3500,3500,4000,0
15397,2500,2200,1817,1200,1200,1100,0
15398,1831,1189,3467,30000,4000,0,0
15399,367,0,3794,0,865,825,1
15400,0,98,0,0,318,452,0
15401,3315,0,3562,1557,1600,3175,0
15402,1359,7650,6682,1942,0,5870,1
15403,4057,3232,3275,2290,2365,2382,0
15404,6018,5810,4591,3524,3542,3426,0
15405,2869,1026,957,868,4,954,0
15406,0,0,0,0,0,0,0
15407,2000,2100,0,2000,3800,5783,0
15408,3100,3070,3100,2320,2796,3500,0
15409,2000,2000,3293,0,0,0,0
15410,10000,10200,9000,9000,10000,10000,0
15411,1500,1600,1498,2627,1400,1200,0
15412,0,0,0,0,0,0,0
15413,23621,29052,35000,292962,0,606,0
15414,1120,7065,0,1181,0,1758,0
15415,390,390,390,780,0,390,1
15416,2939,3000,5,7509,6387,1666,0
15417,7619,5875,4020,33127,6877,0,0
15418,8500,6500,5000,60000,17464,6516,0
15419,4006,696,696,696,696,1542,0
15420,2412,0,0,0,1650,2500,0
15421,694,694,694,694,28948,1044,0
15422,8490,8100,8000,7804,8254,6640,1
15423,18609,9800,6610,6000,6000,5000,0
15424,2500,800,1500,1000,800,6720,0
15425,8000,0,2700,3000,1000,1072,1
15426,1110,1500,1000,0,1420,0,0
15427,2000,1043,0,0,0,17500,1
15428,0,0,0,0,0,0,1
15429,1800,1600,1500,1000,2400,1500,0
15430,5000,0,1925,0,0,780,0
15431,1763,1840,1751,1717,1773,1845,0
15432,4465,10629,3500,1833,1886,1610,0
15433,1464,1458,1443,1154,1008,1018,0
15434,2001,2010,1082,10506,7034,4573,0
15435,5204,5196,8557,48011,2040,2121,0
15436,1229,2200,900,500,332,2000,0
15437,0,0,0,17330,738,1000,0
15438,0,0,0,200,4709,0,0
15439,0,0,0,0,0,0,0
15440,0,6000,10000,4000,4000,7000,1
15441,3500,5390,3200,3500,3000,77233,0
15442,2000,631,4481,2000,300,3332,1
15443,836,6842,1000,117,760,10038,0
15444,2000,0,5000,1500,1500,7000,1
15445,3000,2000,0,0,0,0,0
15446,2000,3134,1640,0,1968,1504,0
15447,1630,2231,16310,1051,1103,1003,0
15448,3100,1700,0,700,700,860,1
15449,0,0,0,0,0,0,0
15450,3000,60086,2000,2000,5000,6000,0
15451,0,0,2056,973,973,27154,0
15452,43018,3030,10022,3064,3022,2018,0
15453,3900,3300,3900,3200,3500,3500,0
15454,10000,9000,10340,11500,8042,14000,0
15455,2455,0,1000,0,0,0,1
15456,0,2000,4000,2033,0,0,0
15457,11958,73912,37858,47675,38834,49403,0
15458,0,0,0,0,0,0,0
15459,0,0,0,0,0,0,0
15460,0,27,88,0,0,0,0
15461,3535,3703,2085,1026,2000,2000,0
15462,50,1491,2500,390,390,0,0
15463,396,396,392,400,396,942,0
15464,8030,9071,18944,10000,8030,6059,0
15465,8042,2980,2777,17941,10002,10000,0
15466,8365,9368,0,0,0,0,0
15467,5000,5000,4200,4000,4000,5000,0
15468,5000,3530,3019,2818,3000,3199,0
15469,0,0,0,0,0,0,1
15470,1000,3000,0,5000,0,31000,1
15471,8000,10000,5500,5000,5100,7000,0
15472,390,390,1936,390,390,390,1
15473,150298,10617,25000,3034,3012,5012,0
15474,0,0,0,0,0,0,0
15475,2000,2500,2500,2000,2000,2000,0
15476,2400,0,0,0,0,0,1
15477,2400,2800,2000,1110,40621,1800,0
15478,6657,10000,8000,2000,2000,2000,0
15479,668,645,32641,27552,1428,11822,0
15480,0,0,0,0,0,0,0
15481,0,3100,3000,4000,6000,0,1
15482,10943,10273,5978,3068,2181,3242,1
15483,1300,20398,1300,694,0,0,0
15484,0,0,0,0,0,0,0
15485,0,0,0,0,0,0,0
15486,1768,1769,1635,1660,1544,1445,0
15487,5739,2385,10427,2534,2179,13903,0
15488,0,0,0,0,0,251,1
15489,581,581,581,581,581,581,1
15490,4200,36444,4360,4,2204,0,0
15491,1161,2717,0,4733,1099,0,1
15492,3486,2958,2803,2940,2821,2806,0
15493,4000,3200,2606,2431,1779,1000,1
15494,8000,0,0,0,0,0,0
15495,1312,1363,1249,1000,2000,1000,1
15496,1000,1500,1000,1000,0,1000,0
15497,1402,10096,4083,6255,0,0,0
15498,3000,3000,2000,0,5000,3000,1
15499,7000,8000,8000,5000,4003,5000,0
15500,0,3518,3000,2352,2000,2000,0
15501,4500,0,1713,1003,699,800,1
15502,7936,2980,29,6493,4867,240,0
15503,6582,0,2943,2301,2374,2500,0
15504,3623,10362,8751,11920,8967,7416,1
15505,0,0,0,0,0,0,0
15506,0,4690,0,1000,2159,0,0
15507,5000,2200,4035,12200,10000,0,0
15508,1737,2000,10000,1461,1492,899,0
15509,1261,0,2522,1261,1261,1432,0
15510,3300,0,0,0,0,390,0
15511,2000,5060,5000,1500,0,0,0
15512,3707,697,0,2769,1438,2411,0
15513,1500,1500,1000,0,1801,1000,1
15514,6200,6000,6000,5006,5006,6006,1
15515,10000,10000,10317,10000,126247,4666,0
15516,1003,1170,1003,1003,1003,1003,1
15517,1304,1429,1608,346,312,318,1
15518,2700,103,0,0,0,0,1
15519,5011,10000,10000,6000,0,3000,0
15520,7080,8271,5159,2700,2619,3500,0
15521,5000,2000,3000,1943,13000,170000,0
15522,0,1300,0,0,598,1352,0
15523,0,2000,1200,600,600,600,0
15524,5000,5571,4152,5000,5000,5000,0
15525,7100,2600,371,1904,1801,1801,0
15526,4000,7041,3000,3116,2500,5000,0
15527,500,792,488,0,1000,0,1
15528,5500,6000,6000,6000,6000,6000,0
15529,11000,12003,11010,15000,10004,11004,0
15530,3014,3017,2016,43000,2000,2000,0
15531,5346,7056,7656,5885,3345,3363,0
15532,836,836,2508,0,0,563,1
15533,0,0,0,0,0,0,1
15534,5048,621,608,3114,1003,2164,0
15535,10000,10000,2000,5000,5000,1000,0
15536,0,0,0,0,2300,0,0
15537,0,3400,0,2700,1600,1500,1
15538,0,0,0,47766,0,0,0
15539,9000,10000,6000,3405,3000,1286,0
15540,2615,1586,920,730,466,1455,0
15541,247562,9000,8300,6576,7000,7000,0
15542,400,0,800,0,1470,0,0
15543,0,2000,1871,1265,4643,3214,1
15544,0,0,0,0,0,0,0
15545,1250,1554,1300,1500,750,0,1
15546,6000,7000,9000,5000,3000,3000,1
15547,3200,3203,1992,3608,3600,3602,0
15548,1291,2392,1000,199,80,949,0
15549,4021,5241,4729,3284,6441,4285,1
15550,14000,5000,5000,5000,10150,60000,0
15551,1450,0,1134,1370,1000,424,0
15552,316,316,316,316,316,316,1
15553,17029,8014,14030,7012,16016,14004,0
15554,20405,10426,8008,4575,4273,9652,0
15555,1214,3109,4904,45338,7570,11729,0
15556,2000,0,780,0,390,1680,1
15557,1500,14148,20000,0,0,1715,0
15558,4033,4000,4005,14066,3017,2736,0
15559,4200,0,1900,8900,0,26000,1
15560,2008,0,390,4555,1000,6810,0
15561,6000,9583,6000,10000,4974,4820,0
15562,20000,20000,20005,15000,15000,12000,0
15563,5102,3800,3803,3822,4277,4868,0
15564,1373,1386,1189,570,589,600,1
15565,1000,2500,0,1000,500,930,0
15566,1930,0,2000,200,500,0,0
15567,2000,4000,4500,2000,1000,3000,1
15568,10322,13500,10000,30000,12000,10000,0
15569,15037,5003,8058,8000,3000,5000,0
15570,21169,26171,18249,18238,45301,120,0
15571,0,5900,2500,0,5300,2700,0
15572,6031,2509,2713,2010,0,4642,0
15573,757,3257,757,757,757,907,0
15574,9166,9001,9061,19155,1,9858,0
15575,2044,2000,1547,2388,944,1000,1
15576,65668,4267,9455,0,3991,8071,1
15577,4213,1529,4713,363,858,566,0
15578,1294,1466,1294,2324,264,264,0
15579,4500,9000,1609,5000,5000,5000,0
15580,831,290,44558,101,6621,9584,1
15581,0,5000,0,3000,2500,2500,1
15582,2200,2297,1751,1086,3307,1142,0
15583,10023,7700,5162,5025,5041,5061,0
15584,4519,0,0,683,709,1027,1
15585,5457,3131,13526,2698,2544,1988,0
15586,6500,3400,3000,3000,3100,3110,1
15587,18800,12000,10000,20019,3000,9000,0
15588,8000,8080,15012,10000,8000,2000,0
15589,5000,5000,5000,5000,3000,5000,0
15590,38219,18008,29248,11484,103340,28524,0
15591,2500,2500,1800,1800,2000,2000,0
15592,1282,4338,1100,2576,1024,1000,0
15593,1427,2973,1500,1100,2000,1000,0
15594,17000,0,18000,16000,16000,21000,1
15595,5000,3300,6267,0,0,0,0
15596,2000,2000,2000,1000,2000,2000,0
15597,1521,1580,1358,895,1217,1022,0
15598,0,2000,1800,0,900,0,1
15599,1575,1400,1300,643,862,2000,0
15600,2000,4000,1100,0,1050,1034,1
15601,1443,1443,1443,1443,1443,1443,0
15602,3160,3688,4559,1665,1707,1807,0
15603,948,0,0,0,316,782,1
15604,0,0,0,13398,0,0,0
15605,827,827,827,1654,0,0,0
15606,0,0,26,19700,2000,2000,0
15607,5500,5700,5692,4500,4850,3800,1
15608,10105,16776,19689,0,5000,15000,0
15609,390,390,384,1469,390,390,0
15610,0,12063,6080,0,0,0,0
15611,1275,2500,1000,0,0,0,0
15612,39637,1371,1000,11197,0,3223,0
15613,757,1549,757,757,1328,757,0
15614,4700,4400,5000,4600,5000,4500,0
15615,3800,3420,80,1800,17000,2000,0
15616,2000,3000,2500,0,15997,3000,1
15617,0,0,6000,16321,286,0,0
15618,0,0,0,0,0,0,0
15619,6745,1131,5381,4,7190,0,1
15620,5000,5806,5637,23054,0,2406,0
15621,2045,1000,0,0,0,0,0
15622,3000,3000,3017,2100,3000,3000,0
15623,2709,3284,11001,8,6,666,0
15624,792,0,792,0,396,396,0
15625,230,0,327,0,0,0,1
15626,4000,4013,5000,5000,5000,5000,0
15627,0,0,0,0,4549,0,0
15628,11040,9422,0,1200,1150,0,0
15629,0,2323,0,1073,9699,10289,0
15630,8000,0,0,0,600,0,0
15631,2000,2200,2000,1300,2000,0,0
15632,5019,1952,2000,814,475,697,0
15633,840,420,0,1140,0,570,1
15634,1952,2627,2063,2072,2303,2500,0
15635,12125,13416,3450,13880,5147,1050,0
15636,1071,2000,1000,116681,5000,4000,0
15637,2000,1718,3800,2000,2386,1000,0
15638,2000,1000,0,0,0,0,0
15639,1381,7014,1581,36022,10000,10961,1
15640,11000,12000,11000,8700,11077,34000,0
15641,2000,5020,2000,3000,1000,464,0
15642,10153,11000,4701,190071,8000,10014,0
15643,0,27566,2513,12495,8906,1841,0
15644,2800,3021,1600,1000,1000,2000,0
15645,21801,42745,0,16632,5265,0,0
15646,0,0,0,0,0,5000,0
15647,2042,1562,1118,1139,2195,61526,0
15648,1000,0,0,0,0,0,0
15649,8300,8900,6700,6699,7400,6900,0
15650,2641,0,0,0,0,0,0
15651,1600,14562,6969,5958,1448,101434,0
15652,0,7300,1144,3265,6788,0,0
15653,10000,12000,8000,7000,7000,5000,0
15654,0,1560,0,0,0,0,0
15655,326,326,12055,239,1000,652,0
15656,2019,4900,0,1000,0,0,1
15657,10107,20000,10000,10000,10000,10000,0
15658,101405,11202,21778,10860,12534,7923,0
15659,3952,4500,4283,148192,5133,5108,0
15660,448,0,0,0,10614,0,0
15661,298,0,0,0,0,544,0
15662,4612,2099,3494,2086,2379,3219,0
15663,3835,5433,4431,6938,3467,3593,0
15664,0,1201,1000,171,94,80,1
15665,12000,7007,3000,3000,2500,5000,0
15666,3032,1454,326,324,1130,199,0
15667,6000,6000,5000,5000,5000,5200,0
15668,5000,31991,1500,1200,10000,1000,0
15669,16090,16076,40203,17974,34518,369,0
15670,0,1865,0,0,3680,0,0
15671,0,143200,5200,2352,2000,2000,0
15672,30000,5000,0,3000,5000,5000,1
15673,1500,0,2300,0,1300,800,1
15674,0,760,0,380,0,154350,0
15675,0,94,112,704,7491,7000,0
15676,0,3,18950,0,5889,0,1
15677,2100,2000,2500,2000,1800,2000,0
15678,1700,0,1700,900,1000,900,0
15679,45000,2300,1000,0,1000,100,0
15680,0,0,0,0,1453,0,0
15681,34661,11000,31770,3322,32528,139961,0
15682,1170,0,0,9494,3000,378,1
15683,51762,186398,9467,6620,10040,8960,0
15684,18,1600,1600,1500,0,1000,0
15685,5000,4000,2000,2000,2000,2000,0
15686,0,0,0,0,0,0,0
15687,164000,7000,5215,3500,2000,300,0
15688,1000,0,6400,400,700,500,0
15689,10000,100000,7000,6000,10000,8000,1
15690,1500,2000,2000,400,0,500,1
15691,2000,1500,1500,2000,0,1000,0
15692,1121,1316,1500,450,500,800,1
15693,0,500,500,0,820,500,0
15694,100000,8270,8423,6753,5139,5000,0
15695,0,1390,660,0,1600,3000,0
15696,2754,2754,2754,2754,2754,2754,0
15697,3300,4100,2000,0,0,0,1
15698,2500,3200,1200,500,447,1000,0
15699,1503,2260,3030,170039,6227,6052,0
15700,0,0,0,1000,1000,1000,0
15701,7000,10000,0,0,0,4290,1
15702,0,1006,6031,1003,4003,16,0
15703,8008,6528,6500,5000,5000,5000,0
15704,1125,1146,1307,492,357,901,0
15705,16666,16666,16666,33923,0,16666,0
15706,3000,3000,3019,3000,1000,2000,0
15707,0,0,0,500,2240,1800,0
15708,0,3677,0,1746,1746,1746,0
15709,4000,3009,3509,3500,5000,5019,0
15710,2000,2000,2000,2500,2000,2000,0
15711,278,608,494,315,0,181,0
15712,809,0,8077,2199,9202,2112,0
15713,0,0,0,0,0,0,0
15714,7244,4000,0,9263,3693,0,0
15715,15271,12831,13996,9958,13066,6151,0
15716,0,3119,9124,225616,7443,69550,0
15717,1500,3100,3000,1500,2000,1500,0
15718,8117,2200,3772,8650,10000,4646,0
15719,3183,1565,7240,795,1000,673,1
15720,4000,4000,4000,3000,3600,3100,0
15721,0,0,0,1243,0,0,0
15722,709,0,0,0,0,0,0
15723,8754,10866,5592,2212,2565,2156,0
15724,100467,50269,3567,0,0,0,0
15725,6010,12500,4009,5000,6000,5300,0
15726,2000,2000,2000,1765,331,0,0
15727,1554,1578,1592,1435,0,1663,1
15728,2300,2000,1682,41803,1261,1200,0
15729,5143,5000,1021,0,3000,0,0
15730,2500,2501,1506,1000,1500,2000,1
15731,316,316,316,316,316,316,0
15732,156,0,50510,0,5131,0,0
15733,0,1050,0,0,0,0,0
15734,1500,1535,1000,1000,1000,0,0
15735,1623,1262,1101,2180,0,0,0
15736,0,2310,1900,400,8000,1000,1
15737,6645,4844,6368,3961,4086,4280,0
15738,3513,6742,1435,9030,14778,25730,0
15739,6700,6704,5000,4155,4100,3600,0
15740,1528,1499,4130,0,1404,1621,0
15741,12100,0,0,6000,5000,6000,0
15742,0,0,495,495,1528,3254,0
15743,3000,45000,3000,2000,2500,2000,0
15744,365,894,6006,1385,1666,0,0
15745,0,2145,1400,1000,0,30305,1
15746,9025,3539,9000,650,584,639,0
15747,0,1500,5229,942,1704,0,0
15748,0,5000,3000,2113,2995,139,0
15749,794,1674,1446,1100,0,379,0
15750,1472,0,736,736,1423,831,0
15751,3000,2600,10000,0,3500,4000,0
15752,2000,1500,4300,624,800,600,1
15753,0,0,0,29847,340,0,0
15754,65145,2386,2000,2000,3000,1000,0
15755,1343,5033,3516,5497,11378,12774,0
15756,3000,2148,3049,3000,3002,1021,0
15757,2141,3085,3623,0,3158,0,0
15758,4400,4001,12,0,0,0,1
15759,1500,1800,2800,0,0,1900,1
15760,3412,1700,0,15571,4264,1000,0
15761,3200,2900,2000,0,0,4600,1
15762,269,710,268,45171,1036,1000,0
15763,4800,0,1539,1500,1527,27887,1
15764,5000,4300,3600,3700,0,7300,0
15765,1114,1133,1304,1000,351,2523,0
15766,1500,0,6808,1502,0,0,1
15767,500,500,500,242,1000,273,0
15768,1300,1272,1282,800,500,0,0
15769,1544,1861,2004,1324,3768,1,1
15770,0,0,0,0,0,0,0
15771,1500,1445,1425,1000,1000,2000,1
15772,1985,2664,2700,6700,0,2389,0
15773,0,1500,2700,1300,0,1117,1
15774,4000,55000,3750,2500,2500,2500,0
15775,2400,2400,2200,0,4300,2200,1
15776,1000,0,0,0,0,0,0
15777,2177,5000,0,0,2254,24738,0
15778,1400,1000,0,0,0,0,1
15779,0,1500,0,1259,0,1200,1
15780,3061,1390,6477,50,43,36,0
15781,5500,4500,3500,6011,3200,4000,0
15782,10095,7005,6013,2511,10358,5000,0
15783,2850,2874,2335,1600,1600,1700,0
15784,1605,1603,3000,0,1000,1000,0
15785,0,2120,2810,1000,2083,1500,1
15786,1473,3323,5970,2571,4515,4019,0
15787,1600,6207,1465,2200,1000,3000,0
15788,3600,3990,2700,2300,2300,3000,0
15789,1805,2074,0,2304,0,2400,1
15790,4000,5000,11417,10000,10000,5000,0
15791,2000,2000,1867,1784,1050,0,0
15792,3000,4000,1829,4500,2100,2500,0
15793,1300,2000,1100,1000,2700,500,1
15794,2400,1700,1403,1000,1000,1000,0
15795,1500,2000,1500,506,803,1009,0
15796,3000,2000,4500,1200,0,1200,1
15797,7080,8000,7011,8500,6010,6000,0
15798,2000,2520,20000,1000,1000,1000,0
15799,0,2080,1600,657,683,838,0
15800,1500,1600,2200,0,650,1450,0
15801,0,1600,1600,1400,1400,1400,0
15802,10000,14790,5000,5249,9932,0,0
15803,7900,4500,3800,3500,7500,3500,0
15804,3000,3000,2500,3000,5800,0,0
15805,3248,2991,2655,0,0,0,0
15806,3605,2,1731,1093,1026,1964,0
15807,3000,2700,2270,2433,2530,2400,0
15808,6285,5897,5895,7747,6509,11234,0
15809,0,7690,0,2800,5700,0,0
15810,7028,6000,5026,5000,3000,2000,0
15811,1281,2603,0,1000,500,421,1
15812,2195,1978,1144,341,345,510,0
15813,0,0,0,4186,2000,1000,0
15814,1222,1200,1004,780,116,806,1
15815,780,0,780,0,390,150,0
15816,0,0,0,0,0,0,0
15817,1689,0,4013,2278,1132,4721,0
15818,5000,6000,6000,5000,5000,10000,0
15819,3600,2200,1700,1500,1315,800,0
15820,874,876,876,0,0,0,0
15821,1400,1700,1900,557,1000,2000,0
15822,0,734,0,390,988,1990,0
15823,2000,4500,0,671,700,2000,1
15824,1724,1819,2664,31057,1064,1073,0
15825,0,4500,21,0,0,0,0
15826,1596,1456,1005,160,98,0,0
15827,2100,0,3400,0,1528,3038,1
15828,3000,3700,4000,3000,3300,3050,0
15829,13054,15449,9610,4373,12929,8000,0
15830,1500,1938,2000,505,25000,1229,0
15831,1743,1640,1010,95,1595,0,0
15832,0,0,0,0,0,0,1
15833,1513,2000,2000,1000,1000,1000,0
15834,20000,19501,1000,0,0,0,0
15835,0,0,0,0,0,0,1
15836,3366,0,1000,0,1017,0,0
15837,1779,3001,1558,1045,1074,1634,0
15838,250,7671,5000,65000,3000,41803,0
15839,5886,4054,8412,15096,1208,3000,0
15840,7000,6000,7217,6000,6000,6000,0
15841,15381,0,0,0,0,0,0
15842,2316,2836,2316,1446,131242,5000,0
15843,6724,18150,7200,7500,0,15079,1
15844,4000,0,1929,2000,6000,3700,1
15845,1513,1246,1111,3018,5847,1273,0
15846,2000,5860,0,0,0,0,0
15847,6649,2704,5250,4,0,24,1
15848,9197,3700,6478,2114,2337,2401,0
15849,3100,3160,3100,2500,2600,2800,0
15850,11602,4238,4316,11190,0,3000,0
15851,0,4156,0,4100,0,2000,1
15852,1500,1300,2390,2200,0,3283,0
15853,3500,1000,1000,2000,1000,1500,0
15854,2100,0,9700,0,0,0,1
15855,3500,4000,3000,3146,3260,3200,0
15856,5600,5700,0,9200,4500,0,1
15857,3384,0,1450,0,500,2417,0
15858,1084,1024,11726,2608,344,253,0
15859,2128,2477,2409,769,792,659,0
15860,18488,17276,6179,9219,0,9012,0
15861,5001,6688,16251,394,5307,5389,0
15862,3211,0,1275,575,1539,700,1
15863,2700,8000,4304,3000,0,3000,1
15864,5120,2600,0,2200,2028,3000,0
15865,2379,1500,3000,3722,0,1543,0
15866,9066,1608,9070,1001,3,2214,0
15867,626,626,626,776,783,1252,0
15868,4000,5000,8000,0,5000,5000,1
15869,2000,1000,1500,5520,0,0,0
15870,32000,60000,6305,4300,4500,4500,0
15871,9043,8847,10000,10000,80016,15000,0
15872,1500,0,2500,1000,1000,900,0
15873,3500,3899,3000,1800,3000,2000,0
15874,4000,2500,5000,3000,2500,10000,0
15875,1550,1700,1300,900,800,800,0
15876,0,3400,3400,3000,3500,3200,1
15877,1500,1500,1500,1500,1200,1300,0
15878,0,0,0,0,0,0,1
15879,3000,2470,2228,1516,2000,1556,1
15880,2967,2007,1429,1092,412,263,0
15881,1471,1506,1520,1138,1180,1345,0
15882,1100,1600,2000,0,0,0,0
15883,1500,1500,1200,600,500,800,0
15884,1500,1529,1113,800,0,2000,0
15885,2000,2500,2519,5090,3100,0,0
15886,0,1281,1135,448,329,287,0
15887,1200,1170,0,0,0,780,0
15888,4500,4100,4208,3000,2300,1800,0
15889,5660,4688,2900,5200,0,3000,0
15890,2500,2464,4600,0,2200,2180,0
15891,0,1441,1000,165,438,0,1
15892,3000,3500,3000,2503,2596,3000,0
