ID,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6
10509,2,2,0,0,0,2
10510,0,0,2,0,0,0
10511,-1,-1,-1,0,-1,-1
10512,1,2,2,0,0,0
10513,-2,-2,-2,-2,-2,-2
10514,0,0,0,0,2,2
10515,-1,0,0,0,0,0
10516,0,0,0,0,0,0
10517,-1,-1,2,-1,-1,-1
10518,0,0,0,0,0,0
10519,-1,-1,-1,-1,0,-1
10520,1,2,0,0,0,0
10521,3,4,3,2,2,2
10522,0,0,0,0,0,0
10523,1,-2,-2,-1,-1,-2
10524,2,0,0,0,0,0
10525,1,2,-1,0,-1,-1
10526,-1,-1,-2,-2,-2,-2
10527,-1,-1,-2,-2,-2,-2
10528,1,2,0,0,0,0
10529,0,0,0,0,0,0
10530,-1,-1,-1,-2,-2,-2
10531,0,0,0,0,0,0
10532,0,0,0,0,0,0
10533,2,2,2,2,2,2
10534,0,0,0,0,0,-1
10535,0,0,0,0,0,0
10536,2,2,2,2,3,2
10537,-1,-1,-1,0,-1,-1
10538,0,0,0,0,0,0
10539,4,3,2,2,2,2
10540,0,0,0,0,0,0
10541,0,0,0,-1,0,0
10542,-2,-2,-2,-1,-1,-1
10543,-1,2,2,2,0,0
10544,0,0,0,0,0,0
10545,1,2,0,0,0,-1
10546,3,2,2,2,2,2
10547,3,2,2,2,3,3
10548,-1,-1,-1,-1,-1,-1
10549,0,0,0,0,0,0
10550,0,0,0,0,0,0
10551,-1,-1,-2,-2,-2,-2
10552,0,0,0,0,0,0
10553,2,0,0,2,0,0
10554,0,0,0,0,0,0
10555,0,-1,-1,0,-1,0
10556,0,0,0,0,0,0
10557,0,0,0,0,0,0
10558,0,0,0,0,0,0
10559,-1,-1,-1,0,0,-1
10560,0,0,0,0,0,0
10561,-2,-2,-2,-2,-2,-1
10562,0,0,0,0,0,0
10563,-1,-1,-1,-2,-2,-2
10564,0,0,0,2,0,0
10565,-1,0,0,0,0,0
10566,-1,0,0,0,0,0
10567,-1,-1,0,0,-1,2
10568,-1,-1,-2,-2,-2,-1
10569,0,0,0,0,3,3
10570,-1,-1,-2,-1,-1,-1
10571,-1,-1,-1,-1,0,-1
10572,-1,-1,-2,-2,-2,-1
10573,-1,-1,-1,0,-1,0
10574,0,0,0,-2,-2,-2
10575,2,2,2,2,2,2
10576,0,0,0,0,0,-1
10577,-1,2,2,-1,-1,-2
10578,0,0,0,0,0,0
10579,-2,-2,-2,-2,-2,-2
10580,-2,-2,-2,-2,-2,-2
10581,0,0,0,0,0,0
10582,0,0,0,-1,-1,-1
10583,1,2,0,0,0,0
10584,0,0,0,0,0,0
10585,-1,-1,-1,-1,-1,-1
10586,2,0,0,2,0,0
10587,0,0,0,0,0,0
10588,-1,-1,-1,0,-1,-1
10589,0,0,0,0,0,0
10590,0,0,0,0,0,0
10591,-1,-1,-1,-1,-1,-1
10592,0,0,0,-2,-2,-2
10593,0,0,0,2,2,2
10594,-1,-1,-1,0,-1,-1
10595,0,0,2,0,0,0
10596,0,0,0,0,0,0
10597,2,2,2,2,0,0
10598,-2,-2,-2,-2,-2,-2
10599,1,2,0,0,0,0
10600,1,-1,2,2,0,-1
10601,-2,-2,-2,-2,-2,-2
10602,0,0,0,0,0,0
10603,-1,-1,-1,-1,-1,-1
10604,0,0,0,0,0,0
10605,0,0,0,0,0,2
10606,-1,-1,-1,-1,-1,-2
10607,0,0,0,-1,-1,-1
10608,0,0,0,0,0,2
10609,0,0,0,0,0,0
10610,0,0,0,0,0,2
10611,0,0,0,0,0,0
10612,0,0,0,0,0,0
10613,-2,-1,-1,-2,-2,-2
10614,0,0,0,0,0,2
10615,-2,-1,0,0,0,0
10616,-2,-2,-2,-2,-2,-2
10617,0,-1,0,0,0,0
10618,0,0,0,0,0,0
10619,-1,0,0,0,0,0
10620,-2,-2,-2,-2,-2,-2
10621,0,0,0,0,0,0
10622,-1,-1,-1,-1,-1,-1
10623,0,0,0,2,0,0
10624,-1,-1,-2,-2,-2,-2
10625,0,0,0,0,0,0
10626,0,-1,-1,0,0,0
10627,-1,-1,-1,0,0,0
10628,2,2,2,2,-1,-1
10629,-1,-1,-1,-1,-1,0
10630,-1,3,2,-1,-1,-1
10631,0,0,0,0,2,0
10632,-1,2,2,-1,0,-1
10633,0,0,0,0,0,0
10634,0,0,0,0,0,2
10635,0,0,0,0,-2,-2
10636,1,2,0,0,2,0
10637,0,0,0,0,0,0
10638,0,0,0,0,0,0
10639,0,0,0,0,0,0
10640,1,-1,-1,-1,-1,-1
10641,0,0,0,0,0,0
10642,0,0,0,0,0,0
10643,1,2,2,0,0,0
10644,-1,-1,-1,-1,-1,-1
10645,0,0,0,0,0,0
10646,0,0,0,0,2,2
10647,0,0,0,0,0,0
10648,0,0,0,0,0,3
10649,-2,-2,-2,-2,-2,-2
10650,-1,-1,-1,-1,-1,-1
10651,-2,-2,-2,-2,-2,-2
10652,0,0,0,0,0,0
10653,0,0,0,0,0,0
10654,-1,-1,-2,-1,-1,-2
10655,1,2,-1,2,2,2
10656,-2,-2,-2,-2,-2,-2
10657,-2,-2,-2,-1,0,-1
10658,-1,-1,-1,-2,-2,-2
10659,1,-2,-2,-2,-2,-2
10660,0,0,0,0,0,0
10661,-1,-1,0,0,0,0
10662,2,2,0,0,0,2
10663,2,0,0,2,2,2
10664,-1,-1,-1,-1,0,0
10665,0,0,0,0,0,0
10666,2,2,0,0,2,2
10667,-1,-1,-2,-1,-1,-1
10668,-2,-2,-2,-2,-1,0
10669,-1,-1,2,-1,-1,-1
10670,0,0,0,-1,-1,0
10671,-2,-2,-2,-2,-2,-2
10672,1,2,2,0,0,0
10673,-1,-1,-2,-1,-1,-1
10674,0,0,0,0,0,0
10675,0,0,0,0,0,0
10676,0,0,0,0,-1,-1
10677,1,2,0,0,0,2
10678,0,0,0,0,0,-1
10679,0,0,0,0,0,0
10680,-1,-1,-1,0,-1,0
10681,0,0,0,0,0,0
10682,0,0,0,0,0,0
10683,0,0,0,0,0,0
10684,1,-2,-2,-2,-2,-2
10685,0,0,0,0,0,0
10686,1,2,0,0,0,0
10687,1,2,-1,-1,-1,-1
10688,-2,-2,-2,-2,-2,-2
10689,-1,-1,-1,-1,-1,-1
10690,1,2,0,0,0,0
10691,0,-1,-1,-1,0,0
10692,0,0,0,0,0,0
10693,-1,0,0,0,0,0
10694,0,0,0,0,0,0
10695,2,2,2,0,0,0
10696,0,0,0,0,0,2
10697,-1,-1,-1,2,2,3
10698,1,-2,-2,-2,-2,-2
10699,0,0,0,0,0,0
10700,0,0,-1,0,0,0
10701,2,2,2,2,2,2
10702,0,0,0,0,-2,-2
10703,0,0,0,2,0,0
10704,0,0,0,0,0,0
10705,0,0,0,0,0,0
10706,0,0,0,0,0,0
10707,2,2,2,0,0,0
10708,0,0,0,0,0,0
10709,-2,-2,-2,-2,-2,-2
10710,2,-1,2,2,-2,-1
10711,0,0,0,0,0,0
10712,1,-1,-1,-1,-2,-2
10713,0,0,0,2,0,0
10714,0,0,0,0,2,0
10715,2,2,2,-1,-1,-1
10716,-1,-1,0,0,0,0
10717,-1,-1,-1,-1,-1,-1
10718,-1,-1,-2,-2,-2,-2
10719,0,0,0,0,0,0
10720,0,0,0,0,0,0
10721,0,0,0,0,0,0
10722,-1,2,-1,0,0,0
10723,0,-1,-1,-1,0,0
10724,-1,-1,-1,-1,-1,-1
10725,0,0,0,0,0,0
10726,0,0,0,0,0,0
10727,0,0,0,0,0,0
10728,2,2,2,2,2,2
10729,0,0,0,-2,-2,-2
10730,0,0,0,0,0,0
10731,-1,-1,-1,0,0,0
10732,0,0,0,0,0,0
10733,0,0,0,0,0,0
10734,-1,-1,-1,-1,-1,-1
10735,0,0,0,0,0,0
10736,1,2,-1,0,0,-1
10737,1,-2,-2,-2,-2,-2
10738,-1,0,0,0,-1,-1
10739,2,2,2,0,0,0
10740,1,-2,-1,-1,-1,-1
10741,1,-2,-2,-2,-2,-2
10742,-1,-1,-1,-1,-1,-1
10743,-1,-1,-1,-1,-1,-1
10744,2,2,2,2,2,2
10745,0,0,0,0,0,0
10746,0,0,0,-1,-1,-2
10747,0,0,0,0,0,0
10748,1,2,-1,0,0,0
10749,1,-2,-2,-2,-2,-2
10750,0,0,0,0,-2,-2
10751,0,0,0,0,0,0
10752,0,0,0,0,0,0
10753,0,0,0,-1,-1,0
10754,-2,-2,-2,-2,-2,-2
10755,0,0,0,0,0,0
10756,2,2,2,0,0,0
10757,-1,-1,-2,-2,-2,-2
10758,2,2,2,2,2,2
10759,1,-2,-2,-2,-2,-2
10760,-1,-1,-2,-2,-2,-2
10761,-1,-1,-1,-1,-1,-1
10762,0,0,0,0,0,0
10763,-2,-2,-2,-2,-2,-2
10764,0,0,2,0,0,0
10765,2,0,0,0,0,0
10766,0,0,0,0,0,0
10767,-2,-2,-2,-1,-1,-1
10768,2,0,0,0,0,0
10769,0,0,0,0,0,0
10770,2,0,0,2,0,0
10771,2,2,0,0,0,0
10772,1,2,0,0,0,0
10773,-1,0,0,2,0,0
10774,0,0,0,0,0,0
10775,3,2,2,2,2,0
10776,1,-2,-2,-2,-2,-2
10777,-1,-1,-1,-1,-1,-1
10778,0,0,0,0,0,0
10779,0,-1,-1,-1,-1,-1
10780,0,0,0,0,0,0
10781,0,0,0,0,0,0
10782,0,0,2,0,0,0
10783,0,0,0,0,0,0
10784,2,2,2,2,2,2
10785,0,-1,-1,0,0,-1
10786,1,-2,-2,-2,-2,-1
10787,0,0,0,0,0,0
10788,0,0,0,0,0,0
10789,0,0,0,0,0,2
10790,-1,-1,-1,-1,0,0
10791,0,0,0,0,0,0
10792,0,0,0,0,0,2
10793,0,0,0,2,0,0
10794,0,0,2,0,0,0
10795,0,0,0,0,0,0
10796,0,0,0,0,0,0
10797,-1,-1,-1,-1,0,-1
10798,0,0,0,0,0,0
10799,0,0,0,0,0,0
10800,0,-1,0,0,0,0
10801,2,2,7,7,7,7
10802,0,0,0,0,0,0
10803,2,2,2,2,2,2
10804,0,0,0,0,0,0
10805,0,0,0,0,-1,-1
10806,-2,-2,-2,-2,-2,-2
10807,0,0,0,-1,0,0
10808,-2,-2,-2,-2,-2,-2
10809,1,-1,-1,-1,-2,-2
10810,0,0,0,0,-1,0
10811,-2,-2,-2,-2,-2,-2
10812,0,0,0,0,0,0
10813,0,0,0,0,-1,0
10814,-1,-1,-1,-1,-1,-1
10815,5,4,3,2,0,0
10816,-2,-2,-2,-1,-1,-2
10817,2,2,2,2,-1,0
10818,2,2,2,0,0,0
10819,-1,-1,-1,-1,-1,-1
10820,0,0,0,0,0,0
10821,1,-2,-2,-2,-2,-2
10822,2,2,2,2,2,2
10823,0,0,0,0,0,-1
10824,-1,-1,-1,-1,0,0
10825,0,0,0,0,0,0
10826,1,-2,-2,-2,-2,-2
10827,1,-2,-1,-1,-1,-1
10828,0,0,0,0,0,0
10829,0,0,0,0,0,0
10830,2,0,0,-1,-1,-2
10831,-1,-1,-1,-1,-1,-1
10832,0,0,0,0,0,0
10833,1,-2,-2,-1,-1,-1
10834,0,-1,-1,-1,2,-1
10835,1,2,0,0,0,0
10836,0,0,0,0,0,0
10837,0,0,0,0,0,0
10838,0,0,2,2,2,2
10839,0,0,0,0,0,0
10840,-1,-1,-2,-2,-2,-1
10841,1,2,0,0,0,0
10842,2,0,0,0,2,0
10843,0,0,0,0,0,0
10844,0,0,0,0,0,0
10845,-1,-1,-1,-2,-1,-1
10846,-1,2,-1,-1,0,-1
10847,0,0,0,0,0,0
10848,0,-1,-1,-1,-1,-1
10849,0,-1,-1,0,0,0
10850,0,0,0,0,0,0
10851,-2,-2,-2,-2,-2,-2
10852,0,0,0,0,0,0
10853,0,0,0,2,0,0
10854,0,0,0,0,-2,-2
10855,0,0,0,0,0,0
10856,-1,-1,0,0,0,2
10857,-1,-1,-1,-1,0,0
10858,-1,-1,-1,-1,-1,-1
10859,1,-2,-2,-1,2,2
10860,1,-1,-1,0,0,0
10861,2,2,4,4,3,2
10862,1,-2,-2,-2,-2,-2
10863,-2,-2,-2,-2,-2,-2
10864,0,0,0,0,0,0
10865,0,0,0,-1,-1,-2
10866,0,0,-1,-1,0,-1
10867,0,0,-2,-2,-2,-2
10868,0,0,0,0,0,0
10869,0,0,0,0,0,0
10870,2,2,2,2,2,2
10871,0,0,0,0,0,0
10872,-2,-2,-2,-2,-2,-2
10873,2,0,0,0,0,0
10874,0,0,0,0,0,0
10875,-1,-1,-2,-1,-1,-2
10876,1,-2,-2,-1,2,-1
10877,0,0,2,0,0,0
10878,1,2,3,2,0,0
10879,0,0,0,0,0,0
10880,0,0,0,0,-1,0
10881,0,0,-1,0,0,0
10882,0,0,0,0,0,0
10883,-1,2,2,-1,-1,-1
10884,-1,-1,-1,-1,-1,0
10885,1,-2,-2,-2,-2,-2
10886,0,0,0,0,0,0
10887,0,0,0,0,0,0
10888,0,0,0,0,0,0
10889,0,0,0,0,0,0
10890,1,2,0,0,0,0
10891,0,0,0,0,0,0
10892,1,-2,-2,-2,-2,-2
10893,-1,-1,-1,-1,-1,0
10894,1,-1,-1,0,-1,-1
10895,0,0,0,0,0,0
10896,0,0,0,-1,0,0
10897,0,0,2,-1,0,0
10898,-1,-1,-1,-1,-1,-1
10899,2,0,0,-2,-2,-2
10900,1,-2,-2,-2,-2,-2
10901,-1,-1,-1,-1,-1,-1
10902,0,0,0,0,0,0
10903,-1,-1,-1,-1,0,0
10904,0,0,0,0,2,0
10905,-1,-1,-1,-1,-1,-1
10906,0,0,0,0,-1,-1
10907,2,2,2,2,2,2
10908,0,0,2,0,-1,-1
10909,0,0,0,0,0,0
10910,0,0,0,0,0,0
10911,-1,0,-1,-1,-1,-1
10912,1,2,2,2,2,2
10913,1,-2,-1,0,0,0
10914,1,-1,0,0,0,0
10915,0,0,0,0,0,0
10916,0,0,0,-1,-1,2
10917,6,5,4,3,2,2
10918,0,0,0,0,0,0
10919,-2,-2,-2,-2,-2,-2
10920,-2,-2,-2,-2,-2,-2
10921,0,0,0,0,0,0
10922,0,0,0,0,0,0
10923,0,0,0,-2,-2,-2
10924,0,0,0,0,0,0
10925,1,-2,-2,-2,-2,-2
10926,0,0,0,0,0,0
10927,0,0,0,0,0,0
10928,1,-2,-2,-2,-2,-2
10929,0,0,0,0,0,0
10930,0,0,0,0,0,0
10931,0,0,0,0,0,0
10932,1,2,2,0,0,0
10933,0,0,0,0,0,0
10934,-2,-2,-2,-2,-2,-2
10935,0,0,2,0,0,0
10936,2,2,2,2,2,2
10937,-2,-2,-2,-2,-2,-2
10938,-1,-1,2,-1,-1,-1
10939,0,0,0,0,0,0
10940,-2,-2,-2,-2,-2,-2
10941,1,-1,-1,-1,-1,-2
10942,-1,-1,2,0,-1,-1
10943,0,0,0,0,0,0
10944,2,2,-2,-2,-2,-2
10945,0,0,0,0,0,0
10946,-2,-1,-1,-1,0,0
10947,0,0,0,0,0,0
10948,0,0,0,0,0,2
10949,0,0,0,0,0,0
10950,-2,-2,-2,-2,-2,-2
10951,2,-1,-1,-1,-1,-2
10952,0,0,0,0,0,0
10953,0,0,0,0,0,0
10954,0,0,0,0,0,0
10955,0,0,0,-1,0,0
10956,0,0,0,0,0,-1
10957,0,0,0,0,0,0
10958,2,0,0,0,0,2
10959,0,0,0,0,0,0
10960,0,0,0,0,0,0
10961,0,0,0,0,0,0
10962,-1,-1,-1,-1,-1,-1
10963,2,2,2,2,2,2
10964,-1,-1,0,-1,-1,-2
10965,0,0,0,0,0,0
10966,0,0,0,0,0,0
10967,1,2,0,0,0,0
10968,3,2,-1,-1,-1,-2
10969,0,0,0,0,0,0
10970,0,0,0,0,0,0
10971,0,0,0,-2,-1,-1
10972,0,0,0,0,0,0
10973,0,0,0,2,0,0
10974,2,2,2,2,2,2
10975,0,0,0,0,0,0
10976,-1,-1,-1,-1,-1,-1
10977,2,0,0,0,-1,0
10978,0,0,0,0,-1,-1
10979,1,2,2,2,0,0
10980,1,-2,-2,-2,-2,-2
10981,-2,-2,-2,-2,-2,-2
10982,-1,-1,2,2,2,2
10983,0,0,0,-2,-2,-2
10984,-1,-1,-2,-2,-2,-2
10985,-1,-1,-1,-1,-1,-1
10986,0,0,0,0,0,0
10987,-1,-1,2,-1,-1,-1
10988,-2,-2,-2,-2,-2,-2
10989,1,2,0,0,0,0
10990,0,0,0,0,-1,0
10991,-1,2,2,0,-1,-1
10992,-1,-1,-1,0,-1,-1
10993,0,0,0,0,0,0
10994,1,2,2,2,0,0
10995,0,0,0,0,0,0
10996,0,0,0,-1,-1,-2
10997,0,0,0,0,0,0
10998,-1,-1,-2,-1,0,0
10999,0,0,0,0,0,0
11000,-1,-1,-1,-2,-2,-2
11001,-1,-1,2,0,0,0
11002,0,0,0,0,0,-1
11003,0,0,0,0,0,-2
11004,0,0,0,0,0,0
11005,0,0,0,0,0,-1
11006,1,3,2,0,0,0
11007,0,0,0,0,0,0
11008,1,2,2,2,2,2
11009,-1,-1,-1,-1,-1,-1
11010,0,-1,-1,-1,-1,-2
11011,1,-2,-1,0,0,-1
11012,1,1,-1,0,-1,-1
11013,-1,-1,-1,-1,-1,-1
11014,0,0,0,0,0,0
11015,0,0,0,0,0,0
11016,-2,-2,-2,-2,-2,-2
11017,-1,-1,-1,-1,0,-1
11018,0,0,0,0,0,0
11019,-1,0,0,0,0,0
11020,0,0,-2,-2,-2,-2
11021,0,0,0,0,0,0
11022,-1,-1,-1,0,-1,-1
11023,-1,-1,-1,-1,-1,-1
11024,2,2,0,0,0,0
11025,0,0,0,0,0,0
11026,0,0,0,0,0,0
11027,0,0,0,-2,-1,-1
11028,0,0,0,0,0,0
11029,-1,-1,-1,0,0,0
11030,0,0,2,2,0,0
11031,0,0,0,0,0,-2
11032,-2,-2,-2,-2,-2,-2
11033,1,2,2,0,0,0
11034,2,2,0,0,2,2
11035,0,0,0,0,0,-1
11036,1,2,0,0,3,2
11037,2,2,-2,-2,-2,-2
11038,0,0,0,0,0,0
11039,1,-2,-2,-2,-2,-2
11040,1,2,2,2,2,2
11041,1,2,0,0,-1,0
11042,0,0,0,0,0,0
11043,2,2,2,2,2,0
11044,-1,3,2,0,0,0
11045,0,0,0,0,0,0
11046,-1,-1,-2,-2,-2,-1
11047,1,2,0,0,2,0
11048,0,0,0,0,0,0
11049,2,2,2,2,2,2
11050,-2,-2,-2,-2,-2,-2
11051,0,0,2,0,0,0
11052,2,2,2,0,0,0
11053,1,2,-1,-1,-1,-2
11054,1,-1,-1,-2,-2,-1
11055,0,0,0,0,0,0
11056,-1,-1,-1,-1,-1,-1
11057,0,0,0,0,0,0
11058,0,0,-1,-1,-1,-1
11059,1,2,2,2,2,2
11060,1,-2,-2,-2,-2,-2
11061,0,0,0,0,0,0
11062,-1,-1,-1,-1,-1,2
11063,1,-1,-1,-1,-1,-1
11064,1,2,0,0,0,0
11065,0,0,0,0,-1,0
11066,0,0,0,0,0,0
11067,-1,-1,-1,-1,0,0
11068,-1,-1,-1,-1,-1,-1
11069,0,0,0,0,0,0
11070,0,0,0,0,0,0
11071,-2,-2,-2,-2,-2,-2
11072,2,0,0,0,0,3
11073,0,0,0,0,0,-1
11074,2,2,2,2,2,2
11075,-1,0,-1,-1,-1,-1
11076,0,0,0,0,0,0
11077,-2,-2,-2,-2,-2,-2
11078,2,0,0,0,0,0
11079,0,0,0,0,0,2
11080,-1,-1,-1,-2,-1,-1
11081,0,0,0,0,0,0
11082,0,0,0,0,0,0
11083,1,-2,-2,-2,-2,-2
11084,0,0,0,0,0,0
11085,0,0,0,0,0,0
11086,0,0,0,0,0,-1
11087,0,0,0,0,0,0
11088,-1,-1,-1,-2,-1,-1
11089,0,0,0,0,0,0
11090,0,0,0,0,0,0
11091,-1,0,0,0,0,0
11092,0,0,0,0,0,0
11093,0,0,0,0,0,0
11094,-1,-1,-1,-1,0,0
11095,-1,-1,2,-1,-1,-1
11096,1,-2,-1,-1,-1,-1
11097,0,0,0,0,0,0
11098,2,0,0,0,2,2
11099,0,0,0,0,0,0
11100,0,0,0,0,0,0
11101,-2,-1,-1,-1,-1,-1
11102,-2,-1,-1,-1,-1,-1
11103,0,0,0,0,0,0
11104,4,3,2,2,2,2
11105,-1,-1,-1,-1,-1,-1
11106,1,-1,2,0,0,0
11107,0,0,0,0,-2,-2
11108,-1,2,-1,-1,-1,-1
11109,-2,-2,-1,-1,-1,-1
11110,-1,-1,-1,-1,-2,-2
11111,-1,-1,-1,-1,-1,-1
11112,2,-1,-1,-1,-1,-1
11113,0,0,0,0,0,0
11114,-2,-2,-2,-2,-2,-2
11115,0,0,0,0,0,0
11116,0,0,2,2,0,0
11117,0,-1,-1,-2,-2,-2
11118,-1,-1,2,-1,0,0
11119,1,2,0,0,0,0
11120,-1,-1,-1,-1,-1,-1
11121,-1,-1,-1,-1,-1,-1
11122,1,2,2,0,0,0
11123,0,0,0,0,0,0
11124,-1,-1,-2,-2,-2,-2
11125,0,0,0,0,0,0
11126,-1,-1,-1,-1,-1,-1
11127,-1,-1,-1,2,2,3
11128,-1,-1,-1,-1,-1,-1
11129,0,-1,0,0,0,0
11130,1,2,0,0,2,2
11131,0,0,0,0,0,0
11132,1,-2,-2,-1,-1,-1
11133,-1,0,-1,-1,-1,2
11134,-1,-1,-1,-1,-1,-1
11135,0,0,0,0,0,0
11136,0,0,0,0,0,0
11137,-2,-2,-2,-2,-2,-2
11138,-1,2,-1,0,0,0
11139,0,0,0,0,0,2
11140,0,0,0,0,0,0
11141,0,0,0,0,0,0
11142,-1,-1,-1,-1,-1,-2
11143,0,0,0,0,0,0
11144,-1,-1,-1,0,-1,-1
11145,0,0,0,0,0,0
11146,-1,-1,-1,0,0,-1
11147,-1,-1,-1,-1,-1,-1
11148,0,0,0,-1,-1,-1
11149,1,2,0,0,0,2
11150,-1,-1,-1,-1,-1,-1
11151,2,2,2,2,2,0
11152,0,-1,-1,0,0,0
11153,-1,-1,-1,-1,-1,-1
11154,-1,0,0,0,0,-2
11155,-1,-1,-1,0,-1,-1
11156,-2,-2,-2,-2,-2,-2
11157,0,0,0,0,0,0
11158,0,0,0,-2,-2,-2
11159,-1,-1,-1,-1,-1,-1
11160,0,0,0,0,0,0
11161,-1,-1,-1,-1,-1,-1
11162,-2,-2,-2,-2,-2,-2
11163,-1,-1,-1,-1,-1,-1
11164,-1,-1,-1,-1,-1,-1
11165,0,0,0,0,0,0
11166,1,2,0,0,2,2
11167,-1,-1,0,0,-1,-1
11168,0,0,0,0,0,0
11169,-1,-1,-1,-1,-1,-1
11170,2,2,-1,0,0,-2
11171,0,0,0,2,2,2
11172,0,0,0,0,0,0
11173,-1,-1,-1,-1,-1,-1
11174,-2,-2,-2,-2,-2,-2
11175,0,0,0,0,0,0
11176,0,0,0,0,0,2
11177,0,0,0,0,0,0
11178,0,0,0,0,0,0
11179,0,0,0,0,0,0
11180,2,0,0,0,0,0
11181,0,0,0,0,0,0
11182,1,2,0,0,0,2
11183,0,-1,-1,-1,-1,-1
11184,1,2,0,0,0,0
11185,0,0,0,0,0,0
11186,0,0,0,2,0,0
11187,-1,2,-1,-1,-1,-1
11188,0,0,0,0,0,0
11189,0,0,2,0,0,0
11190,0,0,0,2,0,0
11191,1,-2,-1,0,0,2
11192,0,0,-1,0,0,0
11193,0,0,0,0,0,0
11194,-2,-2,-2,-2,-2,-2
11195,0,0,0,-2,-2,-2
11196,-1,-1,-1,-1,-1,-1
11197,3,3,2,0,0,0
11198,0,0,0,0,0,0
11199,0,0,0,0,0,0
11200,0,0,0,0,0,0
11201,-2,-1,-1,-1,-1,-1
11202,0,-1,-1,-1,-1,0
11203,0,0,0,0,0,0
11204,1,2,2,2,2,0
11205,-1,-1,-1,0,0,-1
11206,2,2,7,7,7,7
11207,0,0,0,0,2,-1
11208,0,0,0,0,0,0
11209,-1,-1,-1,-1,0,0
11210,1,-1,-1,-1,-1,0
11211,2,2,0,0,0,0
11212,0,0,0,0,0,0
11213,-2,-2,-2,-1,-1,-1
11214,-1,-1,-1,-1,-1,-1
11215,0,0,-1,0,0,-2
11216,0,0,0,2,0,0
11217,-1,2,2,3,2,2
11218,1,-1,2,0,-1,-1
11219,-1,2,2,-1,0,-1
11220,0,0,0,-2,-2,-1
11221,0,0,0,0,0,0
11222,1,2,0,0,0,0
11223,0,0,0,0,0,0
11224,0,0,0,0,0,0
11225,1,3,2,2,2,0
11226,-1,-1,-1,0,0,-1
11227,-1,-1,0,-1,-1,-1
11228,-1,0,0,-1,-1,-1
11229,0,0,-2,-2,-2,-2
11230,1,-2,-2,-2,-2,-2
11231,0,0,0,0,0,0
11232,0,0,0,0,0,0
11233,2,0,0,0,0,0
11234,1,-2,-2,-2,-2,-2
11235,0,0,0,0,0,0
11236,0,0,0,0,0,0
11237,-1,-1,2,2,-1,-1
11238,-2,-2,-2,-2,-2,-2
11239,3,2,2,0,0,2
11240,2,2,2,0,0,0
11241,0,0,0,0,0,0
11242,0,0,2,2,2,2
11243,4,4,3,2,3,2
11244,0,0,0,0,-1,-1
11245,2,2,2,0,0,2
11246,2,2,-2,-2,-2,-1
11247,0,0,0,0,0,0
11248,0,0,0,0,0,0
11249,1,-2,-2,-2,-2,-1
11250,0,0,0,0,0,0
11251,2,0,0,0,0,0
11252,0,0,0,0,0,0
11253,0,0,0,0,0,0
11254,-1,-1,-1,-1,-1,-1
11255,0,0,0,0,0,0
11256,0,0,0,0,0,2
11257,0,0,0,0,0,0
11258,2,0,0,0,-1,-1
11259,2,2,0,0,0,0
11260,0,0,2,0,0,2
11261,2,0,0,0,0,0
11262,1,-2,-1,-1,-2,-2
11263,1,2,2,2,0,0
11264,0,0,2,2,-1,0
11265,0,0,2,2,-1,-1
11266,2,2,2,2,2,2
11267,-1,-1,-1,-1,-1,-1
11268,-2,-2,-2,-2,-2,-1
11269,0,0,0,0,0,0
11270,1,-2,-2,-2,-2,-1
11271,-1,3,2,0,0,-1
11272,4,3,2,0,0,0
11273,0,0,0,0,0,0
11274,0,0,0,0,0,0
11275,0,0,0,0,2,2
11276,0,0,0,0,0,0
11277,1,-2,-2,-1,-1,-1
11278,0,0,0,0,0,0
11279,-1,-1,-2,-2,-2,-2
11280,-2,-2,-2,-2,-2,-2
11281,0,0,0,0,0,0
11282,1,2,0,0,0,0
11283,1,2,2,2,2,2
11284,1,-2,-1,0,0,-2
11285,2,2,2,0,0,0
11286,0,0,0,0,2,-1
11287,0,0,0,-1,-1,0
11288,0,0,0,0,0,-1
11289,-2,-2,-2,-2,-2,-2
11290,0,0,0,0,0,0
11291,-2,-2,-2,-2,-2,-2
11292,1,-1,-1,0,0,-2
11293,2,0,0,0,0,0
11294,0,0,0,0,0,0
11295,3,2,2,0,0,0
11296,0,0,0,0,0,0
11297,-1,-1,-1,-1,-1,-1
11298,0,0,0,0,0,0
11299,0,0,0,2,2,0
11300,0,0,0,0,0,0
11301,-1,-1,-1,-1,-1,-1
11302,0,0,2,2,2,0
11303,-1,0,0,0,-1,0
11304,0,0,-2,-2,-2,-2
11305,0,0,0,0,0,0
11306,2,0,0,-2,-2,-2
11307,-1,-1,-1,-1,-1,-1
11308,-1,-1,-1,-1,-1,-1
11309,-1,-1,-1,-1,-1,-1
11310,0,0,0,0,0,0
11311,-1,-1,-1,-1,-1,0
11312,0,0,0,0,0,0
11313,-2,-2,-2,-1,-1,-2
11314,2,0,0,0,0,0
11315,-1,-1,-1,-1,-2,-2
11316,0,0,0,0,0,0
11317,0,0,0,0,0,0
11318,-1,2,2,-1,-1,-1
11319,1,-2,-2,-2,-2,-2
11320,0,0,0,0,0,0
11321,-1,-1,-1,-1,-1,-1
11322,-1,-1,-1,-2,-2,-2
11323,-1,-1,-1,-2,-2,-2
11324,0,0,0,0,0,0
11325,-1,-1,-2,-2,-2,-2
11326,-1,-1,0,0,0,0
