ID,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6
13211,3233,2106,666,1064,707,9213,
13212,106878,100879,102998,105090,107718,88964,
13213,255,541,275,329,544,190,
13214,5227,10100,14909,19623,20012,20466,
13215,780,0,390,390,885,885,
13216,127794,120770,116399,112055,107364,107762,
13217,47550,51427,52672,53682,51841,52921,
13218,0,0,150,3550,0,0,
13219,0,2602,498,498,1835,11337,
13220,780,390,390,390,390,780,
13221,17607,18711,9540,10540,11540,0,
13222,85305,86152,56250,57603,19336,18964,
13223,130500,47346,48176,49140,48129,45759,
13224,164646,162671,166202,161973,167201,161327,
13225,4673,16014,4063,5589,15895,9948,
13226,16419,17139,20159,19533,19928,19695,
13227,6480,7265,444912,218064,222734,227445,
13228,15764,15718,17164,16594,18158,19554,
13229,14840,8435,6991,17176,8053,10363,
13230,33699,34766,33903,36266,36935,33441,
13231,21788,0,1091,2291,1000,150,
13232,6168,5951,8698,8398,10898,7299,
13233,10360,7450,5719,1730,-7,24672,
13234,18485,10767,9775,10122,9146,9341,
13235,10768,12087,13115,14190,14328,14629,
13236,8371,8759,5574,10403,2293,2702,
13237,13291,14366,15430,16367,16794,17323,
13238,2130,62469,62583,59047,52574,43723,
13239,51826,6699,6529,104327,105867,106806,
13240,18833,19404,18699,19324,16234,16609,
13241,1914,573,214,4479,980,690,
13242,23368,24688,24988,24288,26098,25530,
13243,390,390,772,390,780,390,
13244,5361,2700,3822,1103,1622,-1,
13245,20079,18696,19872,20100,19704,18004,
13246,28603,28785,0,0,0,0,
13247,14950,16446,19844,19162,18704,19226,
13248,1050,1050,1050,1050,1050,1050,
13249,0,150,0,0,0,0,
13250,47895,48889,50099,52259,53389,55519,
13251,30349,29580,30121,12787,6840,2250,
13252,2915,1813,3397,4024,5363,3572,
13253,101106,96216,89964,29802,29174,26111,
13254,205363,207315,211278,215020,218771,222172,
13255,0,0,0,0,0,0,
13256,4187,5152,3679,596,446,2699,
13257,8722,9592,9289,10140,10417,10104,
13258,-4,-4,-4,-4,-4,-4,
13259,17613,18334,17742,19273,18826,19213,
13260,277688,271867,272796,279597,253333,253737,
13261,174274,176853,180639,180117,179717,124117,
13262,2416,2226,2230,561,2230,565,
13263,51270,54000,4117,6817,0,0,
13264,6126,6869,16895,7312,6213,5073,
13265,386288,367400,347445,354373,307773,293357,
13266,3213,3000,0,0,0,0,
13267,33794,10570,-28,-28,-28,-28,
13268,26736,29052,28328,29099,29724,30624,
13269,5656,591,6574,3551,3634,2440,
13270,12864,14150,15334,16222,17598,9950,
13271,360,0,0,0,0,0,
13272,109611,64202,33846,42278,36841,57844,
13273,103,-677,-677,-1067,-747,71,
13274,133348,136296,139430,142608,145437,148492,
13275,12775,13864,14927,15378,15978,16560,
13276,316,316,316,316,316,316,
13277,341499,334929,317997,274132,267622,261246,
13278,15986,16635,15913,14192,10559,7672,
13279,78862,71124,59692,58055,44578,45889,
13280,2245,1789,4292,2388,4090,2375,
13281,338294,79849,81563,83224,84878,86665,
13282,0,0,0,402,0,2054,
13283,326,326,326,326,1176,326,
13284,95310,97902,100214,102496,108405,106649,
13285,57503,66128,64477,65413,66520,68270,
13286,55647,57737,58577,60169,58426,58204,
13287,27033,27772,28740,29313,29019,28916,
13288,9514,14961,3337,1012,4944,1016,
13289,48481,48526,50056,49735,14240,890,
13290,374663,382010,379652,387706,334908,341884,
13291,196031,196143,189524,167163,146975,122324,
13292,47272,47984,47113,48218,49408,50648,
13293,29804,30892,25355,21666,15404,11559,
13294,3490,3611,13920,10284,3813,1154,
13295,23347,29927,53599,52038,53175,55751,
13296,79277,80928,81284,71748,67577,68217,
13297,7437,8906,7718,1388,0,6951,
13298,396,396,396,396,396,396,
13299,3564,2063,768,3096,2677,2592,
13300,0,365,894,6006,1385,1666,
13301,170422,173840,169476,177186,161057,163338,
13302,47739,47481,47066,44367,27496,27677,
13303,7052,9370,9078,10267,10350,10564,
13304,80533,42126,44370,85115,69011,70460,
13305,-431,569,1769,2582,3184,3974,
13306,9228,7532,7246,3506,2376,123687,
13307,17401,8824,13261,6261,6261,6261,
13308,62296,64460,56439,53637,55981,58270,
13309,192860,189272,137255,137180,135783,135201,
13310,97538,49187,17518,17710,18079,18302,
13311,20297,17054,2333,1300,0,0,
13312,44930,40688,40880,37851,37816,39849,
13313,-18,-18,-18,-18,-18,-18,
13314,39033,37002,21933,16137,16030,15373,
13315,11777,14851,17575,17063,15711,28600,
13316,17957,18063,20755,23278,24083,25145,
13317,5875,7279,6894,7143,1787,19526,
13318,20526,15129,15093,9577,11139,12487,
13319,74864,36317,34491,29657,9134,2383,
13320,8443,13782,22997,24209,23122,4000,
13321,19698,20305,20602,19850,20277,17525,
13322,498,-2,497,-3,-3,-3,
13323,115583,114915,117220,119599,120888,117881,
13324,67879,36865,47986,0,15655,0,
13325,40067,43099,42133,43127,44210,45844,
13326,147977,149890,124283,123733,123275,122624,
13327,80610,81008,80725,50472,50340,42393,
13328,47269,43531,59801,53925,30534,23618,
13329,54658,45978,32431,27674,23304,6586,
13330,326,326,326,326,326,326,
13331,55346,58411,58883,59452,61168,56931,
13332,16612,19099,17865,9215,154926,126482,
13333,18455,19990,20215,19298,19807,12294,
13334,58479,58839,53235,38533,39639,39619,
13335,75853,78983,133236,6574,2924,-626,
13336,30847,31849,33333,34344,35032,35807,
13337,20439,6882,2456,1537,1642,110,
13338,28175,0,68227,68040,69840,69840,
13339,12272,4447,5228,1623,0,0,
13340,77156,77494,77438,67054,60270,56138,
13341,91210,91093,76832,66879,55495,43369,
13342,-17,-17,-17,988,-12,138,
13343,50433,42098,42753,42428,43740,44858,
13344,118986,62137,79556,97836,96299,88757,
13345,31303,35716,30087,29610,40736,25690,
13346,12295,13440,30944,31594,30454,29246,
13347,106621,105893,107838,103273,101353,87934,
13348,3956,0,2216,2550,9246,8307,
13349,13234,0,6000,15866,4168,2067,
13350,1939,333,779,8029,8040,2979,
13351,33499,36742,35875,36501,21764,1723,
13352,321279,316083,317219,296560,285912,268257,
13353,59853,24975,26000,26545,30966,30330,
13354,28489,28934,20558,29866,37587,15307,
13355,617,1304,35498,0,0,0,
13356,21972,24612,16711,8549,7635,12258,
13357,12106,12559,18993,50199,22879,16070,
13358,187777,189420,192058,185995,188649,190700,
13359,28289,29537,29378,22692,24169,23782,
13360,46911,31748,16000,0,0,0,
13361,50148,50761,35777,7464,42705,43662,
13362,-50,-440,-830,780,780,0,
13363,0,0,0,0,7092,6832,
13364,77651,78651,79972,81415,81878,83206,
13365,93676,91832,88719,87968,84596,82785,
13366,-397,227,-37,-37,-37,213,
13367,136613,133557,129909,133043,133835,132587,
13368,68612,69971,71846,72372,73475,74842,
13369,72652,90461,89011,96593,105083,103522,
13370,1264,6894,2917,-70,2300,2784,
13371,28848,27932,27474,28351,26389,26992,
13372,15714,13171,24589,31111,60562,9968,
13373,142250,142172,141738,141524,141845,142150,
13374,103720,103662,105000,0,0,0,
13375,3328,164327,10690,4772,1294,2147,
13376,18704,18106,19793,19378,18874,19361,
13377,-11,-11,-11,2894,0,530,
13378,105582,97913,75353,78322,77048,23007,
13379,18418,23068,24146,25692,27364,24521,
13380,5557,7587,7058,8127,4557,2992,
13381,72565,63342,51529,41484,34097,29200,
13382,289002,1332,21429,2228,156721,157203,
13383,15639,14431,15437,13838,14915,10090,
13384,181387,171685,181780,177363,189423,188567,
13385,39347,34702,34822,15722,16467,17537,
13386,38242,41083,55444,57115,54076,58155,
13387,3607,4417,1058,2146,2534,2242,
13388,48111,47583,38897,20190,19633,19035,
13389,3556,4993,9212,2529,1036,4430,
13390,8958,8774,9461,9457,9650,7500,
13391,3087,10839,16665,13039,9439,11378,
13392,4279,3774,706,5177,3792,12035,
13393,17962,18766,18177,19147,17827,18389,
13394,94393,93361,91820,48220,45766,43343,
13395,245553,244958,245148,240343,211449,215874,
13396,57487,59228,60040,58722,19790,19250,
13397,14784,15483,18109,17521,18026,19082,
13398,70963,71056,70850,70823,71006,70828,
13399,167635,170085,172204,173045,176163,179625,
13400,58392,61562,61392,59619,59814,58571,
13401,5916,5876,5956,5876,5496,5116,
13402,63000,64397,65253,63609,68397,69605,
13403,0,3328,3328,3828,4893,4687,
13404,0,0,324,0,2600,3007,
13405,0,780,0,1170,780,0,
13406,47,97767,99036,96383,86060,62312,
13407,85435,85957,86295,86945,94526,91630,
13408,59900,62391,66156,66621,68030,70101,
13409,77142,78255,79425,70583,48308,46049,
13410,10621,0,0,0,150,137,
13411,8479,2021,1050,0,400,976,
13412,4553,4042,2060,0,78794,80385,
13413,35145,36275,37150,0,0,0,
13414,160069,156346,159223,165480,76144,77944,
13415,1200,1200,1200,1200,1200,600,
13416,22277,21451,2467,166,4030,9097,
13417,1031,1583,776,776,776,776,
13418,58716,50943,46942,47935,49083,49603,
13419,16070,19107,18506,18802,20199,19394,
13420,30247,29118,29997,30067,26709,13836,
13421,7033,1602,28199,28980,29795,27091,
13422,62665,63694,65169,66501,66818,69335,
13423,69896,71360,72820,74264,75821,77410,
13424,962,5868,15218,15965,9275,25321,
13425,36325,0,0,0,0,0,
13426,67544,54523,18865,44908,19508,15860,
13427,30078,28639,26017,27790,27209,30508,
13428,130868,138909,135322,136339,143681,140425,
13429,28063,29304,28047,26840,28271,28134,
13430,15167,841,9842,7931,3412,1035,
13431,1100,740,4908,740,5221,740,
13432,68444,71722,73525,75303,79994,78550,
13433,46666,47606,48350,48786,49277,50151,
13434,132214,132361,128904,101785,101849,99296,
13435,16357,17287,19992,22329,23964,23428,
13436,4591,0,28466,21455,15685,6737,
13437,6579,7599,8608,8780,9114,9234,
13438,390,390,390,780,0,0,
13439,141066,129173,116858,105786,93273,91207,
13440,0,2399,1647,502,597,4222,
13441,200545,205973,211323,202240,122963,125465,
13442,-5,-5,-5,2999,4804,4402,
13443,13371,13480,5747,3339,9458,7231,
13444,20571,19089,19658,19453,19108,18868,
13445,26840,25311,25906,25494,24986,24915,
13446,0,3495,500,0,0,0,
13447,6203,6133,4802,3086,1726,1015,
13448,20690,20075,19492,19859,19232,15608,
13449,185738,187764,100526,94909,94804,94007,
13450,41547,40925,36775,35877,34812,33899,
13451,351890,254163,250180,236027,221443,198031,
13452,7985,8677,9070,8880,9580,9000,
13453,55741,74048,29381,56372,34020,4575,
13454,31827,11158,1616,3658,658,662,
13455,19277,20997,20200,20000,0,0,
13456,1049,0,152,9587,692,706,
13457,4837,3642,6232,6444,3783,3219,
13458,0,2494,3967,1364,600,0,
13459,3850,2025,1926,3263,1580,16874,
13460,-122,16711,8004,521,3776,165,
13461,390,390,390,390,390,390,
13462,49624,48530,50255,49104,51044,50933,
13463,5015,4789,6199,5951,6255,6401,
13464,390,1780,120,0,0,0,
13465,97797,99672,101953,102284,104090,105859,
13466,127125,78165,79306,80974,83635,87287,
13467,390,390,780,390,0,780,
13468,43672,678,330,330,330,330,
13469,103159,91253,81847,79489,77040,78892,
13470,30803,30578,30362,30764,30065,30179,
13471,88015,69701,52046,42541,8571,4653,
13472,143090,139095,147204,139896,136922,130098,
13473,64350,63192,57205,54371,19946,17406,
13474,106321,107630,106354,79154,69988,69018,
13475,60692,63668,68612,73441,123966,127957,
13476,3616,0,3328,3328,3828,4893,
13477,2805,0,0,48514,49300,691,
13478,51699,48469,49553,49772,50829,51234,
13479,1605,1844,1311,643,2561,1440,
13480,66689,65515,49492,51802,38896,36436,
13481,60299,44659,44291,41241,29534,29297,
13482,500,15338,0,0,650,1430,
13483,0,0,0,0,0,5659,
13484,22861,6437,61813,59024,63483,58991,
13485,190105,185836,187220,199542,202036,200956,
13486,50523,46054,46191,45564,45840,47077,
13487,10642,11677,13070,12280,1615,1620,
13488,6085,4728,5750,1361,1402,1911,
13489,1260,2516,181,3011,2891,3502,
13490,23819,23144,28066,27321,27571,29300,
13491,6565,4460,1500,8745,5316,4058,
13492,43127,44413,45697,46873,47188,48532,
13493,47559,50463,49094,1884,19792,19809,
13494,194843,197581,202150,0,0,48855,
13495,3558,4725,2980,3234,0,0,
13496,23165,21974,20544,17210,15754,10860,
13497,185204,180455,131386,131879,115183,75131,
13498,2908,1051,2422,1051,1051,83573,
13499,4830,0,1000,15385,20302,25112,
13500,88612,91137,99314,95292,63782,41114,
13501,15166,15014,16024,16345,17579,18750,
13502,258397,236235,204503,201259,157159,152357,
13503,3229,0,6709,6366,1950,1931,
13504,14668,17194,13948,12165,10242,8428,
13505,42850,42850,45741,45694,45645,46457,
13506,4471,5747,5509,6260,7654,8522,
13507,2828,2828,2828,2828,2828,3013,
13508,112953,225099,221798,111960,111636,111733,
13509,19082,19691,19932,19904,19549,19920,
13510,27916,24973,22752,21010,4470,6838,
13511,138036,140922,144072,142381,142807,141635,
13512,63436,49544,50418,51810,28964,13059,
13513,179,1403,0,0,473,323,
13514,108087,103307,103749,78961,76180,76353,
13515,168708,172528,174328,170028,174281,185348,
13516,88903,34000,0,0,0,0,
13517,1930,305,6270,6396,6596,3488,
13518,68328,76797,55200,30000,0,0,
13519,145584,125746,127407,146833,64268,58970,
13520,155927,141523,134480,126316,125396,128081,
13521,0,780,780,390,390,390,
13522,34052,34677,35065,35668,36143,37064,
13523,13258,18647,18064,19462,18854,20380,
13524,143121,147527,148925,0,0,0,
13525,170,3300,38526,-93,18681,12399,
13526,180373,176063,175324,177197,181041,180044,
13527,232244,157098,84865,70995,45838,36252,
13528,47932,48922,50035,50749,51903,52991,
13529,202248,205150,0,0,0,0,
13530,72185,76854,72408,72832,46473,50329,
13531,9754,55904,8720,4410,1186,28679,
13532,38525,6281,12855,18041,286939,286836,
13533,78,984,0,0,0,0,
13534,18021,17352,17667,18187,20499,20718,
13535,25265,26529,30090,28908,30472,29483,
13536,0,1482,2140,2360,2620,0,
13537,0,0,0,0,0,0,
13538,51439,44605,45426,38563,29669,24892,
13539,48890,49083,48102,91452,9551,9746,
13540,2429,3878,4957,6209,6338,6587,
13541,61396,60621,58855,48570,47651,38481,
13542,81998,83674,80890,31565,33049,22694,
13543,19161,20544,22704,22304,22304,0,
13544,59423,63347,61183,29052,29087,27296,
13545,58518,52526,45640,41539,39373,32080,
13546,20944,4696,47225,16483,9343,9693,
13547,407490,415276,384242,343283,320407,328827,
13548,3467,2182,1764,9558,59865,55717,
13549,25045,15180,6964,7604,2173,6586,
13550,10821,11877,13656,14949,16567,16826,
13551,9784,11195,12542,13619,14415,15281,
13552,200,200,0,0,0,0,
13553,21775,21127,23772,23092,24806,24272,
13554,27255,26532,29089,28522,28914,29482,
13555,58598,56486,60877,56138,56806,57935,
13556,149301,149540,118675,120047,100637,79613,
13557,0,0,0,0,0,150,
13558,152535,153477,148629,141571,126583,154557,
13559,4073,3863,8109,7849,0,0,
13560,126195,127881,128491,124080,126154,130064,
13561,197993,84076,77766,70066,62865,55311,
13562,188526,188454,176634,159655,139273,117986,
13563,27458,21203,18394,19560,13035,13836,
13564,28467,29792,29739,24950,25248,25109,
13565,35867,28496,28401,22587,24361,25424,
13566,65958,63715,62201,56125,49114,47563,
13567,103457,111541,113809,35797,36087,38505,
13568,5411,5922,2174,6522,1532,9327,
13569,4426,2735,-211,1863,390,390,
13570,-3,-3,-3,360,0,0,
13571,780,0,390,390,390,390,
13572,56893,58170,56539,29425,28013,29075,
13573,48057,48457,44932,20024,18830,18087,
13574,54232,55456,56625,57757,59424,60631,
13575,72528,74047,75564,77242,81826,83630,
13576,133559,129869,118032,95953,73970,107785,
13577,0,0,0,0,0,0,
13578,118013,123630,128308,125776,123659,131290,
13579,27395,25947,30473,27940,28397,29009,
13580,49457,47080,45833,45310,6313,5009,
13581,4100,7270,820,820,2870,970,
13582,58563,58344,57920,58064,55928,57108,
13583,497106,497921,490093,435019,329476,338557,
13584,151050,148362,142223,126060,123978,120689,
13585,30465,27943,14588,30158,29562,29818,
13586,37699,35203,15360,15031,12173,11728,
13587,1708,2928,-2,-2,918,-164,
13588,35637,34783,36198,37094,38489,40341,
13589,372188,383052,74835,87584,95161,103398,
13590,25531,26301,27376,28359,24844,25364,
13591,0,396,396,396,396,396,
13592,10799,1208,1585,1470,1273,1000,
13593,316,316,316,5772,316,316,
13594,12483,15032,14506,15516,15561,15910,
13595,3671,4945,6157,7172,8048,8318,
13596,165477,167227,103601,102895,101017,95530,
13597,86508,86596,87475,89253,91128,127950,
13598,8800,0,5738,0,2244,66000,
13599,12764,12267,13266,12756,13801,13439,
13600,15167,16393,14195,14859,9446,7246,
13601,103307,97590,99560,95952,98744,97896,
13602,17976,10928,650,1597,3750,9429,
13603,0,0,0,0,0,0,
13604,206199,206822,194318,181608,172922,175302,
13605,22358,23257,23192,24073,21759,21959,
13606,93962,95955,98354,105327,107500,105614,
13607,29091,5763,15673,9393,69526,37940,
13608,265120,238661,223383,162196,165129,168295,
13609,1762,3152,531,522,4434,9767,
13610,12557,11443,4794,11720,12293,10798,
13611,295,748,-2,221,0,0,
13612,16035,15493,16197,16669,16865,17199,
13613,2569,2834,394,904,2514,4054,
13614,0,0,0,0,0,0,
13615,74464,69584,66342,60514,48965,29648,
13616,57974,57637,56594,57097,56854,58325,
13617,1605,1448,0,0,0,0,
13618,50986,48599,17815,16362,14694,13520,
13619,30262,37068,14271,9884,4090,6108,
13620,4697,3800,5989,5761,0,0,
13621,275659,265870,269140,272665,159017,88321,
13622,427020,370428,337432,286247,256618,188154,
13623,78717,75873,68602,54617,55987,53895,
13624,36460,37549,40527,41036,39103,38945,
13625,1599,0,0,0,0,0,
13626,0,0,0,0,0,0,
13627,-40,-40,-40,8117,-8,-8,
13628,47097,46006,36272,11521,2678,5468,
13629,29989,168,1206,300,460,861,
13630,384846,359926,349753,296465,193342,311009,
13631,65199,21489,0,1762,1768,860,
13632,2342,2951,596,1520,700,3688,
13633,14773,14252,13738,15424,14881,15894,
13634,20544,25756,26176,18124,8133,4051,
13635,44507,46486,51876,48962,48614,49792,
13636,4925,32767,6273,5651,9103,8660,
13637,5570,7327,7065,8058,9433,9008,
13638,17740,17166,19148,18542,20122,19400,
13639,143301,146333,147042,127814,130331,132845,
13640,1547,0,0,0,0,0,
13641,80832,40283,317,401,34985,37004,
13642,160292,119080,113723,109447,75423,22919,
13643,12572,5363,5660,42003,39994,41816,
13644,23725,45913,80945,54064,52342,33074,
13645,5197,6015,6615,7131,6987,6980,
13646,2858,9934,19312,46321,146947,237926,
13647,780,780,780,390,390,780,
13648,185111,172865,153795,140387,128112,115514,
13649,8768,9622,10974,14963,15123,14741,
13650,87705,90376,90687,91888,93852,95734,
13651,766,243,243,243,4889,243,
13652,1000,1098,28229,28046,24446,22151,
13653,-30,-420,390,390,166210,129716,
13654,97136,98767,101452,103471,104083,106359,
13655,0,0,0,150,150,150,
13656,138937,152723,138767,131237,76104,56237,
13657,29893,28289,24572,23448,21919,20756,
13658,42549,36110,9715,8965,6652,7385,
13659,152330,66107,60734,48816,28679,30231,
13660,15294,16340,17359,17776,19293,18844,
13661,84720,86221,84062,79076,31984,29306,
13662,8539,9559,12394,11883,9826,10167,
13663,600,600,0,0,0,0,
13664,2374,2165,2154,1966,1966,1966,
13665,52593,65221,73395,81697,57517,58920,
13666,28686,27620,28164,30444,29887,29153,
13667,34997,36030,36740,37469,38254,39014,
13668,3413,3206,2250,1500,750,1650,
13669,0,0,0,0,0,0,
13670,49468,49896,51057,49496,50688,50517,
13671,0,0,0,0,0,0,
13672,1927,446,909,1740,2190,518,
13673,0,0,0,0,0,0,
13674,10626,10578,12963,989,12238,0,
13675,9811,15726,15723,15173,15925,16245,
13676,41008,42351,43146,44227,45062,46012,
13677,396,396,461,396,546,396,
13678,0,0,0,0,0,0,
13679,34640,35757,37175,38254,39017,39834,
13680,139211,136982,130585,127013,126635,127093,
13681,42188,40033,31106,28890,28613,49036,
13682,-11,11349,13461,9327,1368,1538,
13683,6392,3773,17917,21057,0,0,
13684,91282,45885,35329,29368,18833,93329,
13685,31405,30588,26860,21165,21281,22938,
13686,0,0,0,0,0,0,
13687,0,0,233,233,20,0,
13688,9939,14212,44803,118712,34244,21269,
13689,78887,69433,48198,49182,49939,50626,
13690,43971,32009,13346,9163,8338,17793,
13691,206879,211037,215139,218513,131660,134346,
13692,73095,72437,71851,71120,70463,69876,
13693,30291,31498,32205,32846,33535,34201,
13694,9682,-399,0,0,399,150,
13695,143200,146391,91714,88397,90312,92456,
13696,19555,17152,19637,18671,20116,17617,
13697,5803,6849,8371,8090,8261,8773,
13698,2072,2654,0,0,0,380,
13699,0,0,0,0,0,0,
13700,11873,8275,13817,7977,3417,2476,
13701,45124,46168,47160,98775,49513,53433,
13702,49642,48381,44113,8522,17948,9390,
13703,26061,27104,28076,25991,25429,26234,
13704,3863,84601,67765,63628,60860,60316,
13705,162526,168389,338660,221808,222304,217704,
13706,51234,51227,50936,49823,50990,50998,
13707,506787,487049,478965,401635,423136,422271,
13708,9495,12633,88334,53978,23687,26567,
13709,10591,10277,11304,12311,12410,13358,
13710,3684,2911,5831,2083,2903,3874,
13711,86454,61510,62921,64274,66198,68126,
13712,14519,16982,16002,15262,15626,14465,
13713,74615,74399,68761,70260,70143,68506,
13714,5630,390,5090,19394,205,0,
13715,31336,32320,33408,32577,34329,33643,
13716,21054,21776,22790,23411,23882,24356,
13717,133149,138769,145050,146641,149603,157601,
13718,475,475,5691,37526,50565,48888,
13719,5287,5750,2977,4796,2367,7367,
13720,1698,365,3213,2578,9660,24355,
13721,0,0,0,0,27670,28252,
13722,10000,10000,10970,12786,10300,10000,
13723,-34,6846,1479,173,6326,369,
13724,17685,28206,122212,117835,112705,111357,
13725,20571,37283,43482,5626,73516,11854,
13726,25334,6834,2914,-341,38853,0,
13727,57694,58656,59750,60602,53838,54609,
13728,25424,24499,25181,5187,5524,5529,
13729,0,1234,0,0,620,0,
13730,205467,195764,197085,202517,56898,58262,
13731,0,690,25566,26227,26375,26510,
13732,7684,8685,8557,7319,7650,8862,
13733,14029,15493,16630,17055,17629,18186,
13734,1034,299,8994,1796,3970,7214,
13735,275367,255049,247090,242309,238609,238712,
13736,44742,45737,46814,47978,48733,50241,
13737,1040,4254,6955,9486,9191,12524,
13738,203755,210668,182863,166437,184000,146518,
13739,51187,50106,48608,19600,20000,0,
13740,36204,37412,36537,37474,38732,39234,
13741,8028,3729,-19,3920,4452,685,
13742,27380,27384,28944,29850,29523,28925,
13743,57449,38254,23017,14440,4770,1595,
13744,115743,117357,112527,91802,94114,91201,
13745,51123,50646,41150,30405,30671,30664,
13746,2400,2400,2400,2400,2400,2400,
13747,0,7900,7620,790,0,0,
13748,3479,3479,3479,12610,23942,34183,
13749,15401,23032,54759,52030,71797,93159,
13750,37426,40497,63646,39894,39860,39392,
13751,1978,1415,1748,832,416,1851,
13752,165665,163494,162360,134989,124915,84959,
13753,62694,63995,66446,67786,69686,70500,
13754,28470,31407,30200,30000,0,0,
13755,35539,38246,37332,39702,38932,41770,
13756,8613,12438,15212,15657,17404,19103,
13757,42601,34927,32034,29620,29822,28502,
13758,31786,34629,34189,36309,36916,36192,
13759,23997,26733,26942,26210,27982,27383,
13760,48292,47171,37779,28424,29133,27509,
13761,18310,19327,20650,0,0,0,
13762,65883,66386,67444,68461,69423,70843,
13763,11074,10600,20406,20774,22132,21497,
13764,7536,8152,8779,9379,9565,9062,
13765,4184,0,0,0,0,0,
13766,42784,41009,44267,47149,48497,14774,
13767,0,0,0,0,0,0,
13768,146661,142118,139750,142730,144083,130791,
13769,374802,355323,352868,353297,377371,365278,
13770,10476,7279,688,688,688,1320,
13771,30573,28473,29083,28313,28932,29565,
13772,640,23699,2676,-4,-4,-4,
13773,17019,7412,45137,41168,5890,7000,
13774,-2500,-3000,-3000,-3000,-3000,-3000,
13775,4214,6378,4074,116446,9335,3312,
13776,6085,6607,2800,11052,10522,9150,
13777,12158,13956,14382,15631,16080,17327,
13778,9841,9628,4060,4530,2140,1875,
13779,20838,23204,22538,22864,23495,24100,
13780,140809,130127,131218,124556,127300,129357,
13781,38651,45681,44652,48540,52477,56506,
13782,31421,22150,0,0,0,0,
13783,2652,3127,1500,0,0,0,
13784,134625,98699,74015,54472,50540,46486,
13785,50604,50913,43348,10122,9626,9828,
13786,26795,28056,29284,30487,33831,33138,
13787,23730,24693,6470,9882,28283,27893,
13788,1709,2522,3426,3426,2921,2197,
13789,16801,14782,23095,49379,35313,23024,
13790,25060,24306,17671,22121,40835,37471,
13791,100074,107085,115039,117144,117429,117560,
13792,73903,74661,75593,78110,81793,86452,
13793,140615,142201,145676,144305,140375,142119,
13794,326,2691,326,326,652,326,
13795,6763,1651,3107,4187,2474,192,
13796,116630,-67526,71562,68709,28528,29171,
13797,9317,18576,18219,17095,19748,18722,
13798,-14,1452,4091,3011,5955,0,
13799,-25,-25,-25,-25,-25,-25,
13800,5094,5626,1715,-285,1715,1395,
13801,9893,8694,8365,9526,9711,9764,
13802,11904,13193,12236,13041,13641,14251,
13803,18290,20144,19106,19292,0,0,
13804,46750,45734,44741,43562,44039,45008,
13805,83683,65192,46273,46979,48139,44432,
13806,32375,36817,40170,43473,44663,47207,
13807,7431,9895,9937,9629,10571,10749,
13808,264,264,1191,3691,3445,56264,
13809,52684,46479,39949,30051,31124,32375,
13810,18472,19968,17199,18367,18130,18500,
13811,990,1000,6855,1500,9181,7443,
13812,152495,155698,159029,160628,162808,163364,
13813,48367,49358,50396,51462,52609,53708,
13814,69012,63265,64131,64942,61803,58987,
13815,128036,106657,45887,137487,111602,111552,
13816,1908,12699,7819,7831,5428,2295,
13817,439330,407763,364298,345867,346676,352736,
13818,3463,5143,8351,3234,1819,1909,
13819,10972,15005,13887,17255,17515,0,
13820,145905,147860,78545,19212,36800,18900,
13821,1990,1186,4078,3000,3849,4479,
13822,7979,9046,10279,10610,10339,8710,
13823,18590,17838,18680,19788,22265,21629,
13824,5902,6767,8145,8153,8324,8490,
13825,26825,18401,18432,17844,18237,10900,
13826,43071,47338,51424,45121,5515,10424,
13827,47163,86021,44400,23954,24574,24772,
13828,-946,-946,-946,-946,-946,-946,
13829,416,416,416,416,416,416,
13830,17211,19262,20012,19728,19042,11728,
13831,16303,17314,18343,19331,18541,18929,
13832,18596,19245,19744,14999,15121,19283,
13833,156400,157923,158746,153208,154163,155344,
13834,50089,41382,36995,17726,13623,13781,
13835,124838,102995,17383,172065,181981,174744,
13836,39056,43420,42417,40287,42938,42095,
13837,61212,57315,5710,12959,9140,9333,
13838,1343,437,2297,4428,985,4028,
13839,5642,6652,7683,9040,9222,9580,
13840,12813,14899,16790,12400,780,0,
13841,60270,65005,63309,62369,64603,66584,
13842,20205,16882,18094,19592,19930,20353,
13843,324693,321110,325024,322246,297637,301575,
13844,0,0,0,0,0,0,
13845,310,2226,1230,3393,1340,3416,
13846,-490,-870,390,-710,260,10,
13847,15432,10835,22134,32823,1897,5627,
13848,48926,22580,300,5107,5107,3028,
13849,1473,1473,1473,1473,1473,1473,
13850,12897,13484,6655,6618,0,0,
13851,110018,47600,26219,17705,17920,17494,
13852,4924,4305,4770,5819,4807,5579,
13853,102141,100600,103156,94090,95922,99324,
13854,-3,-3,-3,329,0,0,
13855,282506,281606,261216,156521,120769,110093,
13856,113,0,1100,0,2119,0,
13857,48036,46787,42011,19147,2845,20041,
13858,73953,68207,55382,46629,28115,12847,
13859,7773,3426,2000,1000,3000,2000,
13860,2015,2015,2015,2015,2015,1925,
13861,72987,72055,70730,68487,57304,41345,
13862,27234,20191,26276,26847,21713,22143,
13863,167232,166848,149903,138091,138123,140324,
13864,0,189,651,0,127,0,
13865,0,835,226,-1300,-1300,-1300,
13866,49571,48765,49453,49827,48930,48748,
13867,119398,97435,98481,98101,97178,97249,
13868,0,0,0,2219,390,390,
13869,6917,7548,8726,9760,9570,8935,
13870,74040,74658,72885,47663,48350,47208,
