ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE
12654,360000,1,2,1,40,
12655,80000,2,3,2,53,
12656,10000,1,3,3,22,
12657,170000,1,1,1,41,
12658,200000,1,1,2,38,
12659,360000,1,2,1,38,
12660,210000,2,1,1,42,
12661,60000,1,2,2,38,
12662,190000,1,3,1,44,
12663,250000,1,3,1,34,
12664,20000,1,3,2,24,
12665,20000,1,3,2,27,
12666,70000,1,1,2,26,
12667,240000,1,1,2,26,
12668,220000,1,2,1,43,
12669,50000,2,3,2,25,
12670,50000,1,2,2,30,
12671,250000,2,2,1,33,
12672,230000,2,1,2,31,
12673,50000,1,2,2,22,
12674,30000,2,2,1,33,
12675,450000,2,1,1,35,
12676,50000,2,2,1,36,
12677,340000,2,2,2,32,
12678,440000,2,2,1,40,
12679,180000,2,2,1,39,
12680,210000,1,1,2,27,
12681,150000,2,1,2,31,
12682,180000,2,2,1,34,
12683,50000,1,3,2,26,
12684,290000,2,3,2,37,
12685,130000,2,2,2,29,
12686,70000,1,2,2,31,
12687,430000,1,1,1,39,
12688,400000,1,1,1,54,
12689,190000,2,1,2,28,
12690,50000,2,1,2,23,
12691,280000,1,2,1,46,
12692,200000,2,4,2,25,
12693,500000,1,1,1,50,
12694,500000,2,1,1,37,
12695,140000,1,2,2,36,
12696,30000,1,3,2,26,
12697,360000,1,1,2,30,
12698,200000,2,2,2,28,
12699,150000,2,1,2,27,
12700,150000,2,1,2,26,
12701,80000,2,2,1,36,
12702,150000,2,2,3,26,
12703,110000,2,2,1,41,
12704,440000,1,2,1,34,
12705,10000,2,2,2,34,
12706,200000,1,2,1,36,
12707,20000,2,3,2,31,
12708,50000,1,2,1,40,
12709,130000,2,4,2,47,
12710,50000,1,3,1,51,
12711,220000,2,1,1,31,
12712,120000,2,2,1,38,
12713,20000,2,2,2,21,
12714,50000,2,3,1,22,
12715,260000,1,1,1,37,
12716,50000,2,1,2,26,
12717,200000,2,2,1,37,
12718,240000,1,1,1,50,
12719,290000,2,1,2,26,
12720,20000,2,2,1,21,
12721,160000,2,1,1,43,
12722,160000,2,3,1,38,
12723,20000,1,2,2,31,
12724,160000,1,1,2,34,
12725,140000,2,2,1,56,
12726,200000,2,1,2,30,
12727,240000,2,1,1,33,
12728,200000,2,3,1,43,
12729,210000,2,1,2,42,
12730,20000,2,3,1,50,
12731,240000,2,1,2,28,
12732,350000,2,1,2,31,
12733,130000,2,2,1,35,
12734,100000,2,2,2,24,
12735,20000,1,2,2,30,
12736,450000,1,2,2,32,
12737,480000,1,1,1,47,
12738,120000,2,3,0,41,
12739,330000,2,2,2,39,
12740,670000,1,1,2,29,
12741,20000,1,3,2,29,
12742,230000,2,2,1,35,
12743,100000,1,2,2,45,
12744,70000,2,2,2,30,
12745,30000,2,2,2,27,
12746,230000,1,2,1,51,
12747,80000,2,2,2,37,
12748,80000,1,1,2,43,
12749,80000,1,1,2,32,
12750,80000,2,3,1,27,
12751,50000,2,2,1,52,
12752,20000,1,2,2,23,
12753,210000,1,1,1,52,
12754,350000,2,2,3,44,
12755,80000,1,1,1,36,
12756,440000,2,1,1,36,
12757,280000,2,2,2,42,
12758,220000,2,1,1,46,
12759,130000,2,2,1,48,
12760,180000,1,1,2,28,
12761,80000,2,2,1,31,
12762,380000,1,2,1,58,
12763,110000,1,1,1,46,
12764,60000,2,2,1,27,
12765,230000,2,1,2,28,
12766,100000,2,1,2,29,
12767,100000,2,2,1,41,
12768,20000,1,3,1,30,
12769,50000,2,2,1,36,
12770,150000,1,3,1,35,
12771,200000,2,2,1,33,
12772,200000,1,1,1,37,
12773,20000,1,2,2,27,
12774,180000,2,1,2,32,
12775,80000,1,2,2,36,
12776,360000,2,2,2,28,
12777,230000,2,1,1,30,
12778,50000,2,1,2,25,
12779,200000,1,2,1,34,
12780,50000,2,1,2,27,
12781,240000,2,1,2,27,
12782,200000,1,1,2,31,
12783,230000,1,2,2,28,
12784,500000,1,1,1,54,
12785,260000,2,2,1,48,
12786,200000,1,1,2,33,
12787,250000,2,1,2,39,
12788,100000,1,1,2,26,
12789,360000,1,2,1,32,
12790,60000,2,1,2,36,
12791,200000,1,1,3,50,
12792,130000,2,1,2,30,
12793,120000,2,1,2,29,
12794,130000,2,2,2,24,
12795,190000,2,1,2,40,
12796,20000,1,2,2,34,
12797,30000,1,1,2,24,
12798,500000,1,1,1,43,
12799,30000,2,1,1,23,
12800,20000,1,2,1,31,
12801,200000,1,2,1,56,
12802,50000,2,2,2,24,
12803,380000,1,5,1,48,
12804,360000,1,1,2,29,
12805,40000,2,1,2,23,
12806,160000,2,1,1,41,
12807,230000,2,2,2,35,
12808,40000,2,1,2,30,
12809,70000,1,3,1,39,
12810,380000,1,1,2,31,
12811,20000,1,2,2,30,
12812,440000,2,2,2,39,
12813,50000,2,2,1,45,
12814,260000,1,2,1,37,
12815,180000,1,3,2,41,
12816,50000,1,2,2,45,
12817,50000,1,2,1,28,
12818,50000,1,2,1,33,
12819,120000,1,3,1,53,
12820,50000,1,2,1,24,
12821,90000,2,2,2,24,
12822,60000,2,2,1,32,
12823,230000,2,3,1,30,
12824,100000,2,3,1,41,
12825,180000,2,1,2,31,
12826,50000,1,2,2,24,
12827,340000,2,1,1,29,
12828,330000,1,1,2,32,
12829,20000,2,2,1,63,
12830,20000,1,2,2,45,
12831,440000,2,1,1,54,
12832,170000,1,1,2,29,
12833,50000,1,1,2,26,
12834,180000,1,2,2,38,
12835,230000,2,2,2,24,
12836,20000,1,3,2,51,
12837,20000,1,1,2,33,
12838,60000,2,1,2,28,
12839,30000,2,2,1,35,
12840,100000,2,2,2,26,
12841,470000,1,2,2,34,
12842,30000,1,3,2,27,
12843,510000,2,2,2,48,
12844,160000,1,1,2,35,
12845,140000,1,2,2,30,
12846,310000,2,2,2,26,
12847,150000,2,2,2,39,
12848,50000,2,1,2,23,
12849,30000,1,3,2,25,
12850,50000,2,2,2,31,
12851,20000,1,1,2,25,
12852,180000,2,2,2,27,
12853,300000,1,1,2,31,
12854,240000,2,2,1,32,
12855,70000,2,2,2,26,
12856,50000,2,3,2,23,
12857,80000,1,3,1,60,
12858,180000,2,2,2,38,
12859,200000,1,3,1,49,
12860,320000,1,1,1,48,
12861,90000,1,3,1,44,
12862,290000,1,2,1,36,
12863,150000,2,3,1,45,
12864,180000,1,1,2,29,
12865,150000,2,1,1,51,
12866,150000,2,1,2,25,
12867,120000,2,3,1,65,
12868,130000,2,2,2,34,
12869,340000,2,1,3,42,
12870,50000,1,2,2,24,
12871,30000,1,2,2,39,
12872,150000,2,2,2,28,
12873,200000,2,1,2,31,
12874,20000,1,2,2,23,
12875,200000,2,1,2,35,
12876,20000,2,1,2,23,
12877,110000,2,1,2,28,
12878,20000,1,1,2,23,
12879,360000,2,1,2,29,
12880,430000,2,1,2,38,
12881,20000,2,3,1,33,
12882,200000,1,1,2,30,
12883,10000,1,1,2,23,
12884,100000,2,2,2,28,
12885,210000,2,2,2,28,
12886,50000,2,1,2,28,
12887,50000,1,2,2,42,
12888,200000,1,1,1,54,
12889,130000,1,1,2,32,
12890,20000,2,2,1,22,
12891,240000,1,2,2,30,
12892,470000,2,2,1,49,
12893,120000,2,1,2,23,
12894,130000,1,1,2,27,
12895,220000,2,2,2,26,
12896,320000,2,2,1,35,
12897,480000,1,1,1,49,
12898,110000,2,2,1,25,
12899,130000,1,2,2,26,
12900,390000,1,1,1,44,
12901,50000,1,3,1,55,
12902,240000,2,1,2,31,
12903,200000,1,2,1,35,
12904,60000,2,1,2,29,
12905,50000,1,2,1,42,
12906,30000,1,3,1,30,
12907,50000,2,3,1,23,
12908,70000,1,1,2,24,
12909,90000,2,3,2,33,
12910,340000,2,2,1,48,
12911,240000,2,1,2,29,
12912,240000,1,3,2,28,
12913,70000,2,3,1,27,
12914,50000,2,2,1,22,
12915,250000,2,1,2,35,
12916,250000,2,2,1,32,
12917,20000,1,1,2,30,
12918,50000,1,2,2,25,
12919,160000,1,2,1,32,
12920,50000,2,3,2,47,
12921,50000,2,3,1,43,
12922,110000,2,2,2,34,
12923,220000,1,1,2,34,
12924,230000,2,2,2,24,
12925,180000,2,2,1,34,
12926,190000,1,1,2,33,
12927,30000,2,3,1,22,
12928,360000,1,0,2,30,
12929,110000,2,2,1,42,
12930,360000,1,1,1,37,
12931,100000,1,2,2,29,
12932,280000,1,2,2,39,
12933,400000,2,1,2,29,
12934,50000,1,3,1,52,
12935,60000,1,3,2,30,
12936,230000,1,2,1,29,
12937,210000,1,2,1,33,
12938,360000,2,1,1,52,
12939,210000,2,2,1,36,
12940,360000,2,2,2,25,
12941,60000,1,2,2,32,
12942,100000,2,2,2,22,
12943,380000,2,2,1,30,
12944,230000,2,2,1,35,
12945,320000,2,2,2,35,
12946,230000,2,3,1,50,
12947,30000,2,3,1,54,
12948,220000,2,1,1,30,
12949,90000,2,3,1,40,
12950,230000,2,1,1,27,
12951,120000,1,1,1,36,
12952,700000,2,2,2,34,
12953,50000,1,1,1,37,
12954,160000,1,3,2,53,
12955,30000,2,3,3,61,
12956,60000,2,2,2,46,
12957,110000,1,1,2,31,
12958,20000,1,3,2,32,
12959,200000,1,1,2,41,
12960,50000,1,2,1,48,
12961,100000,2,2,1,28,
12962,50000,1,2,1,39,
12963,50000,2,3,2,45,
12964,240000,2,1,1,41,
12965,90000,2,2,1,42,
12966,100000,2,2,1,33,
12967,180000,1,3,2,34,
12968,200000,2,2,1,39,
12969,170000,2,2,1,41,
12970,200000,1,2,2,34,
12971,240000,1,3,1,55,
12972,200000,2,1,2,29,
12973,300000,2,1,1,29,
12974,50000,2,2,2,26,
12975,70000,2,2,1,38,
12976,310000,2,1,2,28,
12977,300000,2,2,2,49,
12978,200000,1,1,2,28,
12979,220000,1,2,1,28,
12980,270000,1,1,1,61,
12981,10000,2,2,2,37,
12982,180000,1,1,2,27,
12983,450000,1,1,1,41,
12984,330000,1,1,2,54,
12985,210000,1,1,1,46,
12986,360000,1,1,2,33,
12987,200000,2,3,1,45,
12988,30000,2,1,2,26,
12989,30000,2,1,2,23,
12990,160000,1,2,1,27,
12991,220000,2,2,1,35,
12992,500000,1,1,1,55,
12993,20000,2,3,1,23,
12994,70000,2,3,1,42,
12995,250000,1,1,1,34,
12996,80000,2,1,2,24,
12997,230000,2,1,2,38,
12998,30000,1,3,1,52,
12999,140000,1,2,1,52,
13000,210000,2,2,2,30,
13001,30000,1,2,1,43,
13002,180000,2,1,2,33,
13003,180000,1,1,2,28,
13004,80000,2,1,2,26,
13005,110000,1,2,2,32,
13006,270000,2,3,2,33,
13007,120000,1,2,2,48,
13008,20000,2,5,2,22,
13009,200000,2,1,2,30,
13010,50000,1,2,1,49,
13011,130000,2,1,2,31,
13012,180000,2,1,2,27,
13013,120000,1,1,2,34,
13014,180000,2,2,2,48,
13015,20000,1,3,2,24,
13016,130000,1,1,2,28,
13017,160000,2,5,2,31,
13018,260000,2,2,1,36,
13019,500000,2,3,2,44,
13020,20000,1,2,1,31,
13021,200000,2,3,2,43,
13022,440000,2,1,1,41,
13023,300000,2,2,1,28,
13024,150000,2,4,2,23,
13025,20000,2,1,2,31,
13026,80000,2,2,1,40,
13027,80000,1,2,1,60,
13028,90000,1,2,2,29,
13029,200000,2,2,1,29,
13030,140000,1,1,2,30,
13031,180000,2,2,1,46,
13032,370000,2,1,2,34,
13033,50000,2,2,2,39,
13034,540000,2,1,2,34,
13035,90000,2,2,2,23,
13036,170000,1,1,1,35,
13037,340000,1,2,1,55,
13038,30000,2,1,1,22,
13039,100000,2,1,2,27,
13040,50000,1,3,1,55,
13041,50000,2,2,2,22,
13042,500000,2,3,1,53,
13043,360000,2,2,2,25,
13044,30000,2,3,1,41,
13045,50000,1,1,1,37,
13046,20000,1,2,2,25,
13047,210000,2,1,2,30,
13048,360000,2,2,2,30,
13049,50000,1,1,2,27,
13050,20000,2,1,2,24,
13051,30000,2,2,2,34,
13052,100000,2,1,1,40,
13053,180000,2,2,1,43,
13054,50000,1,2,2,28,
13055,60000,2,3,1,45,
13056,170000,1,3,1,40,
13057,360000,2,2,1,49,
13058,180000,2,2,1,33,
13059,80000,2,2,2,30,
13060,80000,2,3,1,27,
13061,20000,1,2,2,24,
13062,360000,2,1,2,30,
13063,200000,2,2,2,31,
13064,50000,1,3,1,46,
13065,300000,1,3,1,40,
13066,20000,2,2,2,37,
13067,50000,2,3,1,45,
13068,500000,2,4,1,32,
13069,280000,2,1,1,30,
13070,50000,1,3,2,35,
13071,100000,2,3,1,46,
13072,200000,2,1,2,27,
13073,10000,1,1,2,22,
13074,500000,2,1,1,52,
13075,10000,1,2,2,46,
13076,20000,1,2,2,23,
13077,20000,1,2,1,34,
13078,210000,2,3,1,48,
13079,60000,1,1,1,38,
13080,10000,1,3,2,35,
13081,30000,1,2,2,36,
13082,450000,2,1,2,54,
13083,70000,1,3,0,35,
13084,100000,2,2,1,49,
13085,500000,2,1,2,28,
13086,50000,1,2,2,31,
13087,30000,2,3,1,38,
13088,350000,2,3,1,50,
13089,230000,2,1,2,29,
13090,80000,1,3,1,56,
13091,310000,2,2,2,26,
13092,140000,1,2,1,32,
13093,10000,2,3,3,52,
13094,230000,2,1,2,26,
13095,120000,2,2,1,29,
13096,150000,1,1,1,32,
13097,80000,2,2,1,46,
13098,70000,2,2,2,39,
13099,130000,2,1,2,25,
13100,500000,2,1,2,28,
13101,300000,1,1,1,44,
13102,50000,1,3,2,34,
13103,10000,2,2,1,51,
13104,130000,1,2,1,38,
13105,220000,2,1,2,41,
13106,30000,1,2,2,23,
13107,50000,2,2,1,44,
13108,270000,1,1,1,38,
13109,300000,2,1,2,31,
13110,50000,1,1,1,46,
13111,80000,1,3,1,38,
13112,50000,1,2,1,52,
13113,120000,2,2,1,40,
13114,100000,2,2,2,29,
13115,30000,2,2,1,25,
13116,240000,2,2,2,34,
13117,200000,2,1,2,40,
13118,150000,2,4,2,29,
13119,80000,2,1,1,35,
13120,30000,2,2,2,24,
13121,100000,2,3,1,40,
13122,260000,1,2,1,46,
13123,360000,2,1,2,29,
13124,50000,1,2,2,24,
13125,10000,1,2,2,32,
13126,500000,1,2,1,61,
13127,230000,2,3,2,26,
13128,250000,2,1,1,54,
13129,80000,2,2,1,30,
13130,20000,2,1,2,21,
13131,200000,2,1,2,39,
13132,110000,1,1,2,29,
13133,190000,2,2,1,39,
13134,50000,1,3,1,57,
13135,130000,1,1,2,27,
13136,80000,1,2,1,31,
13137,110000,1,2,2,32,
13138,200000,2,2,1,36,
13139,410000,1,1,2,33,
13140,380000,2,1,2,31,
13141,340000,1,1,1,41,
13142,240000,2,2,2,30,
13143,170000,2,2,1,33,
13144,50000,1,3,1,49,
13145,390000,2,1,2,53,
13146,200000,1,3,2,42,
13147,230000,2,2,1,34,
13148,50000,1,2,2,39,
13149,230000,1,1,2,33,
13150,90000,2,1,2,27,
13151,60000,1,2,1,50,
13152,60000,2,2,3,64,
13153,200000,2,2,2,24,
13154,130000,2,1,2,29,
13155,50000,1,2,1,58,
13156,240000,1,2,1,54,
13157,50000,1,2,1,41,
13158,120000,1,2,1,40,
13159,200000,2,2,1,49,
13160,20000,2,2,2,24,
13161,360000,1,2,1,39,
13162,110000,2,2,2,36,
13163,190000,2,2,2,31,
13164,30000,2,2,1,38,
13165,20000,1,2,1,53,
13166,80000,2,1,2,27,
13167,80000,2,2,1,23,
13168,280000,2,2,2,32,
13169,210000,2,3,1,54,
13170,240000,2,2,2,28,
13171,150000,2,2,2,28,
13172,10000,1,2,2,24,
13173,200000,2,3,1,50,
13174,200000,1,2,2,33,
13175,140000,1,2,2,39,
13176,200000,1,3,1,42,
13177,270000,2,1,2,31,
13178,300000,2,2,1,40,
13179,70000,2,3,1,37,
13180,440000,1,1,1,54,
13181,300000,2,2,1,27,
13182,60000,2,3,1,25,
13183,100000,1,2,2,22,
13184,50000,1,1,1,50,
13185,50000,2,2,1,44,
13186,290000,1,2,1,43,
13187,160000,2,1,1,32,
13188,230000,1,1,2,44,
13189,420000,2,1,2,36,
13190,30000,2,3,1,25,
13191,160000,2,1,1,69,
13192,90000,2,2,2,39,
13193,50000,1,3,1,46,
13194,30000,2,1,1,32,
13195,100000,2,2,1,44,
13196,10000,2,2,2,46,
13197,170000,2,2,1,45,
13198,110000,2,2,1,39,
13199,90000,2,1,2,24,
13200,260000,1,2,2,32,
13201,440000,2,1,2,51,
13202,50000,2,2,1,41,
13203,150000,2,1,2,37,
13204,130000,1,1,2,29,
13205,210000,2,2,1,38,
13206,110000,2,2,1,46,
13207,120000,2,1,1,51,
13208,240000,2,5,2,36,
13209,30000,1,3,2,27,
13210,120000,2,1,1,38,
13211,220000,1,1,2,33,
13212,200000,2,2,1,69,
13213,20000,1,1,2,24,
13214,260000,1,2,1,32,
13215,50000,2,2,2,28,
13216,140000,2,2,1,35,
13217,200000,2,2,1,32,
13218,300000,1,1,2,29,
13219,180000,2,3,1,43,
13220,50000,1,1,1,50,
13221,20000,1,1,1,62,
13222,50000,2,5,1,29,
13223,180000,2,3,1,43,
13224,170000,2,2,2,27,
13225,250000,2,1,2,42,
13226,20000,1,2,2,36,
13227,440000,2,2,2,34,
13228,20000,1,2,2,28,
13229,30000,2,3,1,34,
13230,40000,2,2,2,23,
13231,550000,1,1,1,44,
13232,230000,2,1,1,30,
13233,470000,2,1,1,42,
13234,50000,1,2,1,40,
13235,20000,1,2,2,24,
13236,500000,2,1,1,30,
13237,20000,2,2,2,23,
13238,230000,2,1,1,38,
13239,180000,1,2,2,27,
13240,20000,2,2,2,27,
13241,120000,2,1,2,29,
13242,30000,2,3,1,31,
13243,70000,2,2,2,49,
13244,300000,2,2,1,31,
13245,20000,1,3,2,27,
13246,30000,1,2,2,29,
13247,20000,1,2,1,34,
13248,10000,1,2,2,38,
13249,20000,1,1,2,31,
13250,100000,2,3,1,50,
13251,30000,2,2,1,26,
13252,300000,1,1,2,34,
13253,90000,2,3,2,35,
13254,360000,2,2,2,34,
13255,90000,2,2,2,24,
13256,50000,1,1,2,30,
13257,10000,1,2,2,41,
13258,100000,2,2,2,30,
13259,50000,1,2,1,48,
13260,360000,2,2,1,54,
13261,230000,1,2,1,35,
13262,30000,2,2,2,39,
13263,140000,2,1,2,40,
13264,450000,2,1,1,35,
13265,440000,2,3,1,49,
13266,30000,2,3,2,44,
13267,110000,2,1,1,43,
13268,160000,2,3,2,41,
13269,260000,2,2,1,35,
13270,20000,2,3,1,56,
13271,230000,2,1,2,40,
13272,270000,1,1,2,36,
13273,10000,2,3,1,51,
13274,240000,2,2,1,27,
13275,30000,2,2,2,23,
13276,170000,1,1,1,51,
13277,330000,2,1,2,24,
13278,270000,1,1,2,36,
13279,80000,2,1,2,24,
13280,210000,2,2,1,40,
13281,240000,2,1,2,40,
13282,130000,2,1,2,26,
13283,230000,1,1,2,28,
13284,140000,2,2,2,50,
13285,110000,1,2,1,30,
13286,80000,2,2,2,27,
13287,30000,1,1,2,56,
13288,150000,1,2,2,24,
13289,50000,1,2,1,49,
13290,560000,2,2,1,45,
13291,200000,2,3,2,30,
13292,130000,1,2,2,29,
13293,200000,1,2,2,28,
13294,210000,2,1,1,51,
13295,80000,2,2,2,36,
13296,100000,2,3,1,35,
13297,80000,2,2,2,34,
13298,180000,2,3,1,45,
13299,120000,2,1,2,28,
13300,130000,2,1,2,26,
13301,290000,2,1,2,36,
13302,50000,2,1,1,41,
13303,90000,2,1,2,29,
13304,130000,2,2,2,31,
13305,20000,1,1,2,25,
13306,200000,1,1,2,29,
13307,80000,2,2,1,47,
13308,300000,1,1,2,45,
13309,340000,2,2,1,31,
13310,50000,1,2,3,30,
13311,20000,1,2,2,21,
13312,130000,2,2,2,23,
13313,140000,2,1,2,37,
13314,50000,2,2,2,25,
13315,20000,1,1,2,32,
13316,230000,2,2,2,32,
13317,360000,1,1,1,62,
13318,50000,1,2,2,31,
13319,290000,2,1,2,48,
13320,250000,2,3,1,43,
13321,20000,1,2,2,22,
13322,240000,2,1,1,50,
13323,120000,2,3,1,30,
13324,160000,1,1,1,36,
13325,50000,2,1,2,25,
13326,160000,2,5,2,40,
13327,80000,2,2,2,44,
13328,370000,1,2,2,36,
13329,80000,2,2,2,23,
13330,120000,1,3,1,39,
13331,480000,1,2,1,31,
13332,300000,2,1,2,31,
13333,20000,1,3,3,23,
13334,60000,1,1,2,25,
13335,200000,2,2,1,49,
13336,70000,2,5,1,23,
13337,100000,1,2,2,44,
13338,80000,1,2,2,29,
13339,150000,2,2,2,28,
13340,80000,1,1,2,44,
13341,220000,1,2,2,30,
13342,330000,1,1,1,50,
13343,110000,2,3,2,32,
13344,480000,2,1,2,33,
13345,50000,1,3,1,41,
13346,310000,1,2,1,40,
13347,120000,2,3,2,25,
13348,120000,2,1,1,60,
13349,160000,2,1,2,27,
13350,280000,2,1,2,29,
13351,50000,1,1,2,34,
13352,740000,1,1,1,50,
13353,60000,2,2,2,50,
13354,350000,2,1,1,36,
13355,590000,1,1,1,41,
13356,60000,2,1,2,23,
13357,500000,1,1,2,39,
13358,190000,2,2,1,35,
13359,30000,2,1,1,30,
13360,80000,2,2,1,42,
13361,50000,2,3,2,29,
13362,20000,1,2,2,22,
13363,30000,2,3,2,50,
13364,90000,2,2,2,25,
13365,350000,1,1,1,50,
13366,500000,2,4,1,39,
13367,180000,1,2,2,36,
13368,80000,2,2,1,43,
13369,100000,1,2,2,30,
13370,260000,2,3,2,30,
13371,30000,2,2,1,25,
13372,230000,2,1,2,28,
13373,140000,2,2,1,62,
13374,150000,1,1,2,53,
13375,240000,2,2,2,42,
13376,50000,2,2,1,48,
13377,340000,2,1,1,49,
13378,420000,2,1,2,29,
13379,90000,2,1,2,23,
13380,60000,2,1,2,29,
13381,80000,1,1,2,27,
13382,290000,2,1,2,46,
13383,170000,2,1,2,23,
13384,300000,1,2,1,38,
13385,30000,2,1,2,44,
13386,280000,1,3,1,44,
13387,160000,2,1,1,42,
13388,50000,2,2,3,33,
13389,200000,1,3,0,51,
13390,10000,1,5,2,44,
13391,240000,2,1,1,41,
13392,200000,1,1,2,37,
13393,50000,2,3,3,43,
13394,90000,2,3,1,44,
13395,240000,2,2,2,31,
13396,60000,1,2,1,46,
13397,20000,1,2,2,23,
13398,70000,2,3,2,25,
13399,230000,2,2,1,62,
13400,100000,1,2,1,42,
13401,150000,2,3,1,40,
13402,70000,1,2,2,24,
13403,400000,2,1,1,32,
13404,230000,2,3,2,42,
13405,30000,1,2,1,36,
13406,280000,2,1,1,35,
13407,100000,2,2,2,23,
13408,300000,2,2,1,34,
13409,80000,1,3,2,46,
13410,360000,2,1,1,35,
13411,200000,2,1,2,32,
13412,300000,2,1,2,28,
13413,50000,1,1,1,44,
13414,270000,1,1,1,37,
13415,30000,2,2,2,28,
13416,290000,1,2,2,29,
13417,130000,2,2,2,25,
13418,110000,2,1,2,26,
13419,20000,1,2,1,42,
13420,30000,1,2,2,33,
13421,70000,2,2,2,24,
13422,100000,2,2,2,25,
13423,100000,1,2,1,49,
13424,150000,2,1,2,29,
13425,50000,2,3,1,49,
13426,270000,2,1,2,34,
13427,30000,2,2,2,22,
13428,210000,1,1,1,40,
13429,30000,2,3,2,26,
13430,270000,2,1,2,28,
13431,200000,1,1,2,32,
13432,100000,2,1,1,44,
13433,50000,2,3,1,47,
13434,130000,2,2,1,29,
13435,130000,1,2,1,44,
13436,120000,2,2,1,41,
13437,10000,1,2,2,22,
13438,20000,1,1,2,24,
13439,140000,2,2,1,34,
13440,260000,2,2,1,39,
13441,320000,1,1,2,55,
13442,200000,2,3,1,36,
13443,450000,2,1,1,37,
13444,20000,1,1,2,27,
13445,30000,2,2,1,46,
13446,80000,1,3,2,33,
13447,80000,2,3,1,51,
13448,20000,1,2,2,34,
13449,190000,2,3,1,41,
13450,140000,2,2,1,26,
13451,290000,1,2,1,30,
13452,10000,1,2,2,21,
13453,250000,1,1,2,32,
13454,300000,2,1,2,31,
13455,20000,1,2,2,21,
13456,80000,1,1,1,44,
13457,60000,2,3,2,26,
13458,20000,2,1,2,29,
13459,200000,2,2,1,31,
13460,150000,2,2,1,24,
13461,130000,1,2,1,33,
13462,50000,2,1,2,29,
13463,10000,2,2,1,26,
13464,80000,1,3,1,42,
13465,320000,2,1,1,41,
13466,130000,2,2,1,25,
13467,30000,2,2,2,36,
13468,400000,2,2,2,41,
13469,220000,1,2,2,39,
13470,50000,2,2,1,36,
13471,90000,2,2,2,23,
13472,140000,1,3,1,50,
13473,50000,2,2,1,46,
13474,110000,2,1,2,29,
13475,310000,2,2,2,27,
13476,400000,2,1,1,32,
13477,30000,2,2,1,38,
13478,180000,2,1,2,26,
13479,140000,2,1,2,25,
13480,200000,1,1,1,44,
13481,60000,2,2,1,36,
13482,150000,1,2,1,31,
13483,200000,2,1,1,30,
13484,210000,1,1,2,39,
13485,220000,1,1,2,35,
13486,150000,2,2,1,34,
13487,20000,1,2,2,25,
13488,80000,2,2,2,23,
13489,470000,1,1,1,33,
13490,30000,1,3,3,52,
13491,20000,2,2,1,41,
13492,50000,1,3,1,39,
13493,50000,1,2,1,22,
13494,80000,2,3,2,47,
13495,150000,2,3,1,28,
13496,50000,2,2,1,41,
13497,390000,1,1,1,45,
13498,90000,1,2,2,25,
13499,210000,1,1,2,30,
13500,670000,1,1,2,28,
13501,20000,1,2,1,47,
13502,370000,1,3,2,66,
13503,180000,1,2,2,30,
13504,50000,1,2,1,36,
13505,50000,1,2,3,48,
13506,30000,2,2,2,25,
13507,220000,1,1,2,31,
13508,110000,2,1,2,28,
13509,20000,1,2,2,30,
13510,350000,1,1,2,29,
13511,140000,2,1,2,28,
13512,80000,2,3,1,35,
13513,120000,1,1,2,30,
13514,110000,2,2,2,32,
13515,280000,1,2,1,36,
13516,90000,1,2,2,32,
13517,50000,1,2,1,38,
13518,550000,1,2,1,47,
13519,170000,1,1,2,28,
13520,330000,2,1,1,32,
13521,300000,1,2,2,38,
13522,140000,1,1,2,29,
13523,50000,1,1,2,28,
13524,300000,2,1,1,51,
13525,200000,1,1,2,29,
13526,180000,2,2,2,34,
13527,310000,1,1,1,33,
13528,180000,1,2,1,63,
13529,390000,2,1,2,28,
13530,80000,1,2,3,40,
13531,200000,2,2,1,51,
13532,500000,1,1,1,42,
13533,260000,2,1,1,42,
13534,20000,2,2,1,47,
13535,30000,2,1,1,48,
13536,230000,1,1,1,41,
13537,240000,2,2,1,41,
13538,280000,2,1,2,28,
13539,50000,2,2,1,37,
13540,70000,2,2,2,30,
13541,100000,1,2,2,28,
13542,90000,2,2,1,55,
13543,130000,2,1,1,33,
13544,60000,2,1,2,23,
13545,90000,1,1,2,26,
13546,50000,2,2,1,48,
13547,410000,2,3,2,28,
13548,150000,2,1,2,27,
13549,50000,1,1,2,25,
13550,50000,2,2,1,34,
13551,20000,1,3,2,46,
13552,120000,2,2,2,28,
13553,80000,2,2,2,23,
13554,40000,2,1,2,26,
13555,60000,1,2,2,27,
13556,120000,2,3,2,50,
13557,110000,2,2,2,33,
13558,390000,2,1,2,30,
13559,80000,2,2,2,27,
13560,180000,2,2,2,27,
13561,230000,1,2,1,51,
13562,250000,2,3,2,26,
13563,30000,2,2,1,25,
13564,30000,2,2,1,44,
13565,70000,2,2,2,26,
13566,420000,2,3,2,35,
13567,200000,1,1,2,36,
13568,210000,1,1,1,40,
13569,20000,2,2,1,46,
13570,200000,2,1,1,27,
13571,360000,1,1,1,38,
13572,60000,1,2,1,52,
13573,50000,2,2,2,26,
13574,160000,2,2,1,28,
13575,120000,2,2,2,48,
13576,130000,2,2,1,40,
13577,500000,1,1,1,43,
13578,140000,2,2,2,27,
13579,30000,2,3,1,32,
13580,50000,1,1,3,37,
13581,120000,2,2,1,38,
13582,60000,1,3,1,41,
13583,630000,2,1,2,29,
