ID,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,label
15183,24969,12743,5542,44956,19011,8138,0,
15184,8000,7000,7000,5010,5200,6000,0,
15185,2400,2050,2011,1200,1400,1200,0,
15186,3200,3000,3700,3500,1000,68074,0,
15187,85900,3409,1178,1926,52964,1804,1,
15188,1689,12373,12099,1832,5001,10311,1,
15189,0,5365,1000,1000,2000,2000,0,
15190,2000,0,0,0,1000,0,0,
15191,4300,0,1000,2000,0,1000,0,
15192,12349,26488,6534,9788,25314,103508,0,
15193,6398,16312,27829,14503,33633,10982,0,
15194,0,0,0,0,0,0,0,
15195,0,2551,0,2450,0,5800,0,
15196,2464,1902,1378,1589,2000,1506,0,
15197,0,3950,2000,1500,2500,4800,1,
15198,3013,4031,3012,2006,3121,5781,0,
15199,2000,1067,0,104160,0,0,0,
15200,2000,2100,2000,2000,2000,2000,0,
15201,5002,7,1511,5005,5183,5108,0,
15202,1081,0,353,375,0,0,0,
15203,242247,8111,198748,7000,6509,7022,0,
15204,3431,0,1300,936,901,911,0,
15205,5767,6100,30000,19227,0,2606,0,
15206,2000,2032,0,1000,3000,1000,0,
15207,0,0,0,1,10022,0,0,
15208,5504,1526,1078,1598,173026,6000,0,
15209,0,11,0,4561,5007,170806,0,
15210,6000,5000,3000,3100,3000,3000,0,
15211,0,0,0,0,0,0,0,
15212,2019,120377,3612,3100,3200,2558,0,
15213,2240,6071,1554,0,0,0,1,
15214,5300,4976,4899,3074,2023,3000,0,
15215,0,0,0,0,0,0,0,
15216,0,0,0,0,0,0,0,
15217,0,947,7385,5301,46660,2964,0,
15218,923,2977,1999,3057,3319,1000,0,
15219,0,0,0,0,0,0,0,
15220,2488,5209,11735,2280,9404,3660,0,
15221,2002,4228,1603,900,700,810,0,
15222,1000,1000,1000,1000,0,0,0,
15223,2500,1200,10500,7000,1000,0,1,
15224,0,3609,4053,0,4487,638,0,
15225,3300,2600,2600,3000,2600,2600,0,
15226,2579,5019,10041,5012,5024,5012,0,
15227,1300,1300,1300,1000,1000,1000,0,
15228,0,390,780,0,0,0,1,
15229,4300,3500,3600,3881,4200,3521,0,
15230,33000,18000,9900,13650,10500,9900,0,
15231,3000,3000,290,5000,35306,0,0,
15232,2000,1400,984,1013,1006,939,0,
15233,2800,3500,2818,2743,3000,10000,0,
15234,2254,0,313,0,0,0,0,
15235,6959,15,0,7013,0,726,1,
15236,9083,11472,12000,0,0,0,0,
15237,0,0,11511,14916,15564,11339,0,
15238,2000,2000,1000,0,0,0,0,
15239,0,4000,0,5000,0,4000,1,
15240,0,0,0,0,0,0,1,
15241,1823,1823,1769,85096,9000,4000,0,
15242,2330,2200,1000,333,311,322,0,
15243,30000,2052,1034,1100,1088,883,1,
15244,3018,1500,1000,1001,1191,1000,0,
15245,1321,35028,0,0,1612,0,1,
15246,32335,17244,154826,76300,55012,55136,0,
15247,3424,3317,3023,2937,2931,3022,0,
15248,11000,12500,11000,7000,36700,6650,0,
15249,0,2000,1892,1979,2226,23011,1,
15250,1003,848,12323,8026,3083,6424,0,
15251,2000,2000,2000,2000,2000,2000,1,
15252,8117,2200,3772,8650,10000,4646,0,
15253,30580,50000,24517,14243,7852,4835,0,
15254,1500,2000,1000,0,2000,0,1,
15255,833,833,833,833,833,833,1,
15256,1452,2000,1500,933,2000,3000,1,
15257,2766,2766,2766,3373,5042,1000,0,
15258,0,1261,1261,1261,1261,390,0,
15259,10000,5000,0,6835,0,2009,0,
15260,0,0,0,0,0,0,1,
15261,101458,10009,20071,20000,35565,18000,0,
15262,2272,722,867,1150,5263,5011,0,
15263,1576,1589,1000,239,0,1696,0,
15264,0,2420,2540,0,346,604,0,
15265,3375,5000,3583,3402,7226,5000,0,
15266,3000,0,0,0,0,0,0,
15267,3000,1800,2000,1000,1000,1000,0,
15268,2200,0,0,0,0,0,0,
15269,4100,4400,10000,12900,5000,5000,0,
15270,0,2200,2000,1000,2000,2000,0,
15271,3010,2970,2886,2824,2925,2987,1,
15272,20500,8007,1825,5563,1240,0,0,
15273,2500,3000,3000,3000,3500,5000,0,
15274,20585,0,0,0,0,0,0,
15275,2500,2000,3000,2000,2000,2000,1,
15276,0,1500,1300,1505,1000,1000,0,
15277,10000,9000,10021,10000,10000,10000,0,
15278,1446,0,1956,0,651,0,1,
15279,7080,8000,7011,8500,6010,6000,0,
15280,1726,1500,1376,936,1000,1100,1,
15281,1257,1368,1115,301,310,352,1,
15282,390,390,0,16056,1000,390,0,
15283,1632,545,1262,1019,530,1518,0,
15284,592,3791,2340,5920,5400,0,0,
15285,5000,4792,3000,3019,8010,7000,1,
15286,4100,400,3000,2,4005,6,0,
15287,0,1087,1500,0,900,0,0,
15288,0,2007,40,0,8131,0,0,
15289,10153,11000,4701,190071,8000,10014,0,
15290,2022,2016,1272,1000,1000,1000,0,
15291,3500,2500,2500,2300,3000,2500,0,
15292,0,2424,2355,363,361,393,0,
15293,13,4276,3716,3600,3604,105642,0,
15294,14000,27,4000,3000,3000,10000,0,
15295,326,326,326,677,0,514,0,
15296,3300,3838,3056,8000,3000,3200,0,
15297,8856,6731,0,1800,0,0,1,
15298,5783,35069,4341,46,5849,48366,0,
15299,2000,0,3400,0,0,1000,0,
15300,2655,1064,530,822,2222,788,0,
15301,0,0,0,0,0,0,0,
15302,2900,2000,14455,16560,17000,0,0,
15303,2317,2579,606,628,649,623,1,
15304,3472,3604,2972,3000,2228,2201,0,
15305,8331,12805,3587,10361,11734,8800,0,
15306,5286,5596,3328,3763,9529,4895,0,
15307,1300,1611,700,704,867,597,0,
15308,1000,0,3100,3300,11000,0,1,
15309,1800,0,3548,1668,1677,1668,0,
15310,6555,11800,5818,4015,0,0,0,
15311,6500,6000,15000,0,10000,6000,0,
15312,1423,2,0,49,0,0,1,
15313,3068,3335,3319,3590,1368,1121,0,
15314,0,5000,1550,0,4000,4026,1,
15315,1291,1681,1255,672,52,0,0,
15316,63256,21408,19996,4482,4212,16748,0,
15317,0,0,0,1500,0,0,0,
15318,2000,10000,2000,6500,8000,5000,0,
15319,5085,2044,2026,2097,1011,48179,0,
15320,2008,0,390,4555,1000,6810,0,
15321,4515,15466,4700,47450,16666,17549,0,
15322,0,3132,0,742,1501,0,1,
15323,4500,6100,6000,5000,4600,5000,0,
15324,3000,3000,2000,8110,2600,2000,0,
15325,3366,2400,2212,1985,2422,1407,0,
15326,1281,2603,0,1000,500,421,1,
15327,2816,0,0,0,0,2456,0,
15328,5000,5000,5000,8000,2000,4209,0,
15329,99,99,99,99,98,894,0,
15330,7100,7200,5800,5900,12000,0,1,
15331,2770,2100,1300,700,1000,1000,0,
15332,4300,2500,2200,2300,2114,1,1,
15333,0,641,658,2019,0,0,0,
15334,0,0,0,0,0,0,0,
15335,5249,1667,9839,363,1112,1981,0,
15336,5000,3500,4502,3518,2003,3001,0,
15337,0,8348,0,23020,2367,3117,1,
15338,7081,1460,6213,7195,0,878,0,
15339,10063,20000,10009,10000,5000,5000,0,
15340,1807,2000,2010,1003,2007,3019,0,
15341,7419,8382,7505,7515,9120,6180,0,
15342,3700,6562,0,0,699,6041,0,
15343,0,25,2000,1000,2000,1000,1,
15344,2520,2500,0,0,0,0,0,
15345,4000,191795,10000,8000,8000,8000,0,
15346,2410,1131,0,886,0,332,0,
15347,3991,2375,0,0,0,0,1,
15348,2000,3000,3000,3000,3000,3000,0,
15349,1000,0,0,0,0,0,0,
15350,28854,0,70000,32000,2165,41242,0,
15351,23518,50026,31023,20157,14233,22818,0,
15352,1700,1300,600,600,600,622,0,
15353,11000,8600,5000,1900,960,2500,0,
15354,0,5300,0,3000,1600,1000,1,
15355,0,0,600,0,0,0,0,
15356,1800,0,4321,0,2400,0,1,
15357,14116,0,4457,1513,0,1328,0,
15358,1600,0,1250,1300,1270,2800,1,
15359,3200,2450,2027,1710,1800,1700,0,
15360,9000,5500,3600,1000,135000,5314,0,
15361,742,0,0,596,4870,0,0,
15362,19600,0,14150,9000,17000,0,0,
15363,5000,0,3000,3000,2000,4093,1,
15364,17686,14517,0,3495,0,21754,0,
15365,2000,2000,2000,2000,2000,2000,0,
15366,2754,2377,7006,11,2981,0,0,
15367,5000,3100,2000,3000,2000,4000,1,
15368,3000,3626,0,41257,709,0,0,
15369,6000,5000,6000,3000,1611,55000,0,
15370,4500,5000,1000,5200,1052,4000,1,
15371,3884,3284,2354,3029,2199,12553,0,
15372,1175,2751,2995,2018,938,0,0,
15373,20046,5046,10000,10048,10043,5014,0,
15374,7100,135546,4500,4590,4501,4795,0,
15375,8040,4235,87230,3000,10000,4317,0,
15376,16918,37596,31802,30615,21346,10678,0,
15377,2000,2000,1000,1000,0,1500,1,
15378,1771,2061,1300,643,666,686,0,
15379,0,0,0,0,0,0,0,
15380,0,0,0,0,0,0,0,
15381,6235,30067,8399,5623,5669,6207,0,
15382,3853,4581,612,0,0,0,0,
15383,1725,0,1230,1000,1000,0,1,
15384,0,6000,0,14004,0,7000,1,
15385,0,1756,1000,1537,1200,2000,0,
15386,1686,1400,560,3000,1765,0,1,
15387,140000,25012,40022,3024,0,90000,0,
15388,0,0,3941,16405,0,2477,0,
15389,0,549,0,0,0,0,0,
15390,2051,2197,1934,1793,2500,2000,0,
15391,316,316,316,316,316,316,0,
15392,44462,12000,2000,1000,1000,5098,0,
15393,0,1220,480,0,174,1162,0,
15394,390,390,390,390,390,390,1,
15395,0,790,3696,3000,5724,2271,0,
15396,13294,12131,8543,10185,8290,7500,0,
15397,6,1335,2000,0,0,939,0,
15398,0,1795,0,13,933,3000,0,
15399,17330,944,7586,4739,3754,25259,0,
15400,7006,0,196,0,5300,0,0,
15401,5009,5006,5000,5000,61084,3000,0,
15402,2000,2000,2000,1700,1500,1500,0,
15403,4000,3000,3000,3000,3000,7500,0,
15404,7900,6112,6000,6000,5838,5900,0,
15405,3006,3007,3002,3000,3000,2003,0,
15406,5034,6000,5355,3500,2513,5000,0,
15407,1000,0,0,0,0,0,0,
15408,0,3655,7069,4092,0,0,0,
15409,8000,3000,3000,5000,3000,3000,0,
15410,21690,32264,12948,0,17370,0,0,
15411,2000,1500,2000,1500,0,1200,0,
15412,6200,6962,9301,9266,6441,6706,0,
15413,32400,13181,2020,7790,0,0,0,
15414,1300,1300,1300,700,630,650,0,
15415,0,5825,0,3217,8273,5158,0,
15416,5000,140000,4000,4000,4000,4000,0,
15417,1565,2006,2011,7000,2000,4000,0,
15418,4506,2000,2066,611,500,370,0,
15419,1500,1800,1088,1200,1200,1000,0,
15420,1232,1182,449,565,504,233,0,
15421,1508,3098,3400,4522,0,1000,0,
15422,30003,13000,9036,6190,10135,16000,0,
15423,1754,2210,1700,1614,1600,1600,0,
15424,6500,0,0,0,0,0,0,
15425,3393,0,1600,1000,1000,1360,0,
15426,1000,0,0,0,0,0,0,
15427,3541,3497,2875,2607,0,0,0,
15428,7433,7184,7184,7344,7184,7184,0,
15429,2010,45408,28138,2900,0,22427,0,
15430,7000,7000,5000,3000,4000,3500,0,
15431,5000,2506,3000,2500,2000,2000,0,
15432,3100,3200,4000,3300,3500,3500,0,
15433,1006,0,0,0,0,0,1,
15434,6010,6108,5831,4700,4486,4871,0,
15435,9200,9200,9200,9200,9200,0,1,
15436,1660,1612,652,1300,3000,2500,0,
15437,1380,1419,1423,910,942,951,0,
15438,2765,2404,2292,2196,2300,2200,0,
15439,0,2000,0,1203,0,1700,0,
15440,15155,5485,5263,8598,5449,6537,0,
15441,591,8981,8525,29713,7305,20914,0,
15442,14000,11230,10000,8091,6965,6362,0,
15443,5014,4500,4000,4052,3007,4013,0,
15444,5118,5015,5000,10000,2000,5326,0,
15445,3000,2000,2000,2000,2000,2100,1,
15446,11500,3000,4000,1260,6100,0,0,
15447,602,381,2986,1203,0,0,1,
15448,4411,3957,5241,3943,3933,0,0,
15449,3000,3000,1000,4000,5000,5000,0,
15450,12000,0,10000,12180,10000,10817,1,
15451,0,1400,1000,2000,0,2074,1,
15452,0,0,0,0,0,0,0,
15453,1222,4972,7629,22817,10056,298,1,
15454,1564,0,0,872,0,0,0,
15455,8200,0,7200,0,6200,24,0,
15456,1957,1000,0,0,3011,2000,0,
15457,0,4000,0,2395,0,0,1,
15458,0,0,0,0,0,0,0,
15459,5000,3200,10000,10000,10000,10000,0,
15460,1300,1300,1280,1000,1000,1107,0,
15461,25742,1435,1406,927,952,966,0,
15462,1400,2500,500,0,500,2000,0,
15463,316,316,316,316,297,2828,0,
15464,3500,0,0,0,1900,0,1,
15465,1500,1514,2000,0,1400,0,0,
15466,6500,6500,13500,2300,2002,0,0,
15467,131,396,396,565,792,0,0,
15468,0,1937,1800,0,8480,0,1,
15469,3000,2500,2050,0,2000,3000,0,
15470,4534,14697,0,2141,1272,24078,0,
15471,0,2000,500,1200,0,500,0,
15472,1989,4566,5433,5724,1336,0,0,
15473,8328,7000,4900,15000,10000,6000,0,
15474,1418,1000,3144,0,0,0,0,
15475,5000,5000,5000,5000,416,566,0,
15476,2000,2500,1200,1000,0,0,0,
15477,2304,0,440,0,115,0,1,
15478,12036,11483,9578,6884,6549,6520,0,
15479,2115,5004,1834,1562,1621,2196,0,
15480,4000,2000,10000,500,16000,1000,0,
15481,11150,0,4845,8046,9200,5100,0,
15482,3000,3000,3000,3000,3000,3000,0,
15483,11264,10979,10950,9281,9304,9885,0,
15484,1160,1181,1191,1016,0,1499,0,
15485,1230,1241,1000,2000,2000,0,0,
15486,5899,4080,0,1656,2351,3312,1,
15487,3120,3303,2800,2200,7600,0,1,
15488,2875,2327,3533,0,1367,1322,1,
15489,373,1198,0,538,77543,584,0,
15490,15000,12039,13000,9000,10059,10000,0,
15491,2861,500,2870,1141,679,0,0,
15492,0,615,0,0,0,0,0,
15493,9375,730,21423,6308,12651,6243,0,
15494,2000,2000,1600,1500,1550,1600,1,
15495,5500,6000,6000,6000,6000,6000,0,
15496,0,0,0,2805,0,0,0,
15497,3768,3009,2009,1818,2000,6000,0,
15498,1500,1800,2800,0,0,1900,1,
15499,2964,27968,10597,1954,2140,390,0,
15500,1091,2000,1222,2400,3000,2000,0,
15501,3500,3500,3000,4000,3000,3000,0,
15502,18184,10274,4726,4490,4745,1283,0,
15503,0,5000,5000,0,5000,0,1,
15504,8000,5000,12028,5000,10418,5000,0,
15505,9000,9000,0,7033,7348,10000,0,
15506,1500,2008,10358,1000,1000,4438,0,
15507,4600,2800,2300,0,2800,6300,0,
15508,0,0,0,0,0,0,0,
15509,400,1843,0,0,0,1647,0,
15510,5177,4278,0,0,673,11288,0,
15511,1400,1630,1000,0,0,0,1,
15512,7922,4246,4875,836,5949,1258,0,
15513,4096,2064,540,13056,1690,16964,0,
15514,10000,9200,6300,6200,6600,9000,0,
15515,0,0,0,302,0,0,0,
15516,7200,11000,6000,3000,15000,45,0,
15517,10000,9002,10000,7000,7000,7000,0,
15518,4500,3378,5501,9402,6000,5683,0,
15519,4333,3518,3567,3183,2674,2836,0,
15520,950,0,2422,669,0,0,0,
15521,390,780,0,390,0,780,1,
15522,1216,2698,6069,3889,1242,3061,0,
15523,4012,2008,3008,9056,36100,22500,0,
15524,8491,9600,8896,10690,223765,9395,0,
15525,21000,6150,5000,5300,5200,5250,0,
15526,4000,2784,1882,1000,457,20000,0,
15527,24,2039,1965,1455,2000,1877,0,
15528,22000,3000,3000,1000,3000,0,0,
15529,11606,70579,10022,20000,27399,71429,0,
15530,0,0,6000,5067,1548,120862,1,
15531,3242,24685,3535,4505,11859,12000,0,
15532,0,0,0,0,0,0,0,
15533,8862,8933,6956,7845,6784,7471,0,
15534,2033,1200,0,0,3107,8542,1,
15535,16004,312723,9748,9800,9569,12500,1,
15536,12000,0,2500,0,1000,1500,0,
15537,2255,2200,2100,2014,1876,1901,1,
15538,6378,5096,25173,25896,25108,25000,0,
15539,5000,10218,0,4500,4321,3000,0,
15540,40297,6597,3465,10117,0,665,0,
15541,1875,0,0,0,52884,105660,0,
15542,3924,4482,43676,38166,576,2389,1,
15543,8000,6650,6000,6000,7000,6000,0,
15544,1600,2000,1500,3200,0,1500,0,
15545,3040,3000,3000,4000,2000,3000,0,
15546,0,0,0,1005,0,0,0,
15547,7042,2986,0,0,0,0,0,
15548,3650,0,1533,1322,1500,1221,0,
15549,0,0,0,0,0,0,1,
15550,4101,3000,2000,3000,5000,3000,0,
15551,3000,3815,3064,1000,1000,34000,1,
15552,1500,1700,1000,1000,1000,1500,0,
15553,3894,2783,3575,1605,1520,0,0,
15554,750,1140,1530,750,1140,1530,0,
15555,1,8270,8423,6753,5139,5000,0,
15556,0,1600,2726,0,643,646,1,
15557,1261,1261,1651,0,390,390,1,
15558,125,52000,2000,0,2000,3700,0,
15559,0,0,0,0,0,0,1,
15560,4000,7000,4000,0,4000,4000,0,
15561,8000,8000,5500,6100,6000,5000,0,
15562,2300,2000,1000,500,1000,500,0,
15563,2418,2500,2456,2500,3000,2533,0,
15564,40054,8011,151509,50263,59491,48326,0,
15565,1782,1850,1318,5822,794,2000,0,
15566,10000,10000,5000,3000,3000,5000,0,
15567,1200,10000,1301,662,700,1000,0,
15568,0,0,0,0,0,0,1,
15569,1444,1660,1400,588,600,0,0,
15570,8930,0,0,0,790,0,0,
15571,2000,4000,4500,2000,1000,3000,1,
15572,3911,5104,92695,3114,2613,2366,0,
15573,2000,2400,1000,1000,1500,1500,1,
15574,12100,10000,7000,7000,7000,8000,0,
15575,7296,1903,19513,759,851,390,0,
15576,587,9500,30140,4235,1998,25226,0,
15577,10000,25000,20400,0,0,77,0,
15578,7479,5600,5600,5600,5802,3279,0,
15579,2115,2000,2022,1000,1000,2000,0,
15580,1188,1201,442,466,1500,421,0,
15581,980,28798,1000,1000,0,0,0,
15582,13501,14152,12270,11031,10207,10910,1,
15583,1000,200,0,18844,241,0,0,
15584,0,358,12816,0,102,210,0,
15585,3000,4200,0,3000,3800,0,0,
15586,0,0,0,0,0,0,1,
15587,5000,6507,5200,5500,5500,5510,0,
15588,0,0,0,0,5000,0,0,
15589,940,0,965,0,726,0,0,
15590,1535,5004,1451,1000,1000,3194,0,
15591,11000,10005,5336,5036,38592,4448,0,
15592,3000,0,3000,2000,0,5363,0,
15593,2000,2000,2900,0,1400,1600,0,
15594,1724,1819,2664,31057,1064,1073,0,
15595,0,3000,0,1500,1100,1000,0,
15596,1262,1274,1375,0,771,805,0,
15597,4017,7121,94,2408,2513,2716,0,
15598,0,0,0,0,0,0,1,
15599,5000,3000,3616,3000,2000,0,0,
15600,4500,0,3427,0,2000,3000,1,
15601,6000,3147,12000,4000,5000,1759,0,
15602,0,5000,3500,3557,5929,23,1,
15603,0,3119,9124,225616,7443,69550,0,
15604,1542,2002,2000,900,1500,1500,0,
15605,0,0,0,0,0,0,0,
15606,4112,3648,2800,3100,3133,2800,0,
15607,5000,5100,5000,6000,4500,20000,0,
15608,3384,1555,2126,60092,3000,3000,0,
15609,0,0,0,0,181,1685,0,
15610,0,0,0,0,0,0,1,
15611,0,0,0,0,0,0,0,
15612,1800,1100,0,1000,2327,0,1,
15613,1738,1746,1289,1684,684,702,0,
15614,1500,1211,516,520,622,5000,0,
15615,16000,17610,17500,13810,14100,14520,1,
15616,3794,6000,6500,0,4000,0,0,
15617,2600,2600,2000,2500,2500,2400,1,
15618,1132,1384,1000,196,200,0,0,
15619,4500,4500,5000,4000,3500,3627,0,
15620,319,800,0,0,0,0,0,
15621,710,1913,0,3456,3054,1224,0,
15622,0,0,0,0,0,0,1,
15623,2000,30000,1000,1000,1000,1500,0,
15624,6000,0,15000,0,18000,0,0,
15625,1602,900,0,1800,850,0,1,
15626,2017,5,1000,5000,1000,603,1,
15627,508,0,0,5330,3216,2041,0,
15628,6500,8051,13000,6500,0,6700,0,
15629,0,0,4647,5423,4404,0,0,
15630,2000,6000,2000,2200,10000,2100,0,
15631,8365,9368,0,0,0,0,0,
15632,0,500,0,0,0,0,0,
15633,2000,4000,20000,5000,4000,889,0,
15634,1751,1700,2500,1000,2000,4034,0,
15635,2000,0,1000,2400,0,2400,1,
15636,2106,486,6175,1,390,390,0,
15637,316,13816,316,316,316,316,0,
15638,18231,20010,13013,11209,9010,162510,1,
15639,941,44743,0,884,9924,10824,1,
15640,0,1000,1000,1300,0,1000,0,
15641,1141,1450,1000,390,390,390,0,
15642,2699,6491,1864,5157,3277,4883,0,
15643,326,3632,1967,3985,10330,8000,1,
15644,6370,5991,7298,2105,10249,0,0,
15645,0,2220,1480,740,0,2931,0,
15646,1270,1320,2260,784,1000,2000,1,
15647,16286,65280,4446,13949,41660,9005,0,
15648,6000,0,8500,0,11345,3700,1,
15649,0,2160,2000,4300,0,2061,0,
15650,1000,810,51000,0,1000,1000,0,
15651,1167,1022,1036,0,2700,0,0,
15652,7890,20132,20004,7714,3000,1543,0,
15653,1150,4576,0,0,1206,0,1,
15654,0,8240,6549,6605,6490,6319,1,
15655,0,0,0,0,0,0,0,
15656,6266,12581,7650,48090,28973,17271,0,
15657,0,1066,2404,0,19082,4421,0,
15658,5000,4000,3000,3000,3000,2000,0,
15659,390,390,780,0,390,0,0,
15660,4967,4916,4982,5017,5272,5200,0,
15661,5003,5016,4000,2000,2000,2000,0,
15662,2787,1353,1739,0,1000,1147,0,
15663,1500,0,2300,0,1300,800,1,
15664,7016,5500,5125,5031,4969,5071,0,
15665,2635,1461,2000,0,800,15,0,
15666,19000,8,3000,3000,3500,3500,0,
15667,1000,4549,16885,129,1000,0,0,
15668,918,19583,1000,1000,1000,1000,0,
15669,3409,2070,1895,2214,29613,535,0,
15670,1250,1300,1200,0,800,600,0,
15671,4398,3746,1396,13069,1285,1034,1,
15672,711,711,711,711,291,1131,0,
15673,1310,3011,5000,2338,0,0,0,
15674,1000,0,0,18359,1000,1000,0,
15675,5000,6900,7000,7000,6000,5500,0,
15676,1685,0,0,0,0,0,0,
15677,2017,21817,1120,13434,22772,22820,0,
15678,1600,1600,0,1000,700,1000,0,
15679,10000,10000,10000,9000,10000,22000,0,
15680,12557,13738,5053,2500,0,0,0,
15681,2200,8808,2200,2000,2000,2300,0,
15682,2297,7256,13100,10854,7537,3710,0,
15683,10000,10000,4000,3000,5000,5000,0,
15684,4000,0,2000,2000,2000,2000,1,
15685,850,850,430,840,430,860,1,
15686,569,250,3265,0,0,0,0,
15687,1000,0,103,0,0,0,0,
15688,1600,0,1250,1296,1302,1348,1,
15689,4000,4000,3800,3000,3300,2300,0,
15690,6278,5485,3396,2844,3005,2510,0,
15691,2100,4100,0,1800,2000,2000,0,
15692,0,10,0,0,12871,0,0,
15693,1000,0,1000,0,167747,4810,0,
15694,0,0,0,0,150,150,0,
15695,1130,12791,28000,1000,2000,74179,0,
15696,2062,3050,0,3700,0,2436,1,
15697,0,8589,2500,0,1380,0,0,
15698,0,0,0,0,1943,1727,1,
15699,5479,5682,5850,6625,6790,6235,0,
15700,652,676,326,326,326,1722,1,
15701,1512,2800,21881,0,6780,530,0,
15702,22,6245,3,6,30006,1221,0,
15703,6000,0,0,0,1800,0,1,
15704,1500,2000,1000,500,243,256,0,
15705,0,3628,0,3600,0,4000,1,
15706,1900,1572,1000,700,668,6000,1,
15707,5600,0,11000,0,11000,5656,1,
15708,4944,28144,1883,27938,14832,0,0,
15709,1518,1972,368,1613,1371,752,1,
15710,30199,70403,30455,36,45225,35217,0,
15711,4000,4000,3500,2000,2500,1800,1,
15712,4432,2988,4492,2797,2991,2900,0,
15713,22359,5895,0,0,0,0,0,
15714,10584,30232,3018,1335,30000,10000,0,
15715,8000,7000,15500,0,7000,7000,0,
15716,2344,2427,2500,2490,2580,2593,0,
15717,5001,3007,8000,1147,5492,3000,0,
15718,4200,4773,3776,3200,1882,4000,1,
15719,5000,5000,10000,5000,10018,6850,0,
15720,3000,1500,1500,5600,3100,2000,1,
15721,3000,3100,1409,631,1000,664,1,
15722,2841,3000,1839,1773,1792,1846,0,
15723,0,54165,0,21000,20940,33460,1,
15724,7000,6000,1800,1600,2000,1700,0,
15725,5521,4232,5602,4123,4330,13245,0,
15726,2976,44591,0,0,0,0,0,
15727,3,8,30334,0,8507,14,0,
15728,8,145740,7,2500,2021,2000,0,
15729,1800,1500,1500,1500,1500,1500,1,
15730,2100,1600,700,670,866,618,1,
15731,2000,4000,2000,2000,1000,2000,0,
15732,0,0,0,0,0,0,0,
15733,15328,6914,10098,585,435,427,0,
15734,10236,7063,1005,1045,1004,1005,0,
15735,0,0,0,0,0,0,0,
15736,2000,1000,1500,5520,0,0,0,
15737,75000,49800,1514,41072,23500,29702,0,
15738,0,204,0,3000,0,0,0,
15739,30000,30000,20000,20000,20000,70152,0,
15740,3000,1106,1115,275,3000,412,0,
15741,6000,6000,8009,0,3000,3000,0,
15742,11486,12824,10,29047,6153,3523,0,
15743,5001,64401,4000,4500,4200,3200,0,
15744,0,0,0,0,0,19440,0,
15745,1478,4419,0,1473,1473,1473,0,
15746,500,3866,3300,7602,7622,0,0,
15747,7100,0,3500,2500,2000,2000,1,
15748,1631,1286,200,645,909,200,0,
15749,0,0,0,0,0,0,1,
15750,0,0,0,0,1642,0,1,
15751,0,0,0,0,0,0,0,
15752,1832,1920,21734,1837,0,19637,1,
15753,41951,50000,30000,5000,80767,10000,0,
15754,2000,1800,2000,2000,1803,2000,0,
15755,1294,2465,500,1000,500,0,0,
15756,4164,2469,0,5724,7334,5221,0,
15757,60064,42,1202,9,6813,4682,1,
15758,2000,1793,1300,1223,1851,1000,0,
15759,2000,1700,1800,1600,2000,2000,0,
15760,0,2000,2000,1000,20000,10000,1,
15761,6630,6831,6500,6500,6500,5900,0,
15762,0,390,780,0,390,0,1,
15763,7008,8000,5000,3000,3000,3000,0,
15764,990,990,990,5538,1206,1204,0,
15765,300,0,0,418,964,670,0,
15766,3700,2700,1300,2000,2000,16000,0,
15767,0,400,0,600,0,4275,1,
15768,0,0,0,0,0,0,0,
15769,2356,2150,0,0,0,0,0,
15770,2343,4856,1000,3995,842,26313,0,
15771,40000,20000,20000,20000,10000,20000,0,
15772,1554,1578,1592,1435,0,1663,1,
15773,0,0,0,4874,1000,0,0,
15774,4000,0,2000,1600,1500,1557,0,
15775,2000,10000,1500,1000,1000,1500,0,
15776,0,0,0,0,2150,0,1,
15777,366,0,1300,1400,2400,2300,1,
15778,396,396,2707,3247,396,595,0,
15779,0,21197,0,0,0,0,1,
15780,1200,2500,3000,1000,900,48578,0,
15781,6000,3000,3000,3000,3000,2734,0,
15782,5704,5930,4000,4003,10033,4400,0,
15783,500,0,1000,0,0,0,0,
15784,206,589,1594,28252,18381,4100,0,
15785,2200,2000,2500,2100,2200,2100,1,
15786,5572,3321,3154,3031,3339,2921,0,
15787,5000,5000,1137,5000,1085,5000,0,
15788,5949,4403,1250,168459,3301,11168,0,
15789,1110,12192,300,191,4064,390,0,
15790,16021,0,0,0,0,0,0,
15791,1744,1537,1000,187,185,0,0,
15792,0,0,0,0,0,0,1,
15793,19922,21000,1133,22579,2834,0,0,
15794,0,3000,0,1000,1000,1900,1,
15795,66,2524,1311,1000,291,1000,0,
15796,5000,4500,0,3500,3500,9000,1,
15797,0,1500,2000,700,1500,0,1,
15798,7000,15000,6000,10000,10000,7000,0,
15799,0,596,22131,1980,1596,4617,0,
15800,19534,25100,15159,11732,42880,422000,0,
15801,17450,13366,20894,17056,16666,34256,0,
15802,0,0,0,0,0,0,1,
15803,11000,11000,5600,5700,5600,3400,0,
15804,0,0,0,0,0,0,1,
15805,10846,53383,16044,0,39727,0,0,
15806,3837,2800,2008,1700,2000,1800,0,
15807,5277,4941,0,0,0,0,0,
15808,25000,15103,5000,4000,5000,5000,0,
15809,2219,4734,0,1420,2705,3275,0,
15810,0,1982,0,1091,1420,7351,1,
15811,2300,3000,3000,5000,0,3000,0,
15812,1600,1700,800,1000,0,2000,1,
