ID,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6
12369,198954,202511,199348,201941,101962,104837,
12370,173058,133198,131891,133516,135008,136486,
12371,10001,20844,5760,3343,1510,0,
12372,8965,8640,9412,9604,9800,0,
12373,16276,16715,18327,17735,19446,18988,
12374,852,1738,186673,5517,2660,1480,
12375,3973,3724,7448,3724,5814,10942,
12376,0,213,2592,13199,3685,986,
12377,36567,26613,26941,27705,21955,0,
12378,4261,7830,17213,4781,3178,15834,
12379,2400,2400,2400,2400,2400,1800,
12380,15109,16117,17217,18005,18369,18888,
12381,390,780,780,0,0,0,
12382,76025,78548,77882,79471,81121,1685,
12383,39468,33983,35042,35699,36410,38067,
12384,827,669,785,1809,2067,0,
12385,230,469,899,0,0,0,
12386,92086,93153,96642,99362,100571,102680,
12387,9799,299,0,800,800,180,
12388,37070,17596,24965,0,1649,5212,
12389,16127,12074,85269,86388,87153,88957,
12390,0,0,0,0,49525,0,
12391,1800,1800,1800,1800,1800,1800,
12392,22284,21637,22981,24996,24309,26980,
12393,6093,4297,15765,3997,4931,429,
12394,109392,128447,131053,132418,134038,136939,
12395,0,1240,1487,1279,749,440,
12396,27369,27961,28509,28628,28785,28921,
12397,112822,115526,123658,120259,121205,124778,
12398,112202,103834,95609,86494,79359,74937,
12399,2936,1688,5890,1113,1283,3000,
12400,6969,6712,7722,7875,8041,8357,
12401,10458,9899,6618,3895,4037,12959,
12402,7466,221,189,189,1648,1459,
12403,157646,159833,160032,162303,164700,166756,
12404,33330,36282,38673,43014,48300,57497,
12405,123474,125565,120847,121040,107310,105958,
12406,151222,135038,108924,109710,116813,118984,
12407,28729,28305,16084,4432,24621,25073,
12408,0,0,0,0,0,0,
12409,223211,239061,239874,233894,169520,160385,
12410,2992,0,0,0,0,150,
12411,48572,45067,46492,47368,7988,8011,
12412,18186,7954,11609,10070,5079,4086,
12413,12236,13324,14403,15460,15804,16549,
12414,17914,1253,4427,1459,24511,1163,
12415,48549,49180,48521,8731,8777,9261,
12416,63354,65299,67087,27121,26316,26476,
12417,18455,19990,20215,19298,19807,12294,
12418,22413,890,1649,2121,0,51110,
12419,205310,203343,209214,210965,214989,203159,
12420,9101,10446,12595,11449,9914,9875,
12421,77408,78363,72602,72525,56951,21952,
12422,437,241,0,0,0,2628,
12423,3842,3934,0,0,3353,764,
12424,59451,29668,22740,13099,6551,0,
12425,5931,2294,900,0,0,0,
12426,18410,-10,1429,-601,120195,976,
12427,250755,212839,173199,165476,122496,117726,
12428,260076,265242,271726,295642,283684,282575,
12429,225480,211608,197824,201940,98496,3480,
12430,38830,35866,30260,19187,19324,19192,
12431,4857,1729,49200,50000,0,50000,
12432,47588,47721,31027,31807,33966,33288,
12433,161055,156712,157087,177934,136807,139230,
12434,2884,3558,2778,2778,5367,2589,
12435,26775,28753,48474,42377,41302,1666,
12436,0,0,0,0,0,0,
12437,11900,4256,4000,4000,4000,4000,
12438,11253,12852,14024,14512,16325,11905,
12439,57830,55107,51616,47843,48427,49101,
12440,13899,-9,-9,3231,125140,124880,
12441,148582,96639,82386,50887,52249,35311,
12442,44654,45650,46320,45290,48322,49094,
12443,22241,22719,25585,24053,17154,19316,
12444,326,326,326,326,326,802,
12445,2290,2290,2292,3365,1567,1707,
12446,112829,108073,110313,108986,48641,46982,
12447,69023,70601,70426,69013,58329,51271,
12448,54316,55575,15158,15450,15933,16095,
12449,17306,17380,20341,16223,17466,16613,
12450,49507,33282,34312,17277,17808,19346,
12451,70522,72062,73511,75314,74172,71933,
12452,1000,0,0,0,0,0,
12453,1698,365,3213,2578,9660,24355,
12454,12178,22344,65330,20333,8433,10332,
12455,5293,8107,7738,10179,11902,13109,
12456,0,0,0,499,1113,392,
12457,37137,51803,4997,0,0,0,
12458,16691,15412,12420,13156,28315,28908,
12459,42931,45556,43809,36493,20069,20210,
12460,500,0,35660,-20,-20,-20,
12461,18941,16568,17222,18045,18083,18123,
12462,390,390,390,390,390,390,
12463,136914,139380,140836,153026,156108,158893,
12464,131760,132770,130595,132683,128557,125900,
12465,227,6686,11609,3234,1414,5281,
12466,82742,153791,85601,108984,105275,117635,
12467,53173,19825,20840,21023,20776,21055,
12468,37034,37698,37252,38254,38445,39273,
12469,1276,3666,2779,3140,1831,5347,
12470,476,476,476,476,476,1075,
12471,50528,50541,49345,20238,18646,19034,
12472,1054,2869,5567,2622,5550,7446,
12473,93466,87748,109517,107403,81794,78463,
12474,48336,49377,48626,38587,19089,19485,
12475,2186,2186,2184,2542,2186,2109,
12476,195128,203187,209286,188243,188668,190192,
12477,1221,176,0,0,0,0,
12478,222134,223345,225258,189500,182771,188876,
12479,31934,32711,34061,32672,32479,33431,
12480,48341,47465,47942,48418,49530,28085,
12481,4553,7730,12944,-7511,12606,6540,
12482,390,390,390,1389,3684,2744,
12483,1500,0,0,0,0,0,
12484,8184,5011,5728,4255,2782,1309,
12485,19950,24544,31236,66091,5800,5800,
12486,134073,130521,137328,136280,136247,134089,
12487,11916,23694,26397,12674,14068,6468,
12488,127843,131352,130884,132142,118084,114281,
12489,141460,145408,142139,137453,139827,136320,
12490,70896,71678,70125,69856,69718,51365,
12491,65521,63869,65212,66627,70652,69397,
12492,22936,255040,241092,242850,237818,237762,
12493,48474,48388,38972,47584,28055,28571,
12494,112403,83515,71259,66661,62770,58067,
12495,102867,82729,72583,60565,54651,48468,
12496,0,0,0,0,0,0,
12497,37522,38614,39671,40213,41064,43382,
12498,1388,0,980,0,0,0,
12499,600,360,1401,2360,70,420,
12500,7556,7312,6959,5813,3985,3169,
12501,122375,132631,129099,136717,133030,141193,
12502,69900,67591,68338,26916,27480,28043,
12503,2000,2210,3000,2000,5000,3000,
12504,61217,62601,63990,64355,56195,43803,
12505,0,0,0,0,0,0,
12506,74640,72565,63342,51529,41484,34097,
12507,0,0,0,0,0,0,
12508,0,150,1397,690,0,0,
12509,0,0,3168,0,0,550,
12510,727,0,419,0,0,0,
12511,48782,47708,49846,49303,29722,29624,
12512,197494,194913,192896,116537,112086,108660,
12513,390,7412,390,4134,540,390,
12514,17444,11276,13324,5427,4521,0,
12515,46794,46836,48062,49242,18713,19456,
12516,2858,1929,10417,9363,7898,5758,
12517,105775,88262,69596,32709,31816,33368,
12518,27104,28179,30586,30885,30268,30103,
12519,41116,38144,31177,27185,13818,8477,
12520,12939,28805,41027,36073,46096,103065,
12521,390,390,390,390,389,990,
12522,736,736,736,736,736,316,
12523,0,7221,26194,0,3550,2511,
12524,29731,30329,26823,27454,27286,27858,
12525,3498,3260,678,0,0,678,
12526,12696,9883,2035,6337,3388,2132,
12527,600,0,0,0,0,0,
12528,0,0,1742,27291,0,0,
12529,30123,30299,27758,22720,19136,14452,
12530,81786,84489,86298,90857,89208,91119,
12531,20307,19864,17789,14416,14445,14452,
12532,25775,0,0,0,0,0,
12533,21345,26288,23386,25362,26318,42484,
12534,24064,24981,25473,25857,26298,25725,
12535,10540,9766,-2643,2596,1123,2390,
12536,5231,6299,6052,6299,7190,7469,
12537,37695,35146,34637,34127,31641,31344,
12538,750,750,750,750,750,750,
12539,0,0,450,-150,750,568,
12540,23055,24070,25183,25961,27491,40106,
12541,15048,16795,18524,19923,19305,20994,
12542,2295,6072,8319,5330,1586,4920,
12543,10920,3939,10184,115184,63758,19813,
12544,78573,69116,64325,59653,55159,56277,
12545,58783,59881,136994,118268,110476,111802,
12546,1156,316,316,316,316,316,
12547,0,0,0,0,0,35833,
12548,48919,48775,48731,48934,29116,28999,
12549,138103,134976,137251,144457,147604,145071,
12550,0,0,0,0,0,0,
12551,196875,180428,131111,112995,107300,101918,
12552,50701,49147,21163,19894,19758,19324,
12553,145643,133339,137000,55855,58370,59537,
12554,-96,2935,2889,17978,9462,8134,
12555,1659,0,0,0,0,0,
12556,207966,209146,213900,5202,4282,1000,
12557,4881,6685,34484,13361,5540,12495,
12558,30832,17896,17258,18981,19496,18594,
12559,173630,178833,187820,190202,194964,199008,
12560,9787,-1256,65064,66102,54275,51791,
12561,10566,11293,12000,3458,56338,56735,
12562,3136,1286,1047,-239,1475,1289,
12563,31179,30569,28659,26952,15852,0,
12564,116625,118801,99370,84836,82168,80299,
12565,4904,5248,5344,5058,2019,2443,
12566,178878,181717,165662,144277,112210,116047,
12567,1245,26343,22120,21365,20967,48250,
12568,163951,136825,140450,116293,118759,108766,
12569,99,99,99,99,99,348,
12570,3877,11496,5935,295,1867,0,
12571,3457,1997,5115,3295,222,2854,
12572,959,0,849,1120,327,531,
12573,10831,4211,3057,1333,302,5419,
12574,22523,20831,1537,-43,-43,-43,
12575,342,792,677,-1,213,856,
12576,99396,100495,97982,100261,102147,91829,
12577,81210,78785,69138,69604,69448,69744,
12578,17059,36219,15431,16260,15770,15880,
12579,20857,22199,23834,25353,27075,28092,
12580,0,664,62791,48598,50078,36050,
12581,45614,44187,29253,14199,14965,15712,
12582,390,390,0,944,0,0,
12583,0,0,0,0,0,0,
12584,4975,5445,6455,6847,8075,8592,
12585,54900,55948,55188,55960,56564,57464,
12586,7111,4803,4629,14915,8523,5586,
12587,4533,0,510,0,162,0,
12588,45405,41630,38940,37150,36306,33563,
12589,49169,48960,49864,48481,46946,47958,
12590,0,0,530,26530,26574,26289,
12591,29063,28601,28503,27525,27630,0,
12592,2734,0,625,406,338,0,
12593,0,0,0,0,0,0,
12594,3207,4347,2897,1432,1200,-41,
12595,26179,26643,23524,23788,26089,25908,
12596,4168,3942,1929,2870,1435,3047,
12597,0,3328,3328,3828,4893,4687,
12598,3924,4972,5873,5993,0,0,
12599,150886,141315,128940,124226,113133,113966,
12600,4081,7608,154353,9617,11360,3842,
12601,0,174,2071,2036,840,1081,
12602,1206,661,1503,1379,1216,1440,
12603,92218,78066,77240,87919,75386,69410,
12604,67771,69535,70848,71739,73090,74490,
12605,194747,197031,196787,194632,198839,196550,
12606,92956,96180,97701,100113,102120,73630,
12607,117191,48729,49929,-596,28348,30530,
12608,14460,738,0,0,0,0,
12609,75014,77044,80096,82269,85093,86870,
12610,32678,37303,37114,38687,41338,40645,
12611,10311,2758,1397,298,7950,60097,
12612,106410,108770,115325,112063,114484,121179,
12613,0,365,894,6006,1385,1666,
12614,188698,353481,152132,138990,136778,137641,
12615,114538,117171,115941,116877,117359,117029,
12616,164437,140536,124802,80088,25283,12358,
12617,547,547,759,1042,796,547,
12618,118729,121398,125899,128933,129427,132338,
12619,42667,43734,43495,43504,45987,44274,
12620,91123,90056,88330,83948,82168,82304,
12621,900,2833,9495,6965,2759,0,
12622,35031,34552,33756,32960,31881,31085,
12623,49437,51505,53582,58310,57150,55961,
12624,756,0,0,11660,11898,14898,
12625,0,0,0,0,0,0,
12626,51400,0,0,0,0,0,
12627,0,345,11736,11387,10228,10497,
12628,27414,10053,151996,152753,153844,151252,
12629,1207,1207,1207,1207,1207,1207,
12630,49083,49462,50004,17751,17725,17688,
12631,49224,50222,50921,49415,8862,9711,
12632,-132,18364,2417,4583,1402,3227,
12633,52956,63002,71599,80377,84113,86612,
12634,0,0,0,0,0,0,
12635,32596,16666,32597,16666,16666,32809,
12636,7677,21748,4032,23724,12972,11111,
12637,225614,232072,204121,171051,175416,179754,
12638,50332,52644,54905,58133,60197,59226,
12639,303,0,0,0,0,860,
12640,149343,145319,86335,69670,59502,119494,
12641,0,0,0,0,0,0,
12642,660,660,660,660,660,660,
12643,193370,198053,202618,197985,200163,2559,
12644,156238,156087,153054,79107,70043,71724,
12645,52268,53440,54615,47146,47486,16937,
12646,484,15904,44852,41971,81011,38472,
12647,26480,27529,28783,28312,28159,28870,
12648,207982,196055,182099,185925,188224,186529,
12649,132589,135286,139725,142605,149894,153054,
12650,4603,4186,0,1887,1543,3972,
12651,990,2990,790,1590,2359,2780,
12652,73302,65931,58773,58918,0,0,
12653,-857,29237,1170,780,10500,0,
12654,7868,6728,13355,16876,20443,24101,
12655,9958,12140,11653,11762,12418,13108,
12656,4749,6108,2861,3277,3319,1150,
12657,28438,29923,7655,23918,265852,2225,
12658,0,0,0,0,0,0,
12659,106984,102650,0,30866,32332,30480,
12660,2008,280,-110,187,197,307,
12661,1260,2516,181,3011,2891,3502,
12662,9240,9131,9601,9797,9997,7497,
12663,86454,61510,62921,64274,66198,68126,
12664,3063,4083,4634,3652,1973,689,
12665,780,390,390,390,390,1320,
12666,59807,68080,67745,91798,90936,92588,
12667,107649,82139,74760,63520,62529,58228,
12668,97645,99894,97400,4283,145769,143712,
12669,8509,9228,9821,9495,9469,10191,
12670,11273,694,1694,2096,2143,1723,
12671,28486,28182,26168,23119,23268,29327,
12672,14227,15185,16236,16960,17777,18042,
12673,1663,0,0,0,29221,3194,
12674,2960,0,0,0,198,0,
12675,79108,70757,76049,68989,54450,39862,
12676,1068,1168,1005,1372,1610,1355,
12677,1435,1270,3783,2522,1261,1436,
12678,215090,208556,214321,134517,54711,23611,
12679,2990,8619,4405,4445,2820,4970,
12680,62087,63444,65420,67722,70970,72670,
12681,2346,15271,16360,41936,538,2716,
12682,242526,228858,218878,193596,167149,157817,
12683,19099,18114,18437,19267,19696,16876,
12684,26129,30544,21712,23284,24945,25402,
12685,235073,235704,198181,143561,110982,72514,
12686,18418,23068,24146,25692,27364,24521,
12687,38842,38973,37708,4293,4305,5128,
12688,-727,50268,50860,40580,44532,46442,
12689,929,1729,0,0,0,0,
12690,8972,0,65,0,0,5162,
12691,4009,1689,12370,12095,1832,4691,
12692,396,712,712,712,1424,712,
12693,411,453,348,359,672,1620,
12694,0,0,0,0,0,0,
12695,9299,9576,9028,9644,9790,9990,
12696,37774,38492,36453,29700,30167,29613,
12697,5149,4588,11164,1531,9848,10178,
12698,101941,71874,70459,72958,55547,30970,
12699,176424,164745,168208,171667,175219,173597,
12700,5442,5142,5305,5661,3935,4460,
12701,47269,45688,47690,48712,49525,50389,
12702,84371,85119,86901,89583,90432,92332,
12703,26957,26269,17036,27497,16098,7300,
12704,-16,3194,430,1982,211250,215670,
12705,-6,1298,826,2044,-16,-16,
12706,34364,34246,13266,19876,19274,17923,
12707,37443,24110,28593,22707,23495,40283,
12708,97832,98403,99263,100920,86781,71408,
12709,182218,173980,262878,128739,130929,130437,
12710,57605,58727,59854,61330,62394,63912,
12711,6385,9262,11793,11307,14102,15871,
12712,77901,79605,79207,0,0,0,
12713,0,0,0,4647,250,4654,
12714,29449,55139,34181,12592,71340,32453,
12715,3274,86251,14857,12157,8690,4166,
12716,77758,80468,82150,0,0,0,
12717,47479,46415,50351,49038,28661,30398,
12718,1552,2452,1878,1482,326,-70,
12719,390,390,390,390,390,390,
12720,173098,172494,172060,166204,145146,142961,
12721,10701,4251,5144,6807,51013,54416,
12722,32802,31002,32115,31824,32498,21757,
12723,271305,268368,275804,261312,245234,243238,
12724,293880,242669,76777,34072,11632,15429,
12725,179430,177387,175378,178367,177657,180346,
12726,0,0,0,0,0,0,
12727,17013,18440,18841,18241,18946,20634,
12728,4125,5275,0,0,0,0,
12729,-325,-721,-1117,-1513,-1909,59017,
12730,1050,1050,1050,1050,1050,1050,
12731,31230,31348,28034,26251,24133,22527,
12732,0,0,0,0,0,0,
12733,7246,6713,9507,8894,7418,12154,
12734,30028,30566,30560,30194,30113,23212,
12735,188553,192100,126343,125700,126448,81008,
12736,120098,121222,117783,120126,122643,125123,
12737,33457,34197,35641,36742,38127,39509,
12738,10287,15123,9957,2253,4402,10340,
12739,0,0,0,0,0,0,
12740,41586,44690,43671,49683,48757,49782,
12741,7557,7293,8017,8687,9048,9306,
12742,177537,198017,192962,156134,161603,166631,
12743,30724,29278,30393,29785,30377,30155,
12744,1018,6377,-2,935,4985,1212,
12745,0,0,0,0,0,0,
12746,21340,22389,23017,22349,22791,23331,
12747,10495,2150,46975,10880,8974,36805,
12748,7863,8504,8162,6978,2278,0,
12749,19492,20054,14016,14782,15249,15595,
12750,50679,45126,37800,51457,50463,41758,
12751,44177,44820,46022,46903,47837,48383,
12752,42029,42678,11413,12418,12415,13211,
12753,257456,261189,264520,249571,202144,197643,
12754,0,113,0,0,6960,6008,
12755,14302,15748,16986,18656,19101,20345,
12756,284583,274119,275169,189354,193163,197303,
12757,39159,40194,41209,42125,43443,44476,
12758,142149,139025,50283,159231,155342,156769,
12759,209368,204501,223137,226470,229706,234889,
12760,63144,65631,68875,70646,72870,75018,
12761,11613,12893,10841,11900,0,0,
12762,161186,167080,170788,174764,162667,166953,
12763,40253,40757,33922,30097,29013,28167,
12764,199801,121321,94524,86637,78939,70689,
12765,3664,5770,10412,4578,5928,5619,
12766,15213,16253,17289,18396,19089,19629,
12767,60412,67474,68750,59186,48178,46197,
12768,36138,7613,5875,4020,33127,6877,
12769,291,582,291,291,291,291,
12770,8391,10242,11026,2342,2390,0,
12771,16754,44946,40453,40951,40709,35569,
12772,3220,390,0,5780,11611,0,
12773,20432,16941,18066,19259,20071,19800,
12774,0,0,0,0,0,0,
12775,62062,62617,57990,51537,52486,48483,
12776,118723,117323,38765,33349,33463,33795,
12777,200750,204418,197854,173743,149095,145068,
12778,80610,81008,80725,50472,50340,42393,
12779,17625,14841,492,23150,17883,7729,
12780,29321,30048,31396,35045,34203,34743,
12781,47863,48261,19258,19268,19040,19555,
12782,6025,5786,10471,11542,11216,14834,
12783,390,0,780,0,0,0,
12784,9463,9338,10073,10059,9760,10048,
12785,64800,66747,67227,68398,70409,71408,
12786,862,1136,1511,54400,81139,82585,
12787,9,89,0,157,157,205430,
12788,39966,37584,38423,37212,39319,36082,
12789,193355,8173,-11,-11,39618,20380,
12790,174274,176853,180639,180117,179717,124117,
12791,23905,23244,23578,25871,26143,26724,
12792,133899,137171,139414,97268,99960,86728,
12793,35623,12601,10527,10679,10734,11550,
12794,8719,844,0,0,1000,0,
12795,189697,185105,184180,156969,157856,158451,
12796,54799,53507,54678,55403,56260,57598,
12797,10000,10000,141,7054,-2946,-2946,
12798,53742,52281,55981,54484,59080,59096,
12799,25622,33564,25680,13577,1148,-6,
12800,182329,181133,177351,175130,182154,188264,
12801,44749,46229,46798,47647,40500,41921,
12802,3061,13342,6143,2982,6013,15916,
12803,94041,54835,46575,7169,9036,8749,
12804,71048,74242,78032,81392,48022,48068,
12805,7096,1323,8457,48757,4200,7312,
12806,48433,49608,45568,9742,8790,6591,
12807,-780,-783,909,2004,2008,0,
12808,226244,230647,211483,153072,156149,144646,
12809,2820,513,55120,2011,380,380,
12810,26411,28902,28139,28697,35084,29983,
12811,-1582,56557,55839,47797,8062,8284,
12812,136378,129545,131045,128104,121641,123470,
12813,15065,41951,86114,82049,57667,80767,
12814,0,0,0,0,0,0,
12815,0,0,3210,0,0,2712,
12816,87695,88545,90403,92245,94082,96050,
12817,2862,0,0,1000,326,326,
12818,44109,20896,18193,18652,14545,18545,
12819,159760,162189,166127,169365,168755,167964,
12820,47559,50463,49094,1884,19792,19809,
12821,124442,93302,92934,94002,92826,88001,
12822,25079,119811,22384,115548,164296,72084,
12823,40683,1888,1592,1312,486,886,
12824,373702,343591,352484,338823,283288,185288,
12825,177633,139415,136942,114632,117808,120302,
12826,25947,26998,25825,25908,26341,27898,
12827,32485,30527,13407,13643,12722,13515,
12828,78737,63494,55284,42693,42541,34197,
12829,57271,56269,56333,29288,29524,29764,
12830,77385,79038,80899,79387,81593,80254,
12831,-13,2750,-27,5344,16566,995,
12832,30092,30486,30178,29735,14718,29427,
12833,6902,1950,2618,2868,425,29879,
12834,44147,45063,36421,18759,19131,19531,
12835,49981,45803,43838,25588,24648,23773,
12836,4007,9933,14557,53328,58052,37435,
12837,24522,18876,5571,10978,9326,13255,
12838,78312,77359,76081,76526,27571,28783,
12839,146785,92750,73822,35706,28178,20782,
12840,28509,29230,30356,31342,32644,32719,
12841,0,0,0,0,0,0,
12842,17641,2749,27838,4184,856,6781,
12843,136655,146400,156049,164076,170885,177483,
12844,106813,100895,70244,64839,57583,45554,
12845,32215,33690,34859,34051,32827,16702,
12846,116630,-67526,71562,68709,28528,29171,
12847,54137,28019,29927,24555,24873,26583,
12848,533142,504834,413844,305875,46420,14540,
12849,10747,11558,9961,10310,10372,9838,
12850,18786,19015,20149,19870,-200,16636,
12851,15556,16987,18406,20795,20175,21265,
12852,16357,17287,19992,22329,23964,23428,
12853,41923,21409,17833,194043,194991,192800,
12854,28681,30615,33726,36823,34829,23994,
12855,206473,208464,175407,175170,174726,175057,
12856,164576,160500,170405,176048,161874,144124,
12857,13436,14460,15472,15778,16109,16427,
12858,27788,19742,20672,16336,16921,17489,
12859,38635,41031,45929,48661,49723,50896,
12860,42611,41632,44069,37395,32284,32805,
12861,288585,282677,159283,148309,143972,139650,
12862,29804,30892,25355,21666,15404,11559,
12863,6888,2913,340,2823,13045,14006,
12864,49959,47675,48349,46192,45272,46230,
12865,25008,27790,27059,29505,29824,29209,
12866,800,2400,0,0,1000,0,
12867,2500,2500,0,0,0,0,
12868,91701,68587,101211,96725,125810,182122,
12869,27750,28797,29840,31349,35687,36983,
12870,0,0,0,0,0,315,
12871,3902,1950,890,0,750,0,
12872,65710,58159,60188,61090,62450,63911,
12873,9646,13438,14833,1920,10516,10350,
12874,131724,130186,124530,115800,98268,83729,
12875,-8,-8,2698,6951,12753,12023,
12876,715,4637,969,21365,9707,3837,
12877,14273,13327,11789,11200,13244,13539,
12878,29719,30754,31939,33102,33918,35197,
12879,1211,3173,7076,7729,9442,9887,
12880,1246,1476,3436,4868,5781,6681,
12881,39995,38049,35435,31976,29704,27687,
12882,49803,25781,18400,10978,1175,32857,
12883,20762,22382,21343,14850,12315,10391,
12884,254219,252984,252180,250359,203580,192415,
12885,12982,10114,10195,34010,20854,64741,
12886,13278,12773,16179,17597,18499,20531,
12887,3647,2530,464,1316,1102,3381,
12888,0,0,0,0,0,2485,
12889,252107,222195,209496,215317,220727,218750,
12890,77298,69832,66692,67518,64210,60747,
12891,71586,71623,71020,67338,70769,68957,
12892,85,1347,3969,1855,3569,3823,
12893,17305,17917,18600,19034,19022,19046,
12894,9319,3652,5284,5950,5296,5713,
12895,16501,15947,18134,17622,19249,14259,
12896,5523,8033,0,550,0,0,
12897,4882,14630,6323,2870,1485,3926,
12898,84963,83958,84906,85690,85892,87996,
12899,390,0,780,0,0,0,
12900,164736,170564,150666,133465,133536,132964,
12901,0,-416,-1248,832,416,1398,
12902,4435,799,1071,15584,3195,4261,
12903,1261,1705,0,1261,13161,390,
12904,0,45000,1000,4874,5374,5874,
12905,188948,192815,208365,88004,31237,15980,
12906,-197,3195,1821,1683,0,1986,
12907,34201,49800,26194,27454,28159,25775,
12908,72528,74047,75564,77242,81826,83630,
12909,29496,30504,30785,29405,26594,26732,
12910,128499,131370,123434,122806,125287,127992,
12911,156411,143042,126395,119365,112801,108241,
12912,47310,51047,51727,50594,51823,54093,
12913,17607,18711,9540,10540,11540,0,
12914,91656,87106,48730,27535,27751,29923,
12915,136838,142250,149864,155828,178160,175140,
12916,19821,20836,23562,22890,23189,23521,
12917,70098,70972,77604,82681,81244,83268,
12918,68250,73424,71691,72507,76841,74336,
12919,44500,51257,54659,35196,71244,35299,
12920,17862,17927,18800,17647,18015,12930,
12921,28404,29009,29831,29992,21754,18519,
12922,39734,149570,137549,130893,108030,144938,
12923,49395,50058,50753,0,0,0,
12924,1477,3699,2252,4932,2783,7411,
12925,0,396,396,396,396,396,
12926,7690,8805,9502,10189,10869,11533,
12927,260,58257,42948,25962,15316,6813,
12928,11158,1616,3658,658,662,0,
12929,419,1173,1370,880,780,0,
12930,135233,130038,79027,6666,6666,6666,
12931,51016,51081,52059,47912,48646,49341,
12932,31689,30210,39634,42625,44935,48436,
12933,1821,2324,2250,3004,1074,1623,
12934,84466,84356,84151,83591,83789,83885,
12935,98075,96813,85590,79747,70468,63235,
12936,2476,3570,11343,5216,23001,2439,
12937,26795,28056,29284,30487,33831,33138,
12938,107337,48433,46325,47354,48323,49416,
12939,135436,144922,141289,137377,93261,95368,
12940,5017,22469,-29,-29,-29,-29,
12941,7589,9463,12296,15083,17840,20376,
12942,4697,3800,5989,5761,0,0,
12943,390,780,780,0,0,0,
12944,17541,18716,19098,3291,1855,540,
12945,32781,31702,26829,18948,18830,19358,
12946,29327,30536,31740,32909,34058,35056,
12947,117271,121442,121805,127594,110146,112364,
12948,17682,18595,19447,19312,17987,17822,
12949,550,0,13013,14265,13659,0,
12950,41993,43163,36546,6421,5263,-12,
12951,41051,70951,18911,15982,2665,57096,
12952,76885,79106,81231,81983,83773,85532,
12953,46253,46117,46919,17459,17825,18193,
12954,104622,103639,105714,105998,105080,105638,
12955,162518,138078,134428,129871,131091,118405,
12956,73073,74739,70844,63924,57326,59654,
12957,225995,231382,224420,136324,137929,114249,
12958,24477,23722,4791,3516,7475,5352,
12959,2410,2151,2161,1719,107591,107940,
12960,126454,128179,75525,76862,6131,27117,
12961,49390,50612,29975,30559,29433,30045,
12962,646,1278,639,621,-18,-18,
12963,30252,47506,28171,26498,45212,35223,
12964,18883,20272,22577,21037,22373,23352,
12965,17330,19258,23416,22768,23243,23718,
12966,262518,180499,138326,128721,95657,90210,
12967,31989,35554,85376,88585,101546,41685,
12968,57285,61118,61947,60353,4980,2160,
12969,37259,32822,20669,4510,2893,2000,
12970,113270,112012,114535,115448,117426,115675,
12971,0,0,0,0,11525,11760,
12972,2155,2010,165,5908,283,283,
12973,4887,4982,4851,3255,8255,8411,
12974,48206,45445,43875,34003,33079,28257,
12975,116720,121588,121854,90634,84353,57677,
12976,113125,98056,141712,123382,125687,128018,
12977,22923,23264,23879,23960,24067,24253,
12978,0,0,0,0,0,5659,
12979,-5,2148,2932,354,200,0,
12980,44977,43981,44996,45736,46748,47816,
12981,31580,32618,33610,34281,34944,35498,
12982,186,116,0,0,0,275,
12983,170559,173347,177321,177580,170956,158503,
12984,-4,1054,1420,-20,-20,-20,
12985,65906,67271,25323,25829,26589,16776,
12986,6734,7752,8763,8938,8568,9357,
12987,7204,5326,5954,1069,4711,4514,
12988,128891,103523,86543,68972,47268,2299,
12989,131559,135970,121016,111214,101957,92805,
12990,0,0,0,0,0,0,
12991,29683,26328,27422,28307,28902,29506,
12992,58017,59481,60360,38307,35519,35356,
12993,12913,3409,2070,1895,2214,29613,
12994,25663,14224,17560,3300,1920,2731,
12995,124178,118255,111807,107418,90471,86363,
12996,23605,27856,16386,15511,15664,19761,
12997,889,1742,1077,902,1077,1271,
12998,134235,62483,62134,61797,57312,57582,
12999,6991,8008,9018,9198,9896,9703,
13000,7491,2900,0,0,0,0,
13001,368,10038,8434,7061,1289,365,
13002,14857,16302,17333,18735,18952,19195,
13003,50786,50450,45210,29917,17859,0,
13004,177520,174746,168279,171579,163450,160547,
13005,14993,16244,18300,18100,-1900,0,
13006,1091,2062,0,0,6017,0,
13007,76992,73036,17576,5616,25439,25833,
13008,4400,4883,2829,3920,1997,1317,
13009,13218,24671,19725,23933,24648,18610,
13010,25119,26258,27199,18810,18487,18874,
13011,91524,94123,95336,97645,92109,79795,
13012,0,0,0,0,0,0,
13013,41138,38755,38448,37612,36174,33769,
13014,224662,216134,163926,97524,35353,24481,
13015,27308,29536,31756,30946,31830,0,
13016,42246,38923,32532,27780,29280,39976,
13017,49889,50326,50687,37200,29838,30062,
13018,48518,49244,45385,17912,31278,14818,
13019,299,-1,-1,494,2284,490,
13020,5328,212,41069,-367,-367,-367,
13021,7064,1875,1814,8537,25576,13475,
13022,165,165,165,323,158,-1027,
13023,143805,143737,129898,124370,112589,26958,
13024,14597,15614,18246,17660,17768,18151,
13025,233756,216591,197022,198088,187000,179703,
13026,9928,11261,12853,12352,12703,13338,
13027,4757,6170,7408,8250,9250,9750,
13028,390,780,0,0,0,0,
13029,10496,-23,-349,-675,-1001,-1327,
13030,65503,66805,68726,70586,72409,73926,
13031,711,-1,-1,-1,-1,-1,
