ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE
14781,380000,1,1,2,33,
14782,80000,2,2,2,38,
14783,360000,1,1,2,45,
14784,120000,1,1,1,45,
14785,310000,2,2,1,34,
14786,90000,2,1,1,43,
14787,170000,2,2,1,45,
14788,60000,2,1,2,24,
14789,160000,2,1,2,29,
14790,5,1,2,1,41,
14791,340000,1,2,1,53,
14792,80000,2,2,2,26,
14793,290000,2,2,1,33,
14794,60000,2,2,1,24,
14795,120000,2,2,1,57,
14796,180000,1,1,1,38,
14797,240000,1,2,1,47,
14798,1,2,2,2,31,
14799,240000,2,1,2,28,
14800,1,2,2,2,26,
14801,240000,1,1,2,28,
14802,240000,1,1,2,33,
14803,2,2,2,2,30,
14804,80000,2,3,1,55,
14805,50000,2,3,1,49,
14806,130000,1,2,2,29,
14807,5,1,1,2,29,
14808,70000,2,2,1,38,
14809,390000,1,2,1,42,
14810,30000,2,1,2,36,
14811,230000,2,2,1,32,
14812,220000,2,1,1,39,
14813,70000,2,2,2,30,
14814,280000,2,2,1,39,
14815,50000,1,2,2,37,
14816,30000,1,1,2,42,
14817,70000,2,2,1,46,
14818,70000,1,2,2,42,
14819,130000,1,2,2,25,
14820,50000,2,1,2,25,
14821,20000,1,3,2,24,
14822,80000,1,2,2,36,
14823,80000,2,3,1,57,
14824,120000,1,1,1,45,
14825,80000,1,3,1,34,
14826,10000,1,2,2,28,
14827,230000,2,3,1,45,
14828,80000,2,2,1,32,
14829,50000,1,2,1,35,
14830,1,2,2,1,27,
14831,210000,1,1,1,40,
14832,460000,1,2,1,51,
14833,150000,1,2,1,33,
14834,20000,2,1,2,54,
14835,2,1,1,2,28,
14836,50000,2,2,2,22,
14837,50000,1,2,2,37,
14838,360000,2,2,2,34,
14839,3,2,2,1,33,
14840,1,2,3,2,44,
14841,230000,1,1,1,39,
14842,30000,2,1,2,27,
14843,3,2,1,2,28,
14844,2,1,2,1,40,
14845,270000,1,1,1,37,
14846,80000,2,3,2,26,
14847,380000,2,1,1,44,
14848,2,1,3,1,43,
14849,3,1,2,1,38,
14850,240000,2,1,2,30,
14851,230000,1,2,1,36,
14852,250000,2,2,1,39,
14853,20000,2,3,3,41,
14854,50000,2,2,1,24,
14855,90000,1,3,1,55,
14856,50000,1,3,1,56,
14857,360000,1,2,1,35,
14858,50000,2,2,1,34,
14859,4,2,3,1,40,
14860,140000,2,1,2,32,
14861,230000,2,2,1,34,
14862,80000,1,2,2,27,
14863,20000,2,2,1,24,
14864,240000,2,1,1,35,
14865,20000,2,3,2,31,
14866,80000,2,2,1,28,
14867,20000,2,2,3,44,
14868,20000,1,2,2,26,
14869,270000,1,1,1,37,
14870,360000,2,1,1,37,
14871,360000,2,2,1,40,
14872,30000,1,2,1,43,
14873,80000,2,1,2,23,
14874,40000,1,3,2,49,
14875,50000,2,3,1,41,
14876,210000,1,1,2,36,
14877,80000,2,2,1,22,
14878,80000,2,1,2,23,
14879,60000,1,3,2,46,
14880,1,2,3,1,24,
14881,360000,2,1,1,30,
14882,20000,1,2,2,22,
14883,180000,2,1,2,29,
14884,280000,1,1,1,40,
14885,10000,2,2,1,22,
14886,50000,1,3,2,25,
14887,220000,2,3,2,43,
14888,2,2,1,1,45,
14889,210000,2,1,2,39,
14890,280000,2,1,2,31,
14891,130000,1,2,2,27,
14892,210000,1,1,2,41,
14893,260000,2,2,1,31,
14894,110000,1,2,1,38,
14895,2,2,2,2,33,
14896,50000,1,3,1,59,
14897,80000,1,1,1,37,
14898,80000,2,1,2,26,
14899,30000,1,2,2,25,
14900,5,2,1,1,38,
14901,40000,1,2,2,31,
14902,180000,2,1,2,43,
14903,50000,2,3,2,31,
14904,4,2,2,2,42,
14905,140000,1,1,2,29,
14906,230000,2,1,1,37,
14907,80000,1,2,1,36,
14908,10000,2,2,2,32,
14909,120000,2,2,1,39,
14910,360000,1,2,1,27,
14911,230000,1,3,2,29,
14912,360000,1,1,1,39,
14913,220000,1,1,2,31,
14914,60000,1,3,2,29,
14915,20000,2,1,2,22,
14916,4,1,1,2,27,
14917,330000,2,2,2,41,
14918,50000,2,2,1,26,
14919,10000,1,3,2,56,
14920,180000,2,2,2,36,
14921,20000,1,2,2,42,
14922,380000,2,3,1,46,
14923,60000,2,2,1,59,
14924,30000,2,2,2,24,
14925,180000,2,1,1,30,
14926,3,2,2,1,36,
14927,80000,2,1,2,26,
14928,50000,1,2,2,27,
14929,60000,2,2,2,24,
14930,190000,1,3,1,44,
14931,180000,2,2,2,29,
14932,190000,2,2,2,25,
14933,70000,2,2,1,58,
14934,170000,2,2,1,27,
14935,80000,2,1,2,25,
14936,60000,2,2,3,35,
14937,5,1,2,2,31,
14938,180000,2,1,2,31,
14939,50000,1,1,2,24,
14940,140000,2,2,1,34,
14941,160000,2,1,2,25,
14942,50000,1,2,2,23,
14943,210000,2,1,2,44,
14944,30000,2,1,2,22,
14945,150000,2,1,1,48,
14946,140000,1,2,1,39,
14947,1,2,3,1,41,
14948,130000,1,3,2,54,
14949,490000,1,1,2,30,
14950,30000,2,2,2,22,
14951,230000,2,3,1,48,
14952,50000,1,2,2,25,
14953,2,2,2,2,32,
14954,220000,2,2,1,35,
14955,50000,2,2,1,34,
14956,190000,2,2,2,25,
14957,2,2,3,1,41,
14958,50000,1,3,1,48,
14959,130000,2,3,2,25,
14960,260000,1,1,2,34,
14961,10000,2,3,1,49,
14962,260000,2,1,2,37,
14963,10000,1,2,2,26,
14964,120000,1,2,2,26,
14965,50000,2,2,2,22,
14966,430000,2,2,2,50,
14967,20000,2,2,1,23,
14968,230000,1,2,1,45,
14969,1,2,2,1,39,
14970,210000,2,2,2,32,
14971,90000,2,2,1,34,
14972,190000,2,1,2,40,
14973,90000,2,2,2,32,
14974,2,1,1,2,31,
14975,3,1,1,2,30,
14976,80000,2,2,1,34,
14977,30000,2,1,2,24,
14978,70000,2,3,1,57,
14979,60000,2,2,2,24,
14980,330000,2,1,2,34,
14981,40000,1,1,2,29,
14982,50000,1,1,1,47,
14983,320000,2,1,2,35,
14984,140000,2,2,2,26,
14985,50000,1,3,1,47,
14986,240000,1,1,1,36,
14987,230000,1,2,2,28,
14988,70000,1,1,2,25,
14989,3,1,2,1,48,
14990,180000,1,1,2,28,
14991,90000,2,2,2,35,
14992,130000,1,1,1,70,
14993,260000,2,2,1,36,
14994,1,2,1,2,27,
14995,140000,2,3,1,54,
14996,1,1,2,1,39,
14997,270000,2,4,1,33,
14998,120000,2,2,2,33,
14999,240000,1,1,1,36,
15000,50000,1,1,2,33,
15001,1,2,2,1,41,
15002,2,2,1,2,31,
15003,360000,2,1,1,36,
15004,50000,2,1,1,54,
15005,140000,2,2,1,28,
15006,360000,2,2,1,33,
15007,230000,2,1,2,31,
15008,1,2,2,1,32,
15009,460000,2,2,2,32,
15010,70000,2,2,1,25,
15011,3,2,4,2,45,
15012,180000,2,1,1,35,
15013,290000,2,2,2,38,
15014,6,1,3,1,38,
15015,3,1,1,1,48,
15016,330000,1,1,1,35,
15017,170000,2,1,2,27,
15018,20000,1,3,2,46,
15019,80000,2,2,1,40,
15020,270000,2,2,2,34,
15021,280000,2,1,1,47,
15022,30000,1,2,2,26,
15023,50000,1,2,2,35,
15024,130000,2,1,2,26,
15025,80000,2,1,2,23,
15026,280000,2,1,1,37,
15027,120000,2,2,1,34,
15028,110000,1,3,1,43,
15029,460000,1,1,1,44,
15030,230000,2,2,2,24,
15031,1,2,2,1,30,
15032,260000,2,1,2,33,
15033,310000,2,1,2,29,
15034,130000,1,3,2,27,
15035,1,1,2,1,40,
15036,30000,2,1,2,33,
15037,480000,1,2,1,53,
15038,230000,1,1,2,29,
15039,2,2,1,2,26,
15040,90000,2,2,2,24,
15041,490000,1,1,2,28,
15042,280000,1,1,1,37,
15043,250000,1,2,1,30,
15044,2,1,1,2,27,
15045,4,1,3,1,33,
15046,120000,1,2,1,45,
15047,250000,1,1,1,50,
15048,2,2,2,2,32,
15049,2,2,2,1,49,
15050,30000,1,2,2,43,
15051,280000,1,1,2,34,
15052,30000,1,2,2,29,
15053,20000,1,2,1,24,
15054,80000,1,1,2,36,
15055,280000,1,2,2,31,
15056,160000,2,1,2,23,
15057,310000,2,1,1,43,
15058,50000,1,3,1,36,
15059,30000,1,3,2,28,
15060,1,2,2,1,29,
15061,80000,1,2,2,26,
15062,2,1,2,1,42,
15063,60000,2,1,2,26,
15064,240000,1,1,2,30,
15065,50000,1,2,1,41,
15066,30000,1,2,2,29,
15067,160000,2,3,1,38,
15068,50000,1,3,1,46,
15069,170000,1,2,1,48,
15070,60000,2,2,1,36,
15071,30000,2,2,2,49,
15072,30000,2,2,2,23,
15073,140000,2,2,1,37,
15074,350000,2,2,1,38,
15075,3,2,1,2,26,
15076,70000,1,1,1,40,
15077,80000,1,3,1,59,
15078,2,2,1,2,29,
15079,180000,2,2,2,31,
15080,20000,2,2,1,43,
15081,5,1,1,2,30,
15082,2,1,2,2,26,
15083,320000,1,1,1,50,
15084,90000,2,1,2,29,
15085,20000,1,3,2,47,
15086,220000,2,2,1,35,
15087,310000,2,1,2,36,
15088,60000,1,1,1,38,
15089,60000,1,3,2,25,
15090,280000,1,2,2,29,
15091,140000,2,1,2,30,
15092,120000,2,1,1,47,
15093,180000,2,3,1,34,
15094,430000,2,2,1,43,
15095,320000,2,1,1,39,
15096,240000,2,2,1,31,
15097,240000,2,1,1,37,
15098,110000,1,2,1,32,
15099,260000,2,2,1,28,
15100,40000,1,3,1,50,
15101,270000,1,3,2,32,
15102,140000,2,2,2,26,
15103,20000,1,3,1,44,
15104,160000,1,2,1,41,
15105,150000,1,1,2,29,
15106,50000,2,1,2,27,
15107,50000,2,1,2,33,
15108,50000,2,2,1,28,
15109,290000,2,3,1,49,
15110,20000,2,1,2,22,
15111,110000,2,2,1,41,
15112,240000,2,3,2,40,
15113,80000,1,1,2,33,
15114,260000,2,1,1,44,
15115,450000,2,2,1,37,
15116,250000,2,2,2,38,
15117,260000,2,1,1,53,
15118,20000,1,1,2,36,
15119,5,2,1,2,33,
15120,20000,1,2,1,42,
15121,160000,1,2,1,52,
15122,40000,1,1,2,45,
15123,120000,2,1,2,27,
15124,430000,2,1,2,30,
15125,480000,2,1,1,39,
15126,20000,1,2,2,24,
15127,2,2,3,1,32,
15128,3,2,3,1,34,
15129,140000,2,2,1,41,
15130,110000,1,2,1,48,
15131,80000,2,2,2,25,
15132,160000,2,1,2,25,
15133,160000,2,2,2,27,
15134,2,2,2,1,39,
15135,80000,1,3,1,43,
15136,80000,2,2,2,23,
15137,3,2,2,1,28,
15138,230000,1,1,2,27,
15139,170000,2,1,2,30,
15140,20000,2,2,2,26,
15141,210000,2,1,1,37,
15142,170000,2,2,1,38,
15143,160000,2,2,2,25,
15144,4,1,1,1,44,
15145,180000,1,2,2,27,
15146,10000,2,2,2,31,
15147,80000,1,3,2,43,
15148,110000,2,1,2,27,
15149,70000,1,1,1,60,
15150,30000,2,1,2,23,
15151,60000,2,3,2,41,
15152,70000,1,2,1,43,
15153,240000,2,2,1,37,
15154,60000,2,3,1,59,
15155,140000,1,5,2,26,
15156,380000,2,1,1,40,
15157,250000,1,2,1,50,
15158,50000,2,2,1,40,
15159,310000,2,2,2,51,
15160,290000,2,2,2,29,
15161,180000,1,1,1,38,
15162,110000,2,1,1,44,
15163,250000,2,2,1,35,
15164,290000,2,2,1,48,
15165,450000,1,1,2,34,
15166,80000,1,2,2,53,
15167,60000,1,2,2,31,
15168,1,2,1,1,38,
15169,360000,2,1,2,34,
15170,150000,1,1,1,49,
15171,210000,1,3,1,38,
15172,50000,1,1,1,24,
15173,2,2,1,2,29,
15174,5,2,2,2,34,
15175,350000,1,1,1,58,
15176,310000,2,3,1,53,
15177,220000,1,1,1,40,
15178,230000,2,3,1,44,
15179,110000,1,2,1,38,
15180,150000,1,2,2,24,
15181,160000,2,2,2,34,
15182,30000,1,1,2,33,
15183,230000,2,1,2,28,
15184,2,2,1,2,34,
15185,420000,2,2,1,35,
15186,130000,2,1,2,31,
15187,50000,1,2,2,35,
15188,160000,1,1,2,27,
15189,360000,2,2,2,27,
15190,2,1,2,2,36,
15191,5,1,1,1,31,
15192,170000,2,1,2,36,
15193,280000,2,2,1,46,
15194,230000,2,2,1,41,
15195,50000,2,1,2,25,
15196,5,1,5,1,53,
15197,50000,2,2,1,30,
15198,180000,1,1,1,42,
15199,360000,2,2,2,28,
15200,50000,2,2,1,41,
15201,2,1,1,2,31,
15202,80000,2,3,1,48,
15203,20000,1,2,1,29,
15204,210000,1,1,1,28,
15205,180000,2,2,1,29,
15206,230000,2,2,1,32,
15207,130000,2,3,1,36,
15208,1,2,2,2,31,
15209,260000,2,1,2,39,
15210,170000,2,1,2,23,
15211,2,2,2,1,40,
15212,50000,2,2,1,40,
15213,50000,2,2,2,26,
15214,220000,1,1,2,28,
15215,120000,2,1,2,32,
15216,490000,1,3,1,45,
15217,80000,2,3,1,52,
15218,60000,2,2,1,38,
15219,290000,2,2,1,32,
15220,60000,1,1,1,38,
15221,340000,1,1,1,49,
15222,1,2,2,2,28,
15223,20000,1,2,1,62,
15224,230000,1,2,2,32,
15225,80000,1,1,1,41,
15226,80000,1,2,2,31,
15227,80000,1,2,1,34,
15228,150000,2,3,1,45,
15229,80000,2,1,2,23,
15230,30000,1,3,1,31,
15231,360000,1,1,1,50,
15232,80000,1,3,2,44,
15233,270000,2,1,2,27,
15234,50000,1,2,2,29,
15235,230000,1,2,2,31,
15236,380000,1,1,1,46,
15237,30000,1,3,2,29,
15238,140000,2,1,2,27,
15239,140000,1,1,2,27,
15240,190000,1,1,1,39,
15241,150000,2,1,2,29,
15242,5,2,3,2,40,
15243,340000,2,1,1,40,
15244,150000,1,1,2,41,
15245,240000,1,1,2,29,
15246,210000,2,2,2,25,
15247,50000,2,3,1,35,
15248,310000,2,2,1,32,
15249,290000,1,1,2,30,
15250,50000,2,3,1,47,
15251,120000,2,1,1,39,
15252,1,2,1,2,23,
15253,240000,1,1,1,35,
15254,260000,1,2,2,30,
15255,220000,2,1,1,43,
15256,320000,2,1,1,29,
15257,3,1,1,2,30,
15258,320000,1,1,2,31,
15259,80000,1,3,1,31,
15260,280000,1,1,1,50,
15261,50000,2,3,1,31,
15262,50000,2,2,1,47,
15263,50000,1,2,2,26,
15264,140000,2,2,2,24,
15265,5,2,2,1,38,
15266,40000,2,2,1,24,
15267,260000,1,1,2,33,
15268,50000,1,1,2,29,
15269,10000,1,2,2,22,
15270,310000,1,2,2,29,
15271,60000,2,2,2,34,
15272,220000,2,1,2,27,
15273,50000,2,2,2,25,
15274,50000,1,1,2,31,
15275,2,1,1,2,30,
15276,60000,1,2,2,27,
15277,180000,2,3,2,42,
15278,450000,2,1,2,35,
15279,120000,2,2,2,26,
15280,90000,2,2,1,35,
15281,60000,2,2,2,29,
15282,360000,1,3,2,34,
15283,310000,2,1,2,35,
15284,140000,2,2,2,24,
15285,110000,2,2,2,28,
15286,1,1,2,2,28,
15287,1,1,3,2,44,
15288,270000,1,1,2,34,
15289,180000,1,2,2,41,
15290,360000,2,1,1,47,
15291,20000,2,2,2,21,
15292,160000,2,1,2,28,
15293,190000,1,2,1,39,
15294,120000,1,2,2,38,
15295,60000,1,2,1,24,
15296,20000,2,3,1,48,
15297,460000,1,3,1,61,
15298,120000,2,3,0,47,
15299,30000,2,1,1,34,
15300,20000,1,2,1,52,
15301,50000,1,2,1,49,
15302,150000,1,1,2,31,
15303,20000,1,1,2,38,
15304,170000,2,2,1,45,
15305,20000,1,2,1,35,
15306,110000,2,1,2,27,
15307,60000,2,3,1,46,
15308,5,1,2,2,33,
15309,30000,2,2,2,23,
15310,50000,1,2,2,23,
15311,160000,2,1,2,28,
15312,50000,1,2,2,29,
15313,4,2,1,2,36,
15314,310000,1,1,1,47,
15315,30000,1,2,2,26,
15316,20000,2,2,2,24,
15317,360000,1,1,2,28,
15318,250000,2,2,2,24,
15319,3,1,1,2,31,
15320,90000,2,1,2,31,
15321,1,1,2,1,50,
15322,2,2,1,2,34,
15323,1,2,1,1,30,
15324,30000,2,3,2,51,
15325,2,1,1,1,38,
15326,50000,2,2,2,35,
15327,5,1,1,1,51,
15328,160000,2,3,1,38,
15329,60000,1,3,2,28,
15330,80000,2,1,1,48,
15331,230000,2,2,2,26,
15332,240000,1,2,1,54,
15333,20000,1,3,2,24,
15334,180000,1,2,1,48,
15335,20000,1,2,2,43,
15336,320000,2,2,2,26,
15337,90000,1,6,1,57,
15338,50000,2,2,2,26,
15339,120000,2,1,2,26,
15340,150000,2,1,1,38,
15341,90000,1,1,2,30,
15342,10000,2,2,2,23,
15343,230000,1,2,1,29,
15344,150000,1,1,2,35,
15345,1,2,1,2,28,
15346,50000,1,2,2,25,
15347,2,1,2,1,36,
15348,290000,2,2,2,31,
15349,280000,2,2,2,34,
15350,20000,2,2,1,31,
15351,20000,2,2,2,39,
15352,30000,2,3,1,53,
15353,110000,2,2,1,34,
15354,130000,1,1,2,36,
15355,180000,1,2,1,45,
15356,2,2,1,1,34,
15357,180000,2,1,1,30,
15358,180000,2,2,1,37,
15359,3,2,2,1,40,
15360,3,2,2,1,45,
15361,120000,1,1,2,27,
15362,50000,2,2,2,22,
15363,210000,1,2,2,28,
15364,150000,2,1,1,36,
15365,10000,2,1,2,23,
15366,120000,2,1,1,38,
15367,70000,2,2,2,22,
15368,10000,2,2,2,26,
15369,160000,2,3,1,46,
15370,70000,1,3,1,55,
15371,50000,2,3,1,69,
15372,260000,2,4,2,42,
15373,50000,2,2,1,31,
15374,160000,2,2,2,26,
15375,280000,1,1,2,33,
15376,150000,2,3,2,43,
15377,320000,2,1,2,33,
15378,20000,1,2,1,35,
15379,360000,2,1,1,48,
15380,5,2,1,1,47,
15381,20000,1,3,2,40,
15382,120000,1,3,1,39,
15383,50000,2,2,1,25,
15384,20000,1,3,2,41,
15385,70000,2,2,1,43,
15386,180000,1,1,1,44,
15387,340000,2,2,1,52,
15388,220000,2,2,2,36,
15389,50000,2,2,2,24,
15390,120000,2,3,1,42,
15391,180000,2,2,1,28,
15392,2,2,2,1,48,
15393,320000,2,2,2,30,
15394,410000,1,1,2,32,
15395,340000,2,1,2,38,
15396,50000,2,1,2,24,
15397,90000,1,2,2,30,
15398,240000,1,2,1,33,
15399,50000,1,2,1,41,
15400,3,2,1,2,27,
15401,50000,2,2,1,29,
15402,20000,2,2,1,28,
15403,120000,1,1,2,35,
15404,90000,1,1,2,23,
15405,2,2,2,2,27,
15406,170000,1,1,2,28,
15407,5,2,3,2,48,
15408,90000,1,3,2,42,
15409,50000,1,1,2,28,
15410,2,1,2,2,44,
15411,180000,2,1,2,35,
15412,150000,1,2,2,26,
15413,280000,2,3,1,33,
15414,180000,2,1,2,38,
15415,5,2,1,2,34,
15416,30000,1,1,1,38,
15417,1,2,3,1,50,
15418,80000,1,1,2,27,
15419,360000,1,1,2,28,
15420,4,1,3,2,35,
15421,2,1,2,1,40,
15422,2,1,1,2,28,
15423,20000,1,3,2,45,
15424,130000,1,2,2,25,
15425,50000,1,2,1,37,
15426,230000,2,1,1,36,
15427,120000,2,2,1,47,
15428,490000,2,2,2,34,
15429,180000,2,1,2,31,
15430,2,2,1,2,31,
15431,160000,2,1,2,24,
15432,90000,1,1,2,31,
15433,70000,1,3,2,41,
15434,30000,2,3,1,29,
15435,130000,1,5,2,37,
15436,230000,1,2,2,29,
15437,260000,1,3,2,27,
15438,80000,2,2,1,26,
15439,30000,1,2,2,34,
15440,1,2,2,2,33,
15441,1,2,2,2,25,
15442,180000,2,2,1,28,
15443,290000,2,1,2,27,
15444,80000,2,1,2,34,
15445,20000,2,2,1,41,
15446,90000,2,2,1,41,
15447,380000,2,2,1,45,
15448,150000,2,1,1,51,
15449,160000,1,2,1,40,
15450,290000,2,1,2,31,
15451,1,2,2,1,47,
15452,30000,1,2,1,62,
15453,110000,2,1,2,25,
15454,90000,2,2,1,39,
15455,20000,2,1,2,27,
15456,50000,1,2,2,23,
15457,70000,2,2,2,22,
15458,380000,1,5,1,48,
15459,2,2,1,2,28,
15460,50000,2,3,1,36,
15461,80000,2,2,2,26,
15462,170000,1,3,1,39,
15463,150000,2,2,2,30,
15464,80000,2,1,1,37,
15465,220000,2,2,1,53,
15466,50000,2,3,1,47,
15467,210000,2,2,1,40,
15468,10000,1,3,2,22,
15469,120000,1,2,2,36,
15470,50000,1,3,1,40,
15471,130000,1,2,1,38,
15472,2,1,1,1,51,
15473,170000,2,3,1,42,
15474,2,1,1,2,38,
15475,390000,2,3,2,35,
15476,50000,2,1,2,25,
15477,30000,2,2,1,31,
15478,320000,2,1,2,32,
15479,2,2,2,1,36,
15480,230000,2,2,1,49,
15481,470000,2,1,2,39,
15482,50000,2,2,2,23,
15483,1,2,1,2,28,
15484,50000,1,3,2,26,
15485,50000,1,3,2,46,
15486,50000,2,2,2,30,
15487,330000,2,1,1,39,
15488,60000,2,2,1,50,
15489,270000,1,2,1,27,
15490,250000,2,2,1,35,
15491,20000,2,2,2,22,
15492,360000,1,1,2,32,
15493,30000,2,3,2,23,
15494,2,2,1,2,29,
15495,50000,1,3,1,35,
15496,50000,1,2,1,49,
15497,80000,1,3,2,30,
15498,50000,2,3,2,51,
15499,20000,1,2,1,33,
15500,1,2,2,2,30,
15501,50000,2,1,2,25,
15502,360000,2,1,1,45,
15503,140000,1,2,2,30,
15504,160000,1,2,2,27,
15505,50000,2,1,2,30,
15506,80000,1,2,2,30,
15507,2,1,1,2,34,
15508,20000,1,3,2,31,
15509,230000,2,2,1,28,
15510,180000,2,2,2,30,
15511,120000,2,3,1,54,
15512,330000,1,1,2,31,
15513,240000,2,1,1,31,
15514,140000,2,2,1,37,
15515,1,1,1,2,34,
15516,220000,1,2,1,47,
15517,20000,1,3,2,24,
15518,340000,2,1,2,36,
15519,1,2,1,1,29,
15520,40000,2,2,1,29,
15521,90000,1,3,1,49,
15522,50000,1,2,2,24,
15523,90000,1,2,1,29,
15524,180000,1,2,2,29,
15525,310000,1,4,1,46,
15526,210000,2,1,1,42,
15527,350000,2,1,1,34,
15528,40000,2,3,1,44,
15529,50000,2,2,1,47,
15530,220000,1,1,1,33,
15531,150000,2,1,2,27,
15532,110000,2,2,2,36,
15533,180000,2,1,1,39,
15534,50000,1,1,2,32,
15535,130000,1,2,1,31,
15536,50000,2,2,1,52,
15537,90000,2,2,2,48,
15538,180000,1,1,1,32,
15539,5,1,1,2,30,
15540,1,2,1,1,47,
15541,20000,1,2,2,39,
15542,50000,1,2,2,52,
15543,20000,2,3,2,28,
15544,3,2,2,2,27,
15545,180000,1,3,1,33,
15546,60000,1,3,2,26,
15547,5,1,2,2,44,
15548,330000,2,1,2,33,
15549,1,1,1,2,26,
15550,430000,1,1,1,51,
15551,1,1,3,2,47,
15552,50000,1,2,2,27,
15553,40000,1,3,2,23,
15554,50000,1,2,1,48,
15555,50000,2,2,2,35,
15556,140000,2,2,1,28,
15557,160000,2,2,2,27,
15558,10000,1,1,3,46,
15559,230000,2,3,1,52,
15560,30000,1,2,1,36,
15561,60000,2,2,2,53,
15562,50000,1,3,1,47,
15563,350000,1,3,1,31,
15564,80000,2,2,1,32,
15565,5,2,1,2,33,
15566,1,2,2,2,30,
15567,70000,2,1,2,22,
15568,50000,2,2,2,22,
15569,5,1,1,2,49,
15570,330000,2,2,1,39,
15571,20000,2,2,1,46,
15572,20000,1,2,2,33,
15573,520000,2,1,1,46,
15574,150000,1,1,1,59,
15575,30000,1,2,2,31,
15576,60000,1,2,2,25,
15577,2,2,3,1,40,
15578,150000,2,3,1,46,
15579,30000,2,3,2,50,
15580,220000,1,1,2,35,
15581,50000,1,1,2,25,
15582,50000,1,2,1,44,
15583,1,2,2,1,36,
15584,50000,1,2,2,24,
15585,160000,2,2,1,26,
15586,180000,1,2,2,34,
15587,40000,2,1,1,48,
15588,360000,2,2,2,34,
15589,380000,1,1,1,34,
15590,160000,2,2,1,30,
15591,140000,1,1,2,35,
15592,240000,1,1,1,38,
15593,80000,2,2,2,27,
15594,20000,1,3,2,25,
15595,5,2,2,2,43,
15596,6,1,1,1,53,
15597,50000,2,1,1,25,
15598,160000,2,1,2,37,
15599,20000,2,2,2,22,
15600,260000,2,1,2,50,
15601,160000,1,1,1,44,
15602,1,2,1,2,33,
15603,20000,2,2,1,24,
15604,340000,1,2,1,43,
15605,180000,2,1,1,39,
15606,2,1,1,1,41,
15607,70000,2,2,1,28,
15608,210000,1,1,1,52,
15609,30000,1,2,2,34,
15610,210000,2,2,1,34,
15611,310000,1,1,2,36,
15612,430000,2,1,1,37,
15613,30000,2,2,2,28,
15614,140000,1,1,2,26,
15615,70000,2,1,2,30,
15616,240000,1,2,2,67,
15617,80000,1,2,2,34,
15618,80000,2,2,2,23,
15619,30000,2,1,2,24,
15620,150000,1,1,1,46,
15621,240000,2,3,1,50,
15622,50000,1,1,2,30,
15623,80000,2,2,1,27,
15624,130000,2,2,2,24,
15625,20000,2,3,1,35,
15626,50000,2,3,1,61,
15627,110000,2,1,2,27,
15628,280000,2,2,2,30,
15629,350000,2,1,2,29,
15630,20000,1,2,1,37,
15631,340000,1,1,2,29,
15632,310000,2,1,2,32,
15633,180000,2,3,2,28,
15634,140000,2,2,1,45,
15635,210000,1,1,1,40,
15636,140000,2,1,1,33,
15637,70000,2,3,1,39,
15638,20000,2,2,2,47,
15639,120000,2,2,1,40,
15640,20000,1,1,2,23,
15641,90000,2,3,2,22,
15642,150000,2,3,2,30,
15643,80000,2,2,2,26,
15644,390000,1,1,1,32,
15645,460000,1,1,2,28,
15646,30000,2,1,2,22,
15647,230000,2,1,1,36,
15648,20000,1,2,2,53,
15649,50000,1,1,2,57,
15650,170000,2,1,1,36,
15651,5,1,1,1,52,
15652,390000,2,1,1,41,
15653,120000,2,2,1,28,
15654,350000,2,2,2,37,
15655,150000,2,2,1,33,
15656,350000,2,1,1,43,
15657,110000,2,3,1,36,
15658,3,1,2,1,30,
15659,40000,2,2,1,30,
15660,80000,2,2,2,38,
15661,10000,2,2,2,32,
15662,440000,2,1,2,28,
15663,3,1,1,2,29,
15664,70000,2,1,1,45,
15665,50000,1,1,2,24,
15666,20000,1,2,2,25,
15667,2,2,2,2,22,
15668,170000,1,3,1,31,
15669,290000,2,2,1,50,
15670,50000,2,2,2,31,
15671,30000,2,2,1,25,
15672,230000,2,1,1,35,
15673,260000,2,2,1,34,
15674,150000,2,2,1,45,
15675,250000,2,2,1,33,
15676,330000,1,3,1,46,
15677,360000,2,1,1,34,
15678,50000,2,2,1,37,
15679,2,2,2,1,36,
15680,30000,1,2,1,36,
15681,250000,2,2,1,35,
15682,5,2,2,2,28,
15683,1,1,2,1,34,
15684,50000,2,2,1,38,
15685,410000,1,1,2,34,
15686,110000,2,2,2,28,
15687,4,2,1,2,29,
15688,70000,2,2,1,23,
15689,220000,2,3,1,51,
15690,20000,1,3,2,23,
15691,340000,2,2,1,26,
15692,180000,2,2,2,38,
15693,290000,1,1,3,55,
15694,80000,1,2,2,31,
15695,590000,2,2,1,29,
15696,1,2,2,1,39,
15697,20000,1,3,2,31,
15698,130000,1,1,2,37,
15699,260000,2,1,2,33,
15700,440000,1,1,2,37,
15701,110000,1,2,2,26,
15702,1,2,3,1,28,
15703,80000,2,3,1,36,
15704,30000,2,2,1,41,
15705,230000,2,4,1,29,
15706,5,2,1,2,40,
15707,50000,1,2,2,30,
15708,80000,2,1,1,52,
15709,50000,2,2,2,27,
15710,180000,2,2,1,31,
15711,50000,2,1,2,22,
15712,30000,2,3,1,44,
15713,550000,1,1,1,53,
15714,380000,1,1,2,28,
15715,140000,2,2,1,28,
15716,320000,1,1,2,57,
15717,40000,2,3,2,52,
15718,450000,2,1,2,36,
15719,360000,2,2,2,31,
15720,240000,2,1,1,38,
