ID,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,label
13579,23776,0,9631,1561,1990,7967,1,
13580,3200,6300,0,10000,2000,2000,0,
13581,3651,1068,1977,9118,12625,122,0,
13582,0,0,600,0,0,0,0,
13583,10977,8500,4000,1700,371,1150,0,
13584,2350,2000,0,144,128,39,0,
13585,2000,2500,1500,1500,4000,0,0,
13586,0,1655,0,1250,0,0,0,
13587,1755,1500,1000,1909,1000,2000,0,
13588,300,0,0,821,0,0,0,
13589,2005,1323,840,713,727,701,0,
13590,2505,3745,0,1571,2627,1662,0,
13591,0,333,4928,8235,0,1708,0,
13592,9125,11750,9325,9665,10274,9832,0,
13593,0,1050,0,1568,0,6729,1,
13594,0,1600,1500,0,1000,1500,1,
13595,4500,5000,3043,2000,3000,5000,0,
13596,1270,1418,1000,3144,0,0,0,
13597,2500,2507,2428,2594,2602,2500,0,
13598,1338,1321,727,761,2500,1800,1,
13599,25772,1500,13983,3378,2000,9353,0,
13600,161844,5228,5005,5004,5151,5253,0,
13601,0,0,0,0,0,18,1,
13602,0,0,0,197,0,0,0,
13603,2051,446,0,0,0,1593,1,
13604,5000,1900,0,4600,0,2300,0,
13605,2500,0,0,0,0,0,0,
13606,4000,3258,1000,0,77500,0,0,
13607,135034,10806,20266,15120,343,100014,0,
13608,1373,1010,42348,0,0,173,0,
13609,1104,1000,31,0,0,0,0,
13610,1500,1005,0,511,1283,0,1,
13611,649,10000,0,1756,4400,0,0,
13612,2145,2000,2012,2049,2008,1217,0,
13613,2000,1300,1461,1000,2000,2000,0,
13614,3300,3100,2800,2600,2940,3000,0,
13615,1634,1420,391,300,500,0,0,
13616,836,2006,1441,0,0,0,0,
13617,11070,15202,27329,30203,33,16506,0,
13618,0,3251,20174,12000,46100,65000,0,
13619,3000,3000,3000,3000,0,2000,0,
13620,3300,0,2500,0,0,0,0,
13621,3000,5000,0,5000,1200,3000,1,
13622,8389,5000,3450,13030,9507,19794,0,
13623,907,900,923,922,900,946,0,
13624,1259,586,3195,3732,42605,30583,0,
13625,71022,5000,5000,5000,22000,5000,0,
13626,10236,7063,1005,1045,1004,1005,0,
13627,0,150,0,921,0,51362,0,
13628,4000,4100,3010,2205,2045,2200,0,
13629,0,2457,0,3000,344,0,0,
13630,1342,1500,700,651,1000,1000,1,
13631,3188,1600,3570,801,901,1,0,
13632,44462,12000,2000,1000,1000,5098,0,
13633,0,0,0,0,0,0,1,
13634,33548,17732,1862,4188,189,7324,0,
13635,2880,2473,1322,1366,1554,1369,0,
13636,1657,1676,1554,805,846,651,0,
13637,8160,4549,1056,139,2000,381,1,
13638,1668,1000,1000,170,0,0,0,
13639,5983,9331,11008,2550,3493,1308,0,
13640,12884,13000,7029,7100,7500,7399,0,
13641,15504,14000,12500,12000,11000,14000,0,
13642,3405,0,1093,1893,2097,7132,0,
13643,0,1600,1500,1000,1720,0,0,
13644,1700,4000,300,10000,5000,1000,0,
13645,6300,5500,5500,5500,5000,5000,1,
13646,7000,5820,3829,3753,3808,4744,0,
13647,1400,1500,500,700,500,1000,0,
13648,8856,6731,0,1800,0,0,1,
13649,1262,1274,1375,0,771,805,0,
13650,1677,3000,590,687,524,235,1,
13651,31330,8853,11816,41432,20974,44135,0,
13652,3513,3017,2037,2019,3010,3004,0,
13653,3500,4000,5700,2507,2500,3000,0,
13654,15387,1500,2000,1000,2000,2000,0,
13655,1655,1323,734,1058,406,0,0,
13656,0,0,0,0,0,0,1,
13657,2109,2406,1278,1036,1115,947,0,
13658,1500,1300,1000,206,2094,0,0,
13659,0,2860,0,549,441,502,0,
13660,3747,0,3939,4470,3,1064,0,
13661,2239,316,2681,3486,2296,3413,0,
13662,3000,2000,1436,2000,2000,2000,0,
13663,4000,1010,1569,5580,2211,0,1,
13664,24920,50290,5002,15001,17028,778,0,
13665,2269,3000,100004,4000,3687,3500,0,
13666,9295,2500,3045,1456,6541,0,0,
13667,5000,5000,5000,5000,3000,5000,0,
13668,5600,5400,4000,0,4000,3700,1,
13669,2006,2002,1603,1000,2000,0,0,
13670,0,0,0,0,0,0,0,
13671,5639,9044,1290,1421,2386,1964,0,
13672,2550,1848,6084,38,4,70,0,
13673,13538,390,1050,1851,962,0,0,
13674,2033,1200,0,0,3107,8542,1,
13675,6000,3300,3012,3008,3000,3069,0,
13676,0,0,0,20818,0,0,0,
13677,2000,3000,1591,72,1134,73421,0,
13678,8977,1000,10770,11800,10043,5325,0,
13679,0,0,0,0,0,0,0,
13680,1320,2000,1284,264,109,390,1,
13681,1217,31967,1796,1936,556,15664,0,
13682,1633,1000,1190,0,0,0,0,
13683,766,762,762,762,762,762,0,
13684,8930,0,0,0,790,0,0,
13685,0,0,0,0,0,150,1,
13686,6715,5800,6256,732,730,3050,0,
13687,1650,0,0,0,0,0,0,
13688,3500,1000,2000,900,900,1000,0,
13689,805,6144,34418,230,1839,0,0,
13690,337,670,0,0,0,451,0,
13691,0,1300,810,700,1000,900,1,
13692,0,390,390,390,390,780,0,
13693,14034,15040,12018,15028,10038,10018,0,
13694,6000,5000,4000,2000,0,71000,0,
13695,1600,3000,1200,139,0,0,0,
13696,0,0,0,0,0,0,1,
13697,16573,1551,5060,0,0,0,0,
13698,10440,13360,6123,28002,6116,10056,0,
13699,1500,1800,1200,1300,1200,600,0,
13700,3500,0,0,3500,1000,3500,1,
13701,8211,6100,6094,5035,4446,5028,0,
13702,0,0,0,0,0,2877,0,
13703,6000,3000,295,0,0,0,1,
13704,14400,402,5166,5000,5030,5391,1,
13705,1494,1466,2501,1759,0,15912,0,
13706,1902,2176,2064,1098,2134,1139,0,
13707,1315,1160,1139,1241,345,580,0,
13708,7890,20132,20004,7714,3000,1543,0,
13709,65,3775,1590,0,2130,7700,0,
13710,6500,6500,45914,1465,600,958,0,
13711,12411,13000,12340,14000,12364,13000,0,
13712,1520,1719,1200,1000,2000,3022,0,
13713,4000,2000,2000,4000,4000,4000,0,
13714,1690,0,0,0,4750,0,0,
13715,6041,13013,64442,3000,2000,4000,0,
13716,2870,3224,1680,3000,142,142,0,
13717,4164,14371,11411,3006,13336,0,0,
13718,4500,550,0,1445,0,400,0,
13719,0,4000,0,3000,3000,2000,1,
13720,4967,65,1346,5051,8601,4435,1,
13721,0,0,0,0,0,0,0,
13722,2000,1300,0,2000,1000,0,0,
13723,3620,7656,56397,0,0,12117,0,
13724,0,2000,2800,0,1500,2500,0,
13725,2827,2370,2300,2300,2700,2700,0,
13726,8406,14307,6000,0,23960,1000,0,
13727,20000,20241,20154,20019,20151,20037,0,
13728,1816,1750,1045,1123,1038,2008,0,
13729,1365,8722,72,0,391,1406,0,
13730,0,2873,3101,3000,6328,0,1,
13731,3757,30348,1044,21636,9556,6066,0,
13732,1300,3668,0,0,0,0,1,
13733,1414,2678,0,2310,1173,0,0,
13734,25000,150000,90168,25001,10000,11000,0,
13735,2005,31,5000,1000,5000,5000,0,
13736,1100,1100,1100,1000,1000,8000,0,
13737,0,0,2113,0,0,2191,1,
13738,2986,3000,2367,3000,3554,5495,0,
13739,3100,3600,2720,2400,2224,3990,0,
13740,5558,5479,10929,24,9769,18,0,
13741,6501,0,10000,4001,5000,0,0,
13742,1000,3618,0,1496,0,0,1,
13743,1445,1429,1294,1000,705,699,0,
13744,1500,2000,1000,2000,2000,3000,0,
13745,1001,220,1705,0,0,0,0,
13746,20587,10759,4995,847,1344,4774,0,
13747,2000,2002,3098,215,338,2164,0,
13748,0,194,1181,14039,1679,4156,0,
13749,4363,0,4012,3120,2800,3000,0,
13750,4000,0,2000,0,1200,0,0,
13751,500,0,624,1090,2952,1505,0,
13752,766,766,766,0,27547,20238,1,
13753,0,0,619,39224,1500,1500,0,
13754,82,82,82,82,82,4099,0,
13755,1754,2210,1700,1614,1600,1600,0,
13756,10000,10000,6000,0,5000,3000,0,
13757,5400,3941,1742,1671,1712,1730,0,
13758,3965,6880,1320,5983,1922,12652,0,
13759,1600,2500,2000,1000,1000,1000,0,
13760,5000,5000,5000,5000,5000,5000,0,
13761,2147,1945,1934,2056,1938,2544,0,
13762,1124,1207,1000,177,181,0,0,
13763,2000,2000,2000,2000,2000,72000,0,
13764,2419,1000,0,200,0,0,0,
13765,889,1104,2999,68,626,688,0,
13766,1259,1035,1600,0,0,0,0,
13767,3340,3401,3420,3797,3476,2818,0,
13768,5000,0,15000,5327,22,10,1,
13769,390,390,0,780,0,0,0,
13770,9667,18781,6729,58,7553,8758,0,
13771,0,0,0,0,0,0,1,
13772,2686,6500,3004,3797,3103,4302,0,
13773,17200,247,3000,3000,3000,3000,1,
13774,0,0,0,0,974,31100,1,
13775,6300,6100,4600,5000,4800,5000,0,
13776,89,0,0,356,16213,0,1,
13777,588,926,643,643,643,643,0,
13778,0,2773,605,1500,0,1456,1,
13779,5929,3272,4362,5040,3195,105,0,
13780,7000,0,6000,5200,5000,5000,0,
13781,5687,8177,6860,2200,1500,2390,0,
13782,10000,7001,8001,10000,10000,14807,0,
13783,52896,2047,1861,4000,5000,3044,0,
13784,4406,4000,3699,3719,3851,3880,0,
13785,25487,166744,60057,560,17921,201134,0,
13786,1000,5162,1000,249,249,5565,0,
13787,1500,2400,5700,8000,3062,1000,1,
13788,1200,0,300,1000,800,0,1,
13789,0,200,0,0,200,86,0,
13790,10755,36671,583,0,0,0,0,
13791,4000,0,3000,4000,7000,4000,1,
13792,5314,4398,4196,1857,8271,1948,1,
13793,6972,4989,6844,5470,5596,5577,0,
13794,8008,10038,10029,1038,7000,0,0,
13795,2006,1362,1268,587,766,1000,0,
13796,5914,2378,5019,5547,3576,5138,0,
13797,2500,2000,0,0,0,0,0,
13798,10094,10000,1549,3000,790,1000,0,
13799,2000,2000,2000,0,0,0,0,
13800,1200,0,1482,1000,426,1000,0,
13801,15000,15000,20019,20000,9934,9330,0,
13802,396,5792,0,792,0,5857,1,
13803,2006,8199,2000,1700,2000,2000,0,
13804,0,0,0,461,603,829,0,
13805,8000,0,0,0,0,0,1,
13806,3200,3200,3200,3500,3300,4000,0,
13807,2200,2200,2200,2300,2300,2600,0,
13808,3650,0,1533,1322,1500,1221,0,
13809,1887,0,0,0,0,0,0,
13810,10073,6367,5100,2000,3000,3000,0,
13811,2300,1500,270,0,500,500,1,
13812,1375,14111,0,477,5063,415,0,
13813,2686,115916,21722,4076,3196,17660,0,
13814,0,2000,30000,1000,1000,0,1,
13815,4686,0,7500,4100,0,4500,0,
13816,1425,2000,1293,644,666,676,0,
13817,3000,0,2020,0,100,2000,0,
13818,2700,2200,1700,1489,1200,1100,0,
13819,0,2000,1000,0,2026,0,1,
13820,2460,595,1815,737,2555,4290,0,
13821,5000,5000,2000,2100,2000,5001,0,
13822,1572,6561,102,353,27000,1000,0,
13823,10000,10124,20000,30125,30137,20171,0,
13824,0,6500,0,6497,6536,6760,1,
13825,6500,2000,2000,1500,1000,1000,0,
13826,1700,1720,1002,0,0,0,1,
13827,0,0,1000,5039,375,0,1,
13828,3000,3500,7000,3100,3000,3000,0,
13829,0,0,25478,9485,0,0,0,
13830,3500,2000,20000,2000,2000,2000,0,
13831,316,316,316,316,316,316,1,
13832,2500,3008,1000,761,800,704,0,
13833,0,0,0,0,0,0,0,
13834,3147,8321,4453,4038,4764,3662,0,
13835,120093,8034,3013,4010,5882,3000,0,
13836,13500,6000,0,7500,6000,4000,1,
13837,3500,4790,3092,3148,2981,3912,0,
13838,0,0,0,0,0,0,0,
13839,0,0,0,0,0,0,1,
13840,2321,1660,3000,1004,1003,627,0,
13841,2000,1905,1350,1388,2401,1410,0,
13842,4500,5000,4000,10600,0,2300,0,
13843,0,0,0,0,0,0,1,
13844,5000,5000,2000,2898,0,3000,0,
13845,2296,14777,9140,1073,500,0,1,
13846,3186,0,0,0,0,0,1,
13847,6000,6079,6213,12840,8500,8205,0,
13848,5600,5700,0,9200,4500,0,1,
13849,1300,1300,1300,700,630,650,0,
13850,4012,2008,3008,9056,36100,22500,0,
13851,5000,5000,1554,1595,1686,1200,0,
13852,4400,1028,3120,6218,4016,4536,0,
13853,14700,438,2575,0,4532,3566,0,
13854,2933,2100,2659,2100,2700,2599,0,
13855,5837,0,0,0,0,0,0,
13856,3698,3786,5923,2796,2815,2929,0,
13857,9386,13,0,0,0,7445,0,
13858,0,2600,0,918,921,1127,0,
13859,7000,14000,0,4000,4000,5000,0,
13860,2869,0,1444,0,1933,0,1,
13861,6582,0,2943,2301,2374,2500,0,
13862,1988,1989,1018,1054,1084,1048,0,
13863,3238,3103,3000,1800,1500,1700,1,
13864,2711,3384,0,9331,0,2960,0,
13865,5500,5224,7641,0,3785,3668,0,
13866,390,390,1480,0,6477,0,1,
13867,2205,2204,1000,2013,5004,2009,0,
13868,0,980,0,0,0,238,0,
13869,2230,2306,2356,2372,2456,2631,0,
13870,1789,1500,1089,1130,1150,1200,0,
13871,1633,2043,4830,0,4307,0,1,
13872,0,0,0,3000,1000,0,0,
13873,2500,2404,3000,2800,7700,0,1,
13874,1400,1352,1366,1000,1000,1000,0,
13875,15134,15199,10845,46397,1280,15000,0,
13876,0,0,0,0,0,0,1,
13877,0,400,1000,0,1243,6912,0,
13878,500,1200,516,566,585,608,1,
13879,188,257,1697,188,22507,370,0,
13880,2200,3003,2800,1834,1850,3000,0,
13881,4000,4000,20003,3027,20006,10056,0,
13882,5400,3100,3100,3200,3000,3100,0,
13883,1000,0,0,0,0,0,0,
13884,652,326,326,326,326,144,0,
13885,510,358689,15066,14126,13065,12908,1,
13886,0,4000,5000,8000,1460,40000,0,
13887,6013,5312,3100,3123,6293,3273,0,
13888,1805,5816,1000,5000,12217,8000,0,
13889,39,6000,3937,4077,4504,23066,0,
13890,0,3220,0,150,880,0,0,
13891,0,2000,1500,1000,2000,1000,1,
13892,1905,3632,7100,0,3500,3600,0,
13893,1466,1200,343,0,0,0,0,
13894,0,0,0,0,330982,30000,1,
13895,3060,0,0,1444,1382,0,0,
13896,236,0,2194,441,1085,858,0,
13897,1957,1000,0,0,3011,2000,0,
13898,4000,4000,4000,4000,4000,4000,0,
13899,5033,5000,3007,3000,3000,3000,0,
13900,0,0,0,2394,0,0,1,
13901,0,2000,1000,1542,764,3000,0,
13902,0,0,0,0,0,0,0,
13903,1000,2000,1670,551,0,500,1,
13904,0,6700,6000,4500,6000,4100,0,
13905,1813,3555,4024,5363,0,500,0,
13906,2735,2726,311,343,3000,2000,0,
13907,3760,0,0,123,0,0,0,
13908,0,0,3007,857,1,1000,0,
13909,1248,201925,6195,30000,8000,8000,0,
13910,5000,3000,5000,4000,3000,3000,0,
13911,1513,1106,335,845,1513,413,0,
13912,2500,2500,2000,2000,941,3113,1,
13913,12277,0,0,0,0,0,0,
13914,2431,595,1193,25235,5868,2387,1,
13915,12323,22023,12023,10023,10823,7523,0,
13916,7166,7501,6621,3501,3501,3612,0,
13917,1004,0,0,225,24815,10250,0,
13918,0,0,550,880,1287,925,1,
13919,1700,2016,1600,2100,1000,47000,0,
13920,3623,4315,3713,5133,5749,6762,0,
13921,0,22146,0,632,0,7816,0,
13922,390,390,390,390,390,390,0,
13923,0,0,0,0,0,0,0,
13924,1706,2964,579,0,0,2937,1,
13925,0,0,1279,0,2794,0,0,
13926,1864,2590,8039,2984,0,381,0,
13927,3000,2009,3000,2000,2000,1701,0,
13928,6527,6714,6705,5181,5437,5700,0,
13929,4000,3503,4000,4003,3500,3400,0,
13930,0,0,0,0,0,0,0,
13931,256,258,258,258,258,258,0,
13932,3100,2800,0,4000,2000,2000,1,
13933,500,0,1000,0,0,0,0,
13934,1010,0,0,0,0,0,1,
13935,0,100104,0,0,0,0,0,
13936,1024,492,2038,0,1226,1582,0,
13937,4056,3993,3831,4111,3939,4001,0,
13938,1700,2000,1526,1500,1900,1400,0,
13939,1196,1757,2,1443,1949,0,0,
13940,0,316,316,316,316,316,1,
13941,8400,4000,2210,2282,2159,1800,0,
13942,2400,0,0,126,0,0,0,
13943,1440,1750,1390,764,1000,850,1,
13944,1628,1618,1375,1403,1520,1205,0,
13945,4922,3910,4604,4000,3000,4000,0,
13946,4028,5892,6463,5163,4169,3733,0,
13947,2150,2352,1239,717,585,589,0,
13948,2167,2483,6084,0,1936,1850,0,
13949,3000,2500,2000,1500,1000,1000,0,
13950,416,416,416,416,416,566,0,
13951,6626,6583,3179,18462,7633,6007,0,
13952,3000,2000,0,1000,1000,1000,1,
13953,7282,6486,5712,5647,5386,5000,0,
13954,11009,9370,7486,4402,3646,6059,0,
13955,1000,3851,6061,7058,2840,6380,0,
13956,0,1052,0,1931,0,3915,0,
13957,4500,5009,5000,2000,4000,1500,1,
13958,2000,2500,3300,2150,1500,6200,0,
13959,1740,2000,1209,1120,1739,35,0,
13960,1000,0,9601,800,1000,1000,0,
13961,5053,1789,2037,659,802,640,0,
13962,1100,1091,1100,1000,1000,1000,0,
13963,2686,0,50551,0,1600,1500,0,
13964,1000,2000,1000,1000,1000,1000,1,
13965,0,0,0,0,6000,0,1,
13966,0,3104,4056,565,960,1958,1,
13967,0,780,0,0,0,0,0,
13968,3569,1737,2433,3115,3899,2460,1,
13969,3000,3000,3000,2500,3000,2500,0,
13970,2000,2100,2000,2100,2000,2153,0,
13971,297,737,399,670,0,9398,1,
13972,5545,4200,3105,86417,3936,48390,1,
13973,4950,5232,6464,3820,10000,2000,0,
13974,390,390,390,390,150,780,0,
13975,1276,1144,1161,950,700,1000,0,
13976,8135,8685,10252,7016,7033,7019,1,
13977,1291,0,1295,467,479,480,1,
13978,8050,123514,4274,4426,4859,5407,0,
13979,0,1700,1002,2,684,442,0,
13980,8722,0,3010,6249,0,3212,0,
13981,10009,15000,50551,10000,10000,8000,0,
13982,9900,4300,2000,16202,2505,2348,0,
13983,10000,9000,7000,7000,6625,7000,0,
13984,1600,1500,1000,2000,0,1000,0,
13985,10005,9500,7500,6914,6100,5500,0,
13986,690,25566,1066,1091,1100,1312,0,
13987,10000,5000,3132,0,0,115660,0,
13988,41263,2500,2468,1466,1328,1501,1,
13989,1004,504,500,1000,500,3500,0,
13990,3111,2109,2000,10000,6032,5030,0,
13991,1067,1341,2255,4164,0,211,0,
13992,3632,2659,1708,1629,13037,450,0,
13993,3061,2181,8071,5002,3654,5820,0,
13994,3000,3006,1500,701,1000,1000,0,
13995,5000,5000,4000,10000,4000,5000,0,
13996,0,0,0,0,0,0,1,
13997,1064,1073,312,166,168,174,0,
13998,3555,2253,1404,1085,1652,5595,0,
13999,0,0,0,0,2060,0,0,
14000,4160,14593,20150,0,5739,12050,0,
14001,1500,0,2500,1000,1000,900,0,
14002,1513,1527,1156,1200,1445,3700,0,
14003,3200,3000,3700,3500,1000,68074,0,
14004,2192,2015,1005,1009,1000,1000,0,
14005,45135,34539,7000,6000,0,0,0,
14006,0,0,3000,0,500,1000,0,
14007,1000,7816,7500,7500,14497,500,0,
14008,8200,0,7200,0,6200,24,0,
14009,477,972,0,386,0,0,0,
14010,2000,0,700,0,2000,2000,0,
14011,0,1500,0,1000,0,1000,1,
14012,291,291,291,291,0,873,0,
14013,1467,2000,1000,2000,3000,0,0,
14014,50,5000,1200,500,500,1000,0,
14015,3066,3832,5878,0,0,3316,0,
14016,3058,0,3000,3000,2002,0,0,
14017,0,6800,6640,4100,1100,0,1,
14018,0,11979,206,10,4,11591,0,
14019,1902,1650,3200,1500,1500,1500,0,
14020,0,2065,1376,701,705,706,1,
14021,2329,15990,332,0,0,0,0,
14022,1500,1509,1400,1000,1100,1000,0,
14023,5100,5400,6100,6000,3200,3100,0,
14024,0,0,0,0,0,0,0,
14025,7000,5000,5000,4900,5000,5100,0,
14026,1411,1522,621,795,715,1000,1,
14027,5976,6158,6247,6276,6562,7769,0,
14028,1200,1000,150,0,0,0,0,
14029,3200,2500,2182,4700,0,2000,0,
14030,15000,12127,9557,8000,6500,7000,0,
14031,0,0,0,0,0,0,1,
14032,0,0,946,3956,2500,0,0,
14033,1842,4116,2000,1950,0,1885,1,
14034,3500,4000,3400,4000,3349,2784,0,
14035,3338,3096,4000,3000,2829,2500,0,
14036,0,0,0,0,0,0,0,
14037,13695,49813,50054,33,10028,1,0,
14038,1402,694,1186,34029,1002,1023,0,
14039,1000,0,0,0,0,0,1,
14040,0,24480,0,0,1635,3008,0,
14041,0,0,0,1600,78388,0,0,
14042,2000,2000,2000,2000,5000,30000,0,
14043,16004,312723,9748,9800,9569,12500,1,
14044,635,13337,4562,893,2030,0,0,
14045,1300,1000,1000,0,1700,600,1,
14046,395,396,596,25081,504,396,0,
14047,0,0,0,0,0,0,0,
14048,3769,1999,1999,1500,1500,1500,0,
14049,10000,0,0,3161,0,30000,0,
14050,2200,1962,1562,1500,1474,2300,0,
14051,3,15937,11891,120000,6380,250000,1,
14052,0,0,0,0,0,0,0,
14053,3674,500,0,0,155438,5231,0,
14054,4375,1225,401,2460,804,708,0,
14055,10530,0,0,0,4554,0,0,
14056,1971,2011,1700,1585,1641,4000,0,
14057,0,0,0,1000,0,3000,1,
14058,3500,2600,2000,2000,2303,2300,0,
14059,1126,2400,200,205,0,0,0,
14060,2000,2000,3000,3000,0,3090,0,
14061,619,643,528,337,529,696,1,
14062,0,0,0,0,0,0,0,
14063,8600,5000,4000,3000,29066,5000,1,
14064,2219,0,0,0,0,0,0,
14065,2400,2518,2514,2100,2500,2500,0,
14066,22863,167622,14000,4300,158064,28840,1,
14067,3000,3000,8000,1900,4000,1600,0,
14068,0,0,1170,0,0,0,1,
14069,4000,5000,8000,1460,40000,10000,0,
14070,0,3365,2051,1200,1500,1500,1,
14071,1700,0,1310,908,915,1052,0,
14072,1614,10018,2009,1003,1017,1012,0,
14073,0,11900,6500,6500,5800,6500,1,
14074,0,200,0,16418,88632,1913,0,
14075,22000,2300,9947,16400,18000,7400,0,
14076,2638,2940,2946,9606,2946,3345,0,
14077,8500,2200,5000,3700,3400,4000,1,
14078,1275,1279,635,657,669,668,0,
14079,30553,1,4013,3822,4086,3800,0,
14080,9000,7500,5503,4185,4500,3875,0,
14081,0,788,0,0,495,0,0,
14082,1814,1000,0,0,0,0,0,
14083,0,3128,0,2419,0,700,0,
14084,12270,0,0,479,27485,0,0,
14085,2000,1262,1300,700,1000,950,0,
14086,4000,3000,1000,2274,25456,4000,0,
14087,2967,2007,1429,1092,412,263,0,
14088,0,1650,8188,428,0,5500,0,
14089,0,0,0,0,0,0,1,
14090,7797,8361,10490,9828,10698,6666,0,
14091,880,0,0,0,0,1740,0,
14092,3000,3000,21000,20000,18924,22534,0,
14093,0,0,0,0,0,0,1,
14094,4000,4009,17446,1,10000,20000,0,
14095,1000,8475,0,3000,0,7505,0,
14096,6808,3300,0,2720,2700,2700,0,
14097,1700,0,2000,0,3000,600,0,
14098,0,0,0,0,0,0,0,
14099,5631,5090,4937,5043,5023,11939,0,
14100,16088,13039,11127,11017,11110,11113,0,
14101,18000,2000,2000,2000,3000,2000,0,
14102,1500,1500,1000,200,2000,50000,0,
14103,11270,15325,9099,7016,7703,1,0,
14104,2000,4000,6000,3000,4000,3000,0,
14105,11268,8196,6281,4403,3532,3510,0,
14106,0,1400,1200,1500,1000,1500,0,
14107,3240,0,0,0,1600,1845,1,
14108,1052,736,420,2189,500,0,0,
14109,3394,307,0,0,0,0,0,
14110,0,24,1500,1000,1201,30592,1,
14111,28524,13270,17562,66751,14405,52677,0,
14112,26731,55367,15174,10528,10037,48551,0,
14113,3906,4040,4079,4093,4240,4766,0,
14114,1043,19230,100062,94503,10000,40000,0,
14115,11877,1660,1600,624,768,173,0,
14116,3000,1000,1000,390,3540,390,0,
14117,501,1251,0,2106,652,0,1,
14118,13100,11000,10000,9000,7100,5500,0,
14119,0,1941,0,0,98529,3188,1,
14120,303,0,0,0,0,860,0,
14121,5137,30022,5006,10014,4016,4013,0,
14122,84118,44404,27309,801,28027,0,0,
14123,1500,2000,1091,2000,500,500,0,
14124,1606,4,2693,1395,2906,0,0,
14125,6157,1,2017,1822,1777,7748,0,
14126,0,12500,3200,3000,3000,3000,0,
14127,16040,14000,11000,9200,10000,9500,1,
14128,19269,4192,5966,5453,0,0,0,
14129,5923,5601,5482,5911,5963,5757,0,
14130,5300,3000,8712,712,862,704,0,
14131,0,7300,0,2666,0,1000,0,
14132,3000,3000,3017,2100,3000,3000,0,
14133,0,1500,0,822,0,2540,1,
14134,2151,10000,2100,0,2000,1861,1,
14135,3000,3000,3000,3000,2000,3000,0,
14136,1600,1300,1000,1200,2000,1000,0,
14137,4535,0,6264,128,0,407,0,
14138,0,0,0,0,0,1433,0,
14139,0,2709,1600,1400,1300,1200,1,
14140,46012,3000,1590,1285,1544,1761,0,
14141,14305,43000,1740,16045,2000,5000,0,
14142,461,13966,80000,2326,2272,3661,0,
14143,9418,7667,6222,9435,7235,8840,0,
14144,1300,12038,10696,613,14262,0,0,
14145,1500,1200,1137,329,500,251,1,
14146,1025,0,1075,141246,6349,9192,0,
14147,0,0,0,0,0,0,0,
14148,0,0,0,0,0,0,1,
14149,2379,1500,3000,3722,0,1543,0,
14150,319,800,0,0,0,0,0,
14151,5808,5382,5279,5389,7026,5258,0,
14152,3000,2000,2000,2000,2000,1087,0,
14153,1265,1300,1001,1000,1000,1000,0,
14154,10500,14045,8553,8817,10763,2526,0,
14155,3000,3000,3000,3000,3000,0,0,
14156,0,0,1300,0,0,1000,0,
14157,0,0,8169,0,231133,3300,0,
14158,840,420,0,1140,0,570,1,
14159,1572,166235,3372,4018,600,600,0,
14160,7078,1295,20000,16489,60000,5000,0,
14161,2220,2500,644,628,642,1500,0,
14162,3000,4000,5000,3000,5000,2000,0,
14163,6808,11620,5000,15000,0,4089,0,
14164,1941,1263,1600,754,671,831,1,
14165,323,0,0,0,0,0,0,
14166,2612,2655,2214,2435,2669,16981,0,
14167,3000,76653,20000,2481,2600,2600,0,
14168,1712,1400,442,391,500,0,0,
14169,0,0,0,0,0,0,0,
14170,1839,0,1176,1367,1300,4337,1,
14171,3603,471,203,2574,1949,1040,0,
14172,0,0,0,0,0,0,1,
14173,0,1125,276,348,40000,1151,1,
14174,0,6600,15200,7000,2000,15000,1,
14175,0,0,150,150,989,0,1,
14176,6000,5000,5000,4000,5000,5000,0,
14177,3800,7,971,79681,2861,2698,1,
14178,4000,2602,2000,3000,2000,5000,0,
14179,2010,1500,788,559,0,0,0,
14180,0,3100,0,700,600,2000,1,
14181,3577,4416,2972,2756,2839,2472,0,
14182,6021,0,15736,1000,0,0,0,
14183,150,530,0,1166,0,0,0,
14184,1753,1786,1486,1170,1200,1205,0,
14185,3420,1865,2375,3353,5124,9028,1,
14186,3508,10027,5008,5013,5008,2004,0,
14187,8000,2000,1000,759,0,0,0,
14188,0,1610,2768,155,3167,435,0,
14189,0,4582,0,0,2191,4825,1,
14190,418,0,0,0,0,0,1,
14191,2024,1522,2580,496,1749,2265,0,
14192,25287,1037,363,89,27796,8000,0,
14193,25,4902,4118,30018,5060,3663,0,
14194,4665,5473,21284,9088,84804,6285,0,
14195,5606,17501,2194,1030,2180,2012,0,
14196,5000,8000,5000,1342,150000,6800,0,
14197,2023,2018,22491,7521,2000,3000,0,
14198,5030,1964,7568,0,5026,2371,0,
14199,49619,143588,82691,44242,24010,128424,0,
14200,4000,4000,2003,7202,5314,3535,0,
14201,370,537,0,20911,21001,88,0,
14202,3348,3490,1402,1233,1240,1284,1,
14203,1700,1300,0,2000,0,2001,1,
14204,2000,2000,2000,2000,4000,0,0,
14205,2100,0,3600,1900,0,3285,1,
14206,2062,3050,0,3700,0,2436,1,
14207,5600,6150,5900,4000,4000,50000,0,
14208,2407,2960,1029,1059,1073,1200,0,
14209,4405,0,2776,0,0,0,0,
14210,11024,5198,6006,10362,5000,4000,0,
14211,2188,2701,2427,1104,2362,519,0,
14212,8007,6300,6276,6701,13800,0,0,
